match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_challengeLost,stat_goals,stat_interceptionWon,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot
10408609,home,Villarreal,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,13,13,False,32.0,30.0,5.0,3.0,29.0,31.0,1.0,1.0,6.0,2.0,90.0,37.0,6.9,2.0,0.0,0.0,0.00029237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408609,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,,53739,EUR,665452800,D,2,2,False,55.0,48.0,5.0,2.0,23.0,25.0,26.0,32.0,3.0,,79.0,65.0,7.2,11.0,0.0,0.0,0.113694,0,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408609,home,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,69.0,64.0,15.0,12.0,34.0,36.0,30.0,33.0,3.0,,90.0,78.0,7.7,6.0,0.0,0.0,0.0219571,0,,,,,,1.0,,,True,4.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10408609,home,Villarreal,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,4,4,False,51.0,45.0,10.0,7.0,36.0,37.0,9.0,15.0,4.0,,90.0,63.0,7.5,7.0,0.1801,0.0,0.00809736,1,,,1.0,,1.0,,,1.0,,,2.0,7.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408609,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,D,24,24,False,30.0,23.0,4.0,,13.0,17.0,10.0,15.0,4.0,,90.0,51.0,7.5,10.0,0.1843,0.1318,0.0271208,3,,,2.0,,,,1.0,1.0,,,5.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10408609,home,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,M,21,21,False,34.0,31.0,1.0,,15.0,16.0,16.0,20.0,3.0,,65.0,47.0,6.6,9.0,0.2033,0.0,0.0419426,1,,,2.0,,,,1.0,,,1.0,5.0,,3.0,3.0,,4.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,
10408609,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,False,53.0,47.0,2.0,1.0,17.0,18.0,30.0,35.0,10.0,,90.0,66.0,6.7,8.0,0.7124,0.8734,0.0109345,2,,,,,,,2.0,,,2.0,6.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,1.0,,2.0,,,,,,,,,,
10408609,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,54.0,50.0,6.0,4.0,20.0,22.0,31.0,35.0,6.0,,90.0,65.0,7.0,7.0,0.0615,0.0,0.188586,1,,,3.0,1.0,,,,1.0,,,1.0,2.0,1.0,,1.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,
10408609,home,Villarreal,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,locelso_giovani,798835,EUR,829008000,M,17,17,False,26.0,24.0,1.0,1.0,5.0,5.0,19.0,24.0,6.0,,79.0,57.0,7.2,14.0,0.1875,0.9458,0.0145291,1,,,3.0,,,,2.0,,,,11.0,,6.0,4.0,1.0,10.0,,4.0,1.0,1.0,1.0,1.0,7.0,,2.0,,1.0,1.0,1.0,,,,,
10408609,home,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,False,20.0,12.0,2.0,1.0,4.0,4.0,8.0,18.0,1.0,,65.0,39.0,7.2,18.0,0.7636,1.7733,0.0590901,3,,,2.0,,,,2.0,2.0,,1.0,3.0,,2.0,1.0,,5.0,,,,1.0,,3.0,4.0,1.0,1.0,,,1.0,,,,,,
10408609,home,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,7.0,6.0,,,1.0,1.0,5.0,6.0,1.0,,45.0,20.0,7.1,7.0,0.128,0.2124,0.0242719,2,Nicolas Jackson,,,,1.0,,4.0,1.0,,,2.0,,1.0,1.0,1.0,5.0,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,
10408609,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,22,22,True,9.0,7.0,,,4.0,4.0,3.0,5.0,2.0,,45.0,16.0,7.3,3.0,0.975,1.6191,0.0368737,2,,,,,1.0,,1.0,1.0,,,2.0,,,,3.0,3.0,,1.0,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,
10408609,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,True,10.0,8.0,1.0,,4.0,4.0,4.0,6.0,,,25.0,13.0,6.7,3.0,0.0,0.0,0.0294173,0,,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10408609,home,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,M,11,11,True,6.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,,25.0,12.0,6.8,5.0,0.0544,0.0,0.0056347,1,,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,
