match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_challengeLost,stat_blockedScoringAttempt,player_firstName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,player_lastName,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded,stat_totalOffside
12117326,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,False,16.0,14.0,6.0,4.0,0.0,11.0,11.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,90.0,22.0,7.1,2.0,0.00149986,0,-0.9259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,88.0,81.0,12.0,10.0,0.0,29.0,29.0,56.0,64.0,1.0,5.0,3.0,4.0,,,,90.0,114.0,7.6,11.0,0.209794,1,,5.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,0.1071,5.0,,,,,,,,,,,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,False,75.0,69.0,3.0,1.0,0.0,46.0,51.0,23.0,24.0,6.0,7.0,4.0,5.0,,,,90.0,84.0,6.5,6.0,0.010896,1,,,,3.0,6.0,1.0,1.0,1.0,1.0,,,2.0,0.0101,,True,1.0,,,,,,,,,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,False,61.0,54.0,14.0,11.0,0.0,28.0,29.0,26.0,34.0,4.0,5.0,6.0,3.0,,,,78.0,80.0,6.9,11.0,0.027919,1,,2.0,,3.0,4.0,,1.0,,,,1.0,,0.0117,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,M,30,30,False,41.0,36.0,4.0,2.0,0.0,12.0,12.0,28.0,35.0,,6.0,1.0,6.0,,,,82.0,71.0,7.0,19.0,0.461114,1,,6.0,4.0,3.0,11.0,,1.0,3.0,2.0,4.0,,2.0,0.0932,4.0,,,,Brahian Palacios,3.0,6.0,3.0,1.0,0.1146,,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,False,18.0,13.0,4.0,2.0,0.0,5.0,9.0,8.0,12.0,,1.0,,2.0,,,,45.0,29.0,6.5,11.0,0.00393307,0,,3.0,,1.0,2.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,51.0,44.0,5.0,4.0,0.0,19.0,22.0,25.0,29.0,1.0,6.0,,5.0,,,,90.0,59.0,6.8,7.0,0.0121484,0,,,,1.0,3.0,,,5.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,53.0,41.0,14.0,8.0,0.0,15.0,18.0,27.0,38.0,2.0,5.0,3.0,5.0,,,,90.0,66.0,7.0,14.0,0.12591,0,,3.0,1.0,1.0,2.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,Rubens,,,,,,,,,,,,,,,,,,
12117326,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,False,19.0,18.0,,,1.0,7.0,7.0,11.0,13.0,3.0,9.0,,4.0,,,,90.0,38.0,9.0,7.0,0.0199512,4,,1.0,,1.0,4.0,3.0,,3.0,2.0,2.0,2.0,,1.0167,2.0,,,,,3.0,1.0,1.0,1.0,0.815,,,1.0,1.0,1.0,,,,,,,,
12117326,home,Atlético Mineiro,Bernard,bernard,Bernard,M,11,164,2389,M,241488,EUR,715910400,F,20,20,False,49.0,45.0,4.0,3.0,0.0,7.0,8.0,38.0,45.0,,,1.0,4.0,,,,90.0,60.0,7.2,10.0,0.0443953,0,,4.0,,1.0,3.0,,,,,2.0,,,,2.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,
