match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_interceptionWon,stat_fouls,stat_dispossessed,player_firstName,stat_keyPass,stat_bigChanceCreated,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,player_lastName,stat_outfielderBlock
14083262,home,Barcelona,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,13,13,False,28.0,27.0,6.0,5.0,0.0,27.0,27.0,1.0,1.0,9.0,1.0,2.0,2.0,3.0,3.0,90.0,37.0,7.8,1.0,9.155e-05,0.5248,0,0.1382,0.05,0.01,0.26,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083262,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,False,77.0,65.0,8.0,4.0,0.0,25.0,29.0,48.0,5.0,1.0,,,,,,90.0,118.0,7.8,20.0,0.198398,,0,,0.34,0.08,-0.01,,JKoundé,40.0,2.0,1.0,2.0,3.0,5.0,12.0,1.0,4.0,2.0,1.0,1.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
14083262,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,24,24,False,104.0,97.0,6.0,4.0,0.0,53.0,56.0,48.0,2.0,8.0,,,,,,90.0,114.0,7.9,7.0,0.0290996,,0,,0.49,0.13,0.24,,ericgm3,44.0,,,2.0,3.0,3.0,5.0,,,,2.0,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,,
14083262,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,186795,EUR,829094400,D,15,15,False,85.0,82.0,1.0,1.0,0.0,43.0,46.0,39.0,5.0,8.0,,,,,,90.0,96.0,7.5,4.0,0.0334263,,0,,0.4,0.15,-0.09,,andreaschristensen3,39.0,,,1.0,4.0,4.0,6.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14083262,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,18,18,False,57.0,50.0,5.0,3.0,0.0,21.0,26.0,31.0,3.0,4.0,,,,,,84.0,75.0,7.7,11.0,0.147881,,0,,0.49,0.06,0.18,,gerardmaartin,29.0,,,,1.0,1.0,4.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,Gerard,3.0,,,,,,,,,,,,,,
14083262,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,992587,EUR,1038182400,M,8,8,False,96.0,89.0,6.0,4.0,0.0,28.0,32.0,64.0,1.0,4.0,,,,,,76.0,106.0,8.3,9.0,0.767241,,0,,0.77,0.47,0.18,,Pedri,61.0,,,,,1.0,,,,,,,,,,,1.0,,4.0,2.0,,,,,,,,,,,,,
14083262,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,False,71.0,65.0,5.0,4.0,0.0,20.0,22.0,49.0,1.0,2.0,,,,,,60.0,74.0,7.2,6.0,0.033868,,0,,0.24,0.12,-0.01,,Frenkie,45.0,,,,1.0,2.0,3.0,,,,1.0,,,1.0,,2.0,,,,,True,,,,,,,,,,,,
14083262,home,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,789071,EUR,894499200,M,20,20,False,65.0,53.0,3.0,2.0,1.0,16.0,19.0,46.0,2.0,4.0,,,,,,90.0,90.0,8.2,21.0,0.153793,,4,,-0.1,0.38,-0.02,,DaniOlmo,37.0,2.0,,2.0,1.0,7.0,7.0,,2.0,1.0,2.0,1.0,4.0,3.0,,2.0,2.0,,3.0,1.0,,2.0,1.0,1.0,1.0,0.2597,0.9325,0.48,,,,,
14083262,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,F,11,11,False,22.0,16.0,2.0,2.0,1.0,4.0,4.0,18.0,,2.0,,,,,,45.0,39.0,6.4,13.0,0.227151,,1,,0.21,-0.55,-0.05,,Raphinha,12.0,1.0,,1.0,,6.0,2.0,1.0,4.0,1.0,1.0,,2.0,,,1.0,,,2.0,1.0,,1.0,,,,0.0135,,-0.07,,,,,
14083262,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,12.0,10.0,,,0.0,5.0,5.0,7.0,,,,,,,,90.0,22.0,6.0,8.0,0.013417,,2,,-0.21,0.31,0.0,,Lewa,5.0,,,,,3.0,2.0,,2.0,1.0,,,4.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,0.4478,0.1319,-0.78,1.0,2.0,,,
