match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,length,description
10438070,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10438070,,,,,90,2.0,,1,,,substitution,121309705.0,False,False,regular,,,,,,,
10438070,,,,,90,,,1,,,card,120457187.0,,True,yellow,Claudemir,Foul,False,34257.0,Claudemir,,
10438070,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,9.0,
10438070,,,,,82,,,9,,,substitution,121309697.0,False,True,regular,,,,,,,
10438070,,,,,81,,,10,,,card,120457183.0,,False,yellow,Francisco Geraldes,,False,314376.0,Francisco Geraldes,,
10438070,,,,,79,,,12,,,substitution,121309699.0,False,False,regular,,,,,,,
10438070,,,,,79,,,12,,,substitution,121309698.0,False,False,regular,,,,,,,
10438070,,,,,73,,,18,,,card,120457180.0,,True,yellowRed,Tomás Silva,Simulation,False,1176102.0,Tomás Silva,,
10438070,,,,,65,,,26,,,substitution,121309678.0,False,True,regular,,,,,,,
10438070,,,,,65,,,26,,,substitution,121309677.0,False,True,regular,,,,,,,
10438070,,,,,61,,,30,,,substitution,121309668.0,False,False,regular,,,,,,,
10438070,,,,,46,,,45,,,substitution,121309644.0,False,False,regular,,,,,,,
10438070,,,,,46,,,45,,,substitution,121309633.0,False,True,regular,,,,,,,
10438070,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10438070,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,
10438070,,,,,44,,,2,,,card,120457148.0,,True,yellow,Kiki Afonso,Foul,False,324345.0,Kiki Afonso,,
10438070,,,,,41,,,5,,,inGamePenalty,118405919.0,,True,missed,,woodwork,,928047.0,Milutin Osmajić,,Woodwork
10438070,,,,,41,,,5,,,card,120457141.0,,False,yellow,Tiago Gouveia,Argument,False,976410.0,Tiago Gouveia,,
10438070,,,,,39,,,7,,,card,120457139.0,,False,yellow,Joãozinho,Argument,False,156319.0,Joãozinho,,
10438070,,0.0,1.0,,28,,,18,,,goal,165754958.0,,False,regular,,,,1089111.0,Erison,,
10438070,,,,,25,,,21,,,card,120457123.0,,True,yellow,Tomás Silva,Foul,False,1176102.0,Tomás Silva,,
10438070,,,,,10,,,36,,,card,120457099.0,,False,yellow,Pedro Álvaro,Off the ball foul,False,869330.0,Pedro Álvaro,,
