match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_dispossessed,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10913354,home,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,False,32.0,25.0,4.0,2.0,6.0,7.0,24.0,33.0,,1.0,,,,90.0,56.0,7.4,16.0,4,8.0,2.0,7.0,5.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,5.0,5.0,2.0,3.0,,1.0,2.0,,1.0,1.0,,,,,,,
10913354,home,Al-Fayha,Milan Pavkov,milan-pavkov,M. Pavkov,F,50,193.0,372,M,804183,EUR,760752000,F,23,23,True,13.0,8.0,1.0,1.0,1.0,2.0,7.0,12.0,,,,,,45.0,20.0,7.1,10.0,1,1.0,1.0,3.0,3.0,1.0,,,3.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,
10913354,home,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,True,19.0,15.0,1.0,1.0,3.0,3.0,14.0,20.0,,,,,,45.0,25.0,6.7,6.0,0,4.0,,2.0,1.0,,,1.0,,,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,
10913354,home,Al-Fayha,Abdullah Al Shamekh,abdullah-al-shamekh,A. Al Shamekh,D,,176.0,10,M,792279,EUR,738547200,D,17,17,True,19.0,16.0,2.0,2.0,7.0,7.0,9.0,15.0,,3.0,,,,26.0,29.0,6.9,6.0,1,3.0,,1.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10913354,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,31.0,25.0,1.0,,11.0,14.0,14.0,17.0,1.0,7.0,,,,26.0,34.0,6.7,6.0,0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,Saud Zidan,,,
10913354,home,Al-Fayha,Mohammed Majrashi,mohammed-majrashi,M. Majrashi,F,20,180.0,7,M,160931,EUR,674697600,F,19,19,True,2.0,2.0,,,,,2.0,2.0,,,,,,9.0,3.0,6.6,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10913354,home,Al-Fayha,Moslem Al-Freej,moslem-al-freej,M. Al-Freej,G,1,188.0,5,M,818636,EUR,517968000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moslem,Al-Freej,,
10913354,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913354,home,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913354,home,Al-Fayha,Ali Alnemer,ali-alnemer,A. Alnemer,M,16,,2,M,923076,EUR,683078400,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali,Alnemer,,
10913354,away,Al Raed,Silviu Lung Jr.,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,23.0,9.0,20.0,6.0,6.0,9.0,3.0,14.0,1.0,9.0,4.0,,,90.0,33.0,7.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
10913354,away,Al Raed,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,39.0,33.0,2.0,,17.0,20.0,16.0,19.0,,5.0,,,,90.0,54.0,6.4,14.0,0,,,2.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10913354,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,40.0,29.0,9.0,4.0,26.0,32.0,3.0,8.0,6.0,5.0,,,,90.0,53.0,7.0,12.0,0,,3.0,3.0,5.0,,,,2.0,,3.0,2.0,,True,,,,,,1.0,1.0,,,,,,,,,,,,
10913354,away,Al Raed,Mohammed Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,37.0,27.0,10.0,3.0,21.0,22.0,6.0,15.0,3.0,4.0,,,,90.0,48.0,7.2,11.0,0,,3.0,5.0,3.0,,,1.0,2.0,,,,2.0,,,,,,,1.0,6.0,,,,,,,,,Mohammed,Salem,,
10913354,away,Al Raed,Khalid Al-Khathlan,khalid-al-khathlan,K. Al-Khathlan,D,4,178.0,2,M,974145,EUR,805939200,D,4,4,False,18.0,14.0,4.0,1.0,7.0,9.0,7.0,9.0,4.0,5.0,,,,90.0,41.0,6.5,9.0,0,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10913354,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,32.0,29.0,,,16.0,18.0,13.0,14.0,1.0,7.0,,,,90.0,46.0,6.8,5.0,1,,,5.0,8.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,,,,,,,1.0,,4.0,1.0,,,,,,,,,,
10913354,away,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,39.0,34.0,1.0,,18.0,21.0,16.0,18.0,2.0,12.0,,,,90.0,54.0,6.6,7.0,0,,,6.0,5.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,,,,1.0,,,,,2.0,,,,2.0,,,,,,,
10913354,away,Al Raed,Damjan Đoković,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,39.0,26.0,2.0,,15.0,22.0,11.0,18.0,1.0,7.0,,,,90.0,49.0,6.9,15.0,1,1.0,1.0,3.0,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
10913354,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,F,10,10,False,24.0,17.0,5.0,2.0,7.0,10.0,10.0,16.0,,3.0,,,,90.0,49.0,7.3,16.0,1,2.0,1.0,11.0,7.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,,,,2.0,,1.0,1.0,,1.0,,,,3.0,,1.0,1.0,,,,
10913354,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,26.0,18.0,1.0,,8.0,9.0,10.0,17.0,,3.0,,,,84.0,33.0,6.6,11.0,1,,4.0,5.0,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,
10913354,away,Al Raed,Alexandru Mitriță,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,F,82,82,False,22.0,18.0,2.0,1.0,8.0,9.0,10.0,13.0,,4.0,,,,89.0,36.0,6.4,11.0,0,,1.0,7.0,5.0,3.0,2.0,3.0,,,,,,,,,,,,3.0,,2.0,,,1.0,3.0,,,,,,,
10913354,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,True,7.0,5.0,,,3.0,3.0,2.0,4.0,,1.0,,,,14.0,8.0,6.7,2.0,0,,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10913354,away,Al Raed,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,8,8,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913354,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913354,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mubarak Abdul Rahman Al Rajeh,,,
10913354,away,Al Raed,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913354,away,Al Raed,Abdullah Yahya Majrashi,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913354,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913354,away,Al Raed,Abdulaziz Al Jebreen,abdulaziz-al-jebreen,A. A. Jebreen,M,,178.0,12,M,791406,EUR,640483200,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
