match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_totalOffside,player_firstName,player_lastName,player_sofascoreId,stat_errorLeadToAShot,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,captain,stat_bigChanceCreated,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_punches,stat_ownGoals
10433863,home,Başakşehir FK,Ayberk Kaygisiz,ayberk-kaygisiz,A. Kaygisiz,D,22,183,14,M,1066348,EUR,1092182400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ayberk Kaygisiz,,,,,,,,,,,,,,,,,,,,
10433863,home,Başakşehir FK,Edgar Ié,edgar-ie,E. Ié,D,32,182,216,M,235458,EUR,767750400,D,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433863,home,Başakşehir FK,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433863,home,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182,29,M,910100,EUR,980553600,F,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433863,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,False,25.0,11.0,21.0,7.0,5.0,8.0,6.0,17.0,4.0,5.0,3.0,4.0,2.0,2.0,90.0,37.0,6.9,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10433863,away,Trabzonspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,99,99,False,20.0,16.0,2.0,1.0,8.0,10.0,8.0,11.0,2.0,4.0,,,,,86.0,34.0,6.9,8.0,1,1.0,1.0,4.0,2.0,5.0,,,,3.0,,1.0,,,,,,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,
10433863,away,Trabzonspor,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188,271,M,1101279,EUR,1061510400,D,22,22,False,34.0,28.0,7.0,3.0,22.0,24.0,6.0,10.0,2.0,8.0,,,,,90.0,44.0,6.7,6.0,0,,3.0,,4.0,2.0,,,,1.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,2.0,1.0,,
10433863,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,36.0,30.0,5.0,2.0,23.0,24.0,7.0,12.0,4.0,7.0,,,,,90.0,48.0,6.1,7.0,0,,2.0,,5.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,1.0,,True,,,,,,,,,
10433863,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,28.0,25.0,1.0,1.0,13.0,16.0,13.0,15.0,,3.0,,,,,86.0,54.0,6.3,11.0,1,3.0,1.0,1.0,2.0,3.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,2.0,2.0,,1.0
10433863,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,456,M,846087,EUR,950227200,M,34,34,False,11.0,9.0,,,3.0,4.0,6.0,8.0,,1.0,,,,,45.0,13.0,6.4,3.0,0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433863,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,29.0,16.0,3.0,1.0,5.0,6.0,12.0,28.0,1.0,3.0,,,,,89.0,51.0,7.9,18.0,5,5.0,1.0,,3.0,6.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,1.0,3.0,1.0,,,1.0,,,,1.0,,,2.0,,,
10433863,away,Trabzonspor,Emirhan Zaman,zaman-emirhan,E. Zaman,M,8,183,11,M,1145986,EUR,1053302400,M,88,88,False,22.0,18.0,1.0,,9.0,12.0,9.0,11.0,,8.0,,,,,74.0,34.0,6.7,6.0,3,1.0,,1.0,6.0,4.0,3.0,,,1.0,1.0,1.0,,,,,,,3.0,,1.0,,1.0,,1.0,,,,1.0,,,2.0,,,
10433863,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,29,29,False,32.0,28.0,4.0,3.0,11.0,12.0,17.0,22.0,,6.0,,,,,90.0,52.0,7.0,9.0,4,2.0,,2.0,2.0,7.0,1.0,4.0,3.0,,2.0,1.0,,,,,,,,,1.0,,2.0,,2.0,,,,2.0,,1.0,,,,
10433863,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,M,72,72,False,37.0,23.0,2.0,1.0,9.0,10.0,14.0,30.0,,5.0,,,,,90.0,60.0,7.2,21.0,1,3.0,3.0,1.0,6.0,9.0,2.0,4.0,4.0,,,1.0,1.0,,Arif Bosluk,,,,1.0,,,,3.0,,3.0,,,,,,,4.0,1.0,,
10433863,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,False,26.0,15.0,,,4.0,5.0,11.0,21.0,,1.0,,,,,90.0,35.0,6.9,15.0,1,,4.0,3.0,5.0,6.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,4.0,,3.0,,,,,,1.0,1.0,1.0,,
10433863,away,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,D,19,19,True,18.0,18.0,,,8.0,8.0,10.0,10.0,,2.0,,,,,45.0,22.0,6.4,,0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10433863,away,Trabzonspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,8,8,True,6.0,4.0,1.0,,3.0,3.0,2.0,4.0,,,,,,,16.0,7.0,6.5,2.0,0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10433863,away,Trabzonspor,Salih Malkoçoğlu,salih-malkocoglu,S. Malkoçoğlu,D,74,190,275,M,1499364,EUR,1109116800,M,56,56,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,8.0,4.0,6.7,,0,,,,,1.0,,,,,,,,,Salih Malkoçoglu,,,,,,,,,,,,,,,,,1.0,1.0,,
10433863,away,Trabzonspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188,359,M,1195797,EUR,1105747200,F,63,63,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,8.0,2.0,6.5,,0,,,,,,,,,,,,,,Poyraz Efe Yildirim,,,,,,,,,,,,,,,,,,,,
10433863,away,Trabzonspor,Oğuzhan Yılmaz,yilmaz-oguzhan,O. Yılmaz,D,22,178,78,M,1417079,EUR,1151798400,D,60,60,True,3.0,2.0,,,,,2.0,3.0,,,,,,,1.0,4.0,,2.0,0,,,,,,,,,,,,,,Oguzhan Yilmaz,,,,,,,,1.0,,,,,,,,,,,,
10433863,away,Trabzonspor,Hakan Aydın,hakan-aydin,H. Aydın,G,,192,8,M,1103893,EUR,1044403200,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433863,away,Trabzonspor,Ali Şahin Yılmaz,ali-sahin-yilmaz,A. Ş. Yılmaz,D,84,185,100,M,1145980,EUR,1072915200,D,84,84,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433863,away,Trabzonspor,Abdurrahman Bayram,bayram-abdurrahman,A. Bayram,F,61,189,59,M,1499363,EUR,1104710400,F,57,57,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdurrahman Bayram,,,,,,,,,,,,,,,,,,,,
