match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_bigChanceCreated,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyFaced,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAGoal
12624993,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,31.0,20.0,18.0,7.0,0.0,14.0,15.0,6.0,16.0,1.0,7.0,1.0,90.0,39.0,6.9,12.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624993,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,32.0,25.0,2.0,,0.0,10.0,12.0,15.0,22.0,,8.0,,90.0,47.0,7.0,11.0,,0,2.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12624993,home,Al-Okhdood,Damion Lowe,,,damion-lowe,D. Lowe,D,,190.0,195,M,539948,EUR,736560000,D,17,17,False,46.0,37.0,7.0,2.0,1.0,27.0,29.0,10.0,17.0,4.0,6.0,,90.0,60.0,7.7,10.0,1.0,0,,4.0,6.0,5.0,,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624993,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,59.0,53.0,9.0,7.0,0.0,40.0,43.0,13.0,16.0,7.0,6.0,,90.0,74.0,8.3,6.0,,1,,,2.0,6.0,1.0,4.0,1.0,1.0,,,1.0,5.0,,,True,1.0,1.0,,,,,,,,,,,,,,
12624993,home,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,49.0,33.0,12.0,4.0,0.0,12.0,18.0,21.0,32.0,3.0,5.0,,89.0,66.0,6.7,20.0,,0,1.0,3.0,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624993,home,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,54.0,50.0,,,0.0,30.0,31.0,20.0,23.0,,10.0,,90.0,64.0,7.1,6.0,,1,,,5.0,5.0,1.0,,3.0,2.0,1.0,2.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12624993,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,50.0,43.0,8.0,5.0,2.0,23.0,25.0,23.0,36.0,,4.0,,90.0,74.0,8.3,17.0,4.0,1,11.0,,2.0,4.0,2.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,,,,
12624993,home,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,23.0,20.0,2.0,2.0,0.0,4.0,4.0,17.0,22.0,,1.0,,86.0,40.0,8.2,11.0,,2,3.0,1.0,8.0,4.0,1.0,,,,,,,,,,,2.0,2.0,,,1.0,10.0,4.0,,,,,,,,,
12624993,home,Al-Okhdood,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,False,27.0,25.0,1.0,1.0,0.0,9.0,9.0,16.0,18.0,1.0,2.0,,86.0,31.0,7.0,2.0,1.0,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,
12624993,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,10,10,False,20.0,14.0,1.0,,0.0,4.0,5.0,10.0,20.0,,2.0,,45.0,31.0,6.7,13.0,1.0,1,5.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
