match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_lastManTackle,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_punches,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_goals
14025115,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,51.0,41.0,17.0,7.0,0.0,38.0,41.0,3.0,10.0,13.0,1.0,1.0,4.0,5.0,2.0,2.0,90.0,65.0,7.9,10.0,0.00256056,0.9341,0,0.4839,0.07,0.01,-0.12,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,18.0,10.0,5.0,,0.0,4.0,5.0,6.0,13.0,3.0,,,,,,,71.0,44.0,6.5,13.0,0.023899,,1,,0.09,0.03,-0.09,,3.0,1.0,2.0,3.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,0.012,0.0,,,,,,,,,,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,50.0,46.0,5.0,2.0,0.0,32.0,33.0,14.0,17.0,5.0,,,,,,,90.0,62.0,7.3,4.0,0.00818383,,0,,0.21,0.08,0.52,,,,1.0,5.0,,,3.0,1.0,2.0,,,,,,,,True,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,89.0,79.0,8.0,3.0,0.0,54.0,56.0,25.0,33.0,6.0,,,,,,,90.0,104.0,6.8,11.0,0.00637263,,0,,0.08,0.07,0.33,,,,3.0,3.0,,,6.0,2.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,False,44.0,38.0,5.0,2.0,0.0,18.0,19.0,20.0,25.0,5.0,,,,,,,90.0,72.0,6.3,16.0,0.021949,,0,,0.2,0.13,-0.11,,4.0,2.0,9.0,2.0,2.0,,3.0,,,,,2.0,,,,,,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
14025115,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,67.0,61.0,3.0,1.0,0.0,32.0,33.0,29.0,34.0,9.0,,,,,,,90.0,76.0,6.8,9.0,0.0168579,,0,,0.07,0.04,0.21,,2.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,
14025115,home,Tottenham Hotspur,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,6,6,False,34.0,29.0,2.0,,0.0,22.0,23.0,7.0,11.0,2.0,,,,,,,54.0,46.0,6.3,9.0,0.00581017,,0,,-0.07,0.03,-0.01,,,,4.0,2.0,,,2.0,,2.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,
14025115,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,25.0,17.0,2.0,1.0,0.0,9.0,11.0,8.0,14.0,2.0,,,,,,,76.0,37.0,6.2,8.0,0.00377703,,0,,-0.18,0.14,-0.02,,,,9.0,5.0,,,3.0,,,,3.0,6.0,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,F,20,20,False,20.0,16.0,,,0.0,3.0,3.0,13.0,17.0,2.0,,,,,,,90.0,57.0,6.9,24.0,0.0750583,,0,,0.18,0.08,-0.13,,5.0,2.0,18.0,14.0,3.0,,,,4.0,2.0,3.0,2.0,,,,,,1.0,3.0,12.0,4.0,,,4.0,5.0,1.0,,,,,,,,,
14025115,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,11.0,4.0,,,0.0,1.0,2.0,3.0,9.0,,,,,,,,90.0,32.0,6.4,16.0,0.00525811,,0,,-0.36,0.0,0.2,,2.0,,8.0,5.0,1.0,,3.0,,,,1.0,1.0,,,,,,4.0,4.0,,,1.0,,2.0,3.0,1.0,,,,,,,,,
14025115,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,13.0,7.0,,,0.0,2.0,2.0,5.0,11.0,2.0,,,,,,,54.0,23.0,6.7,8.0,0.0106699,,0,,-0.08,0.15,0.23,,1.0,,2.0,2.0,,,2.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,
14025115,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,True,15.0,11.0,2.0,1.0,0.0,3.0,4.0,8.0,11.0,1.0,,,,,,,36.0,26.0,6.6,11.0,0.00738901,,1,,-0.01,0.23,0.16,,1.0,,5.0,3.0,,,,,1.0,1.0,,2.0,0.0561,-0.1,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,0.2161,,,,,,
14025115,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,True,14.0,12.0,,,0.0,3.0,3.0,9.0,11.0,1.0,,,,,,,36.0,21.0,6.7,5.0,0.0165073,,1,,0.08,0.19,0.16,,1.0,,3.0,2.0,,,1.0,,,,,,0.0513,0.01,,,,2.0,,3.0,2.0,,,,1.0,,,,,1.0,,,,,
14025115,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,13,13,True,21.0,18.0,1.0,,0.0,6.0,6.0,12.0,15.0,,,,,,,,19.0,32.0,7.1,6.0,0.0619103,,1,,0.28,0.02,-0.04,,,,2.0,5.0,1.0,,1.0,,1.0,1.0,2.0,,0.022,-0.18,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,
14025115,home,Tottenham Hotspur,Mathys Tel,mathys-tel,M. Tel,F,11,183,11348,M,m.tel14,1048888,EUR,1114560000,F,11,11,True,5.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,,,,,,,14.0,12.0,6.8,2.0,0.00338756,,1,,-0.03,0.07,0.16,,1.0,,1.0,3.0,,,,,3.0,,,,0.0459,-0.22,,,,,,1.0,,,,,,,,,,1.0,,,,,
14025115,home,Tottenham Hotspur,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190,3150,M,,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,,794953,EUR,906163200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Archie Gray,,,,,,,,,,,,,,,,,,,,
14025115,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
