match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_blockedScoringAttempt,stat_lastManTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_totalContest,stat_totalOffside,stat_wonContest,stat_goals,stat_bigChanceMissed,stat_clearanceOffLine
10385431,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,28.0,15.0,25.0,12.0,4.0,4.0,11.0,24.0,3.0,9.0,3.0,2.0,4.0,2.0,1.0,1.0,90.0,45.0,7.5,13.0,0.0,0.0,0.00215808,0,0.7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,35.0,23.0,9.0,4.0,12.0,17.0,11.0,18.0,2.0,7.0,,,,,,,90.0,49.0,6.5,17.0,0.0,0.0,0.00666613,0,,3.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,False,40.0,35.0,6.0,6.0,26.0,30.0,9.0,10.0,5.0,5.0,,,,,,,90.0,49.0,7.1,5.0,0.0,0.0,0.00498756,0,,,1.0,,3.0,,,,Jack,Stephens,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,False,25.0,19.0,6.0,2.0,15.0,17.0,4.0,8.0,5.0,3.0,,,,,,,90.0,36.0,6.7,8.0,0.0427,0.0,0.00189137,1,,1.0,2.0,2.0,3.0,1.0,1.0,,,,,1.0,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,,964119,EUR,942537600,D,33,33,False,37.0,22.0,4.0,,9.0,14.0,14.0,24.0,2.0,8.0,,,,,,,90.0,65.0,7.1,20.0,0.1671,0.0,0.510629,2,,1.0,1.0,4.0,5.0,1.0,2.0,2.0,,,,2.0,2.0,,,,,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,
10385431,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,11,11,False,26.0,20.0,3.0,1.0,9.0,9.0,13.0,22.0,2.0,5.0,,,,,,,90.0,49.0,7.3,14.0,0.3323,0.1016,0.0405227,5,,2.0,2.0,7.0,4.0,1.0,1.0,1.0,Dango Ouattara,,2.0,1.0,1.0,,,,1.0,5.0,2.0,,,4.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,
10385431,home,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,14,14,False,29.0,26.0,3.0,3.0,8.0,10.0,19.0,23.0,,1.0,,,,,,,75.0,42.0,7.5,7.0,0.0328,0.0274,0.44747,1,,1.0,,4.0,2.0,1.0,,,,,,2.0,,,,,1.0,4.0,1.0,1.0,,,1.0,3.0,,,1.0,,,,,
10385431,home,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,42.0,32.0,4.0,2.0,13.0,17.0,19.0,25.0,7.0,9.0,,,,,,,90.0,58.0,7.0,12.0,0.0,0.0,0.0256573,0,,,5.0,2.0,7.0,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,
10385431,home,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,M,32,32,False,35.0,26.0,1.0,1.0,10.0,13.0,17.0,24.0,2.0,2.0,,,,,,,90.0,57.0,6.9,15.0,0.1729,0.3414,0.18455,3,,2.0,1.0,7.0,4.0,,,1.0,,,,1.0,1.0,,2.0,,,2.0,1.0,,,,1.0,1.0,,2.0,4.0,,1.0,1.0,,
10385431,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,F,10,10,False,28.0,21.0,,,5.0,5.0,16.0,23.0,1.0,5.0,,,,,,,88.0,45.0,6.2,12.0,0.16,0.0,0.0276048,2,,1.0,2.0,9.0,2.0,1.0,,,,,,,,,1.0,,3.0,,,1.0,,1.0,,3.0,,2.0,2.0,,,,1.0,
10385431,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,False,34.0,19.0,1.0,1.0,7.0,9.0,12.0,25.0,2.0,6.0,,,,,,,90.0,53.0,6.2,23.0,0.5073,0.0,0.00651915,2,,6.0,5.0,13.0,7.0,1.0,4.0,2.0,,,,,,,,,3.0,,,,,2.0,,,,2.0,2.0,1.0,,,1.0,
10385431,home,Bournemouth,Ben Pearson,ben-pearson,B. Pearson,M,4,174,71,M,,190857,EUR,789177600,M,22,22,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,,1.0,,,,,,,15.0,6.0,6.5,,0.0,0.0,0.0113848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Siriki Dembélé,siriki-dembele,S. Dembélé,M,23,173,221,M,,886532,EUR,842054400,M,20,20,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,2.0,5.0,,4.0,0.0,0.0,0.00024001,0,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,
10385431,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Jack Stacey,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Euan Pollock,euan-pollock,E. Pollock,F,,173,8,M,,1149927,EUR,1033603200,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Dominic Sadi,sadi-dominic,D. Sadi,F,10,174,176,M,,1398550,EUR,1062460800,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,Dominic Sadi,,,,,,,,,,,,,,,,,,,,,,,
10385431,home,Bournemouth,Daniel Adu-Adjei,adu-adjei-daniel,D. Adu-Adjei,F,18,179,394,M,,1446172,EUR,1119312000,M,51,51,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,Daniel Adu-Addei,,,,,,,,,,,,,,,,,,,,,,,
10385431,away,Nottingham Forest,Wayne Hennessey,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,False,24.0,23.0,5.0,4.0,19.0,20.0,4.0,4.0,1.0,7.0,,1.0,2.0,,1.0,1.0,90.0,36.0,6.9,1.0,0.0,0.0,0.00052248,0,-0.5296,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
