match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,player_firstName,player_lastName,stat_penaltyWon,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_outfielderBlock,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_clearanceOffLine,stat_errorLeadToAShot,stat_penaltyConceded
14062182,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,False,28.0,19.0,14.0,5.0,0.0,14.0,17.0,5.0,11.0,1.0,9.0,1.0,1.0,2.0,2.0,90.0,38.0,6.6,9.0,0.00247629,61.108984589402,10.0,36.225,8.4,0.0775,0,-0.2507,0.04,0.01,-0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Stefan Posch,stefan-posch,S. Posch,D,4,188,1355,M,355486,EUR,863568000,D,4,4,False,68.0,57.0,9.0,2.0,0.0,27.0,29.0,30.0,39.0,6.0,4.0,,,,,90.0,95.0,7.5,17.0,0.157164,372.6385742311,37.0,165.69,26.145,,0,,0.38,0.3,-0.11,,6.0,2.0,2.0,2.0,3.0,11.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,80.204526219803,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,39.0,28.0,10.0,3.0,0.0,17.0,19.0,11.0,20.0,9.0,1.0,,,,,90.0,57.0,6.8,12.0,0.0665146,123.20532345328,15.0,101.325,16.065,,6,,-0.12,0.07,-0.22,,,,2.0,7.0,5.0,8.0,,,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0465,1.571,0.26,,,,,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,57.0,50.0,11.0,8.0,0.0,30.0,33.0,20.0,24.0,7.0,7.0,,,,,90.0,76.0,7.1,9.0,0.0330843,176.52949963649,21.0,71.085,17.22,,0,,0.28,0.13,-0.1,,1.0,,1.0,1.0,4.0,4.0,,,1.0,1.0,,1.0,2.0,2.0,,17.303710584727,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,34.0,26.0,2.0,1.0,0.0,9.0,9.0,17.0,25.0,1.0,1.0,,,,,65.0,58.0,6.5,14.0,0.0410901,99.694845938467,10.0,41.37,24.15,,0,,0.14,0.06,-0.06,,6.0,1.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,,,,,,42.788560218731,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,M,8,8,False,31.0,23.0,2.0,1.0,0.0,7.0,9.0,16.0,22.0,,2.0,,,,,65.0,62.0,6.7,27.0,0.160114,125.70579379653,16.0,25.305,15.435,,0,,0.09,0.16,-0.09,,17.0,3.0,3.0,,5.0,7.0,3.0,2.0,,4.0,2.0,2.0,1.0,,,10.925847518614,1.0,4.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,39.0,35.0,6.0,5.0,0.0,14.0,14.0,21.0,25.0,1.0,2.0,,,,,90.0,51.0,6.6,7.0,0.02251,87.39379030828,12.0,24.885,10.185,,1,,0.05,0.04,-0.13,,1.0,,,2.0,2.0,2.0,,,3.0,,,2.0,,,,,,,2.0,,,,1.0,,0.0225,,-0.1,,,,,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,False,25.0,21.0,1.0,1.0,0.0,12.0,12.0,9.0,13.0,,3.0,,,,,89.0,40.0,7.1,9.0,0.00878189,58.011948540387,5.0,17.955,24.465,,1,,-0.04,0.03,-0.02,,,,,1.0,2.0,5.0,1.0,,1.0,2.0,1.0,3.0,2.0,,,25.747248416093,1.0,,,,,,1.0,,0.0137,,-0.04,1.0,,,1.0,,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,31.0,21.0,2.0,1.0,0.0,5.0,9.0,16.0,22.0,2.0,4.0,,,,,90.0,58.0,7.0,20.0,0.300806,65.226275299376,11.0,37.8,10.71,,1,,0.25,0.06,-0.03,,4.0,,2.0,2.0,4.0,5.0,2.0,1.0,,2.0,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,0.0273,,0.0,1.0,,,,True,,,,,,,,,,,
14062182,home,1. FSV Mainz 05,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,17,17,False,27.0,22.0,,,1.0,9.0,10.0,13.0,17.0,,5.0,,,,,89.0,52.0,6.8,18.0,0.0347875,162.67292450436,13.0,-16.695,22.05,,5,,0.77,0.01,-0.02,,4.0,1.0,12.0,2.0,18.0,5.0,4.0,2.0,,1.0,1.0,3.0,,,,21.75275651498,1.0,1.0,,1.0,2.0,2.0,1.0,,0.5677,0.1778,-0.57,4.0,,,,,3.0,1.0,,,,,,,,,
