match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,length,injury,reason
14053817,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14053817,,,,,90,3.0,,1,,,card,Mitchell van Bergen,False,124554904.0,False,yellow,827662.0,Mitchell van Bergen,,,,
14053817,,,,,90,3.0,,1,,,varDecision,,,94228.0,True,penaltyAwarded,855854.0,Dani de Wit,False,,,
14053817,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,7.0,,
14053817,,,,,81,,,10,,,substitution,,,125391729.0,True,regular,,,,,False,
14053817,,,,,80,,,11,,,substitution,,,125391724.0,False,regular,,,,,False,
14053817,,,,,80,,,11,,,substitution,,,125391728.0,True,regular,,,,,False,
14053817,,,,,80,,,11,,,substitution,,,125391722.0,False,injury,,,,,True,
14053817,,,,,80,,,11,,,substitution,,,125391723.0,False,regular,,,,,False,
14053817,,,,,62,,,29,,,substitution,,,125391526.0,True,regular,,,,,False,
14053817,,,,,62,,,29,,,card,Marvin Young,False,124554442.0,False,yellow,1648759.0,Marvin Young,,,,Foul
14053817,,,,,47,,,44,,,card,Lushendry Edward Martes,False,124554354.0,False,yellow,1960315.0,Lushendry Edward Martes,,,,Foul
14053817,,,,,46,,,45,,,substitution,,,125391388.0,True,regular,,,,,False,
14053817,,,,,46,,,45,,,substitution,,,125391346.0,False,regular,,,,,False,
14053817,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14053817,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,7.0,,
14053817,,,,,28,,,18,,,card,Bruno Martins Indi,False,124554089.0,False,yellow,116947.0,Bruno Martins Indi,,,,Argument
14053817,,,,,13,,,33,,,substitution,,,125390951.0,True,injury,,,,,True,
14053817,,0.0,1.0,,7,,,39,,,goal,,,336073701.0,False,regular,1002479.0,Shunsuke Mito,,,,
