match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,captain,stat_shotOffTarget,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
10389977,home,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,34.0,29.0,10.0,5.0,28.0,29.0,1.0,5.0,1.0,7.0,4.0,4.0,1.0,90.0,46.0,7.8,5.0,0.0,0.0,0.00071896,0,1.7187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389977,home,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,31.0,30.0,5.0,4.0,10.0,11.0,21.0,23.0,1.0,3.0,,,,90.0,49.0,7.5,7.0,0.0,0.0,0.0442999,0,,Alidu Seidu,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10389977,home,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,54.0,50.0,5.0,2.0,35.0,36.0,15.0,18.0,3.0,3.0,,,,90.0,59.0,6.9,4.0,0.0,0.0,0.00735632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389977,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,False,67.0,62.0,12.0,9.0,49.0,51.0,13.0,16.0,1.0,6.0,,,,90.0,75.0,7.8,5.0,0.1946,0.0,0.0033376,1,,,,,,1.0,2.0,1.0,4.0,3.0,2.0,1.0,,,,True,1.0,,,,,,,,,,,,,,
10389977,home,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,D,3,3,False,44.0,39.0,1.0,1.0,23.0,26.0,18.0,20.0,5.0,4.0,,,,90.0,82.0,7.8,13.0,0.0,0.0,0.303407,0,,,,2.0,2.0,1.0,2.0,5.0,14.0,,5.0,4.0,4.0,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,6.0,1.0,,,,,,,
10389977,home,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,43.0,40.0,6.0,4.0,29.0,31.0,11.0,12.0,,1.0,,,,70.0,53.0,7.2,5.0,0.0,0.0,0.00393446,0,,,,,,,,1.0,5.0,,3.0,2.0,1.0,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,
10389977,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,92.0,80.0,13.0,7.0,48.0,53.0,32.0,41.0,1.0,5.0,,,,90.0,103.0,6.9,15.0,0.0192,0.0,0.0286007,1,,,,2.0,,,,3.0,2.0,,2.0,,1.0,,,,1.0,3.0,,,,,,,,,,,,,
10389977,home,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,M,10,10,False,14.0,10.0,1.0,,7.0,9.0,3.0,5.0,1.0,4.0,,,,83.0,28.0,7.4,10.0,0.2647,0.8875,0.0431867,1,,,,,,,,2.0,4.0,,2.0,1.0,4.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,,,
10389977,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,M,70,70,False,30.0,24.0,3.0,2.0,11.0,11.0,13.0,20.0,,4.0,,,,70.0,45.0,6.7,13.0,0.0817,0.0,0.0408062,1,,,,1.0,,,,4.0,4.0,,,,2.0,,,,1.0,,3.0,1.0,1.0,,3.0,1.0,,,,,,,
10389977,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,32.0,25.0,1.0,1.0,12.0,12.0,13.0,23.0,1.0,5.0,,,,90.0,56.0,6.4,18.0,0.0997,0.0719,0.00575602,2,,,,3.0,,1.0,,8.0,4.0,,,,1.0,,,,1.0,,3.0,4.0,,1.0,4.0,1.0,1.0,,,,,,
