match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_wonTackle,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_penaltyConceded,stat_totalOffside
14131883,home,CF Estrela Amadora,Ianis Stoica,ianis-stoica,I. Stoica,F,10,180,563,M,910316,EUR,1039305600,F,10,10,False,5.0,4.0,,,0.0,4.0,5.0,,,45.0,16.0,6.5,6.0,0.00022581,1,,-0.01,0.05,-0.01,,,,,,1.0,,2.0,2.0,,,,,,,,1.0,1.0,1.0,0.0328,,,-0.15,,,1.0,,,,,5.0,,,,,,,,,,,,,,
14131883,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,True,3.0,1.0,,,0.0,1.0,2.0,1.0,,45.0,8.0,6.3,3.0,2.565e-05,3,,-0.07,-0.3,-0.04,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,1.0,,0.9574,0.473,,-0.92,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,
14131883,home,CF Estrela Amadora,Alan Godoy,alan-godoy,A. Godoy,F,16,178,356,M,1015993,EUR,1052006400,F,13,13,True,8.0,5.0,1.0,,0.0,3.0,4.0,4.0,2.0,45.0,18.0,6.8,8.0,0.0038676,2,,-0.08,0.25,-0.04,,,2.0,,,1.0,2.0,6.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,2.0,1.0,0.17,0.4446,,0.19,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14131883,home,CF Estrela Amadora,Ryan,ryan,Ryan,D,,177,221,M,1086990,EUR,1021334400,D,66,66,True,26.0,23.0,2.0,1.0,0.0,13.0,15.0,11.0,2.0,36.0,41.0,6.9,10.0,0.0107279,0,,0.03,0.04,0.14,Ryan,,10.0,2.0,1.0,,,1.0,2.0,,,,,,,1.0,2.0,,1.0,,,1.0,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,
14131883,home,CF Estrela Amadora,Robson Lucas Oliveira Botelho,oliveira-botelho-robson-lucas,R. L. O. Botelho,M,8,180,75,M,2058164,EUR,1028678400,M,8,8,True,32.0,27.0,5.0,2.0,0.0,13.0,13.0,19.0,2.0,36.0,44.0,7.1,9.0,0.0086849,0,,0.07,0.18,0.26,,,14.0,,,,1.0,7.0,5.0,1.0,2.0,,,,,,3.0,1.0,4.0,,,,,,3.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,,
14131883,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,2.0,,,,0.0,,1.0,1.0,,12.0,3.0,6.6,2.0,,0,,-0.05,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,home,CF Estrela Amadora,Diogo Pinto,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,home,CF Estrela Amadora,Jefferson Encada,encada-jefferson,J. Encada,D,17,188,308,M,851283,EUR,892771200,D,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,home,CF Estrela Amadora,Issiar Drame,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,home,CF Estrela Amadora,Jorge Meireles,jorge-meireles,J. Meireles,F,18,175,132,M,1164070,EUR,1081036800,F,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,André Gomes,andre-gomes,A. Gomes,G,13,182,794,M,1139990,EUR,1098230400,G,13,13,False,18.0,6.0,15.0,3.0,0.0,4.0,5.0,13.0,4.0,90.0,24.0,7.7,12.0,0.00070717,0,0.513,0.05,,-0.22,André Gomes,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,1.0,1.0556,0.74,,
14131883,away,FC Alverca,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1824,M,1167068,EUR,1020816000,D,4,4,False,24.0,15.0,6.0,1.0,0.0,9.0,11.0,13.0,3.0,62.0,35.0,5.6,9.0,0.00160703,1,,0.03,0.06,-0.17,Kaiky Naves,,6.0,,,,2.0,1.0,5.0,,,,,,,3.0,2.0,1.0,2.0,0.0817,,,-0.2,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,5,5,False,35.0,29.0,7.0,2.0,0.0,23.0,23.0,12.0,2.0,90.0,47.0,5.8,6.0,0.0459858,0,,0.05,0.09,-0.51,,,6.0,,,,1.0,3.0,3.0,,,,,,,7.0,1.0,1.0,3.0,,,,,,1.0,,,3.0,,,,True,,,,,,,,,,,,1.0,
14131883,away,FC Alverca,Bastien Meupiyou,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,False,29.0,25.0,5.0,2.0,0.0,18.0,20.0,9.0,2.0,90.0,39.0,6.1,6.0,0.0033871,0,,0.09,0.04,-0.36,,,7.0,,,1.0,,3.0,2.0,,1.0,,,,,3.0,2.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Nabil Touaizi,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,M,2,2,False,20.0,10.0,2.0,1.0,0.0,4.0,5.0,15.0,3.0,90.0,54.0,6.5,19.0,0.00954601,0,,-0.07,0.16,0.41,,,6.0,3.0,,4.0,1.0,7.0,2.0,,3.0,1.0,,,,6.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Alexsandro Amorim,amorim,Amorim,M,4,177,437,M,1511706,EUR,1116374400,M,8,8,False,19.0,15.0,3.0,1.0,0.0,7.0,8.0,11.0,1.0,90.0,32.0,6.3,9.0,0.00319963,0,,-0.12,0.09,-0.06,,,8.0,1.0,,1.0,,6.0,3.0,,2.0,,,,,2.0,2.0,1.0,3.0,,,,,1.0,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Tomás Mendes,tomas-mendes,T. Mendes,M,16,179,65,M,1119693,EUR,1100995200,M,16,16,False,22.0,13.0,2.0,,0.0,5.0,7.0,15.0,3.0,80.0,33.0,6.7,10.0,0.00660783,0,,0.07,0.11,-0.06,,,8.0,,,1.0,2.0,2.0,6.0,,,,,,,2.0,2.0,2.0,1.0,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Isaac James,isaac-james,I. James,D,12,175,46,M,1915110,EUR,1093651200,M,12,12,False,13.0,6.0,3.0,1.0,1.0,3.0,6.0,7.0,3.0,89.0,37.0,6.9,11.0,0.108326,0,,0.24,0.14,-0.04,Isaac,James,3.0,2.0,1.0,2.0,1.0,4.0,3.0,,,,,,,4.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,1.0
14131883,away,FC Alverca,Cédric Nuozzi,cedric-nuozzi,C. Nuozzi,F,11,177,136,M,1405454,EUR,1138579200,F,11,11,False,15.0,11.0,,,0.0,4.0,4.0,11.0,3.0,65.0,32.0,7.6,13.0,0.00558731,1,,0.06,0.26,-0.01,,,7.0,1.0,,,,7.0,4.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,0.257,0.7814,,0.51,2.0,2.0,,,,,,5.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,9,9,False,10.0,6.0,1.0,1.0,0.0,3.0,3.0,7.0,2.0,80.0,25.0,7.1,8.0,0.0136618,1,,-0.09,-0.25,0.2,Marko,Milovanović,3.0,,,9.0,3.0,15.0,6.0,1.0,2.0,,1.0,,1.0,,2.0,1.0,3.0,0.5587,0.3613,,0.56,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,10,10,False,10.0,8.0,,,0.0,2.0,2.0,8.0,2.0,89.0,35.0,7.2,10.0,0.14462,2,,0.25,0.24,0.22,,,6.0,4.0,2.0,1.0,,7.0,11.0,2.0,2.0,1.0,,1.0,,,3.0,7.0,4.0,0.0982,,1.0,0.01,,2.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Julián Jose Martinez,julian-jose-martinez,J. Martinez,D,3,177,394,M,1476213,EUR,1070236800,D,3,3,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,25.0,8.0,6.7,,0.00022542,0,,0.02,0.0,-0.01,Julián Jose Martinez,,1.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Davy Gui,davy-jean-carl-kamon-gui-gui,D. Gui,M,6,185,95,M,2033832,EUR,1150329600,M,6,6,True,8.0,7.0,,,0.0,3.0,4.0,4.0,3.0,10.0,14.0,6.8,3.0,0.00060924,0,,0.02,0.01,0.18,Davy,Gui,4.0,,,,1.0,2.0,3.0,,,,,,,,2.0,,2.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Tiago Leite,tiago-leite,T. Leite,F,79,185,51,M,1528310,EUR,965001600,F,19,19,True,4.0,2.0,,,0.0,,1.0,3.0,,10.0,8.0,6.4,3.0,0.00167911,1,,-0.09,,0.15,Tiago Leite,,2.0,,,3.0,2.0,4.0,2.0,,,,,,,1.0,,,1.0,0.0857,,,-0.19,,,1.0,,,,,1.0,,,,,,,,,,,,,,
14131883,away,FC Alverca,Francisco Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,True,6.0,5.0,1.0,,0.0,5.0,6.0,,1.0,14.0,9.0,6.7,1.0,0.00019386,0,,0.0,0.07,0.21,Francisco,Chissumba,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,F,25,25,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,14.0,6.0,6.6,2.0,0.0701338,0,,0.09,0.01,0.13,,,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,410,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Gonçalo Esteves,goncalo-esteves,G. Esteves,D,2,171,466,M,1130376,EUR,1077840000,D,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Sabit Abdulai,sabit-abdulai,S. Abdulai,M,21,185,126,M,1031485,EUR,926380800,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131883,away,FC Alverca,Sandro Lima,sandro-lima,S. Lima,F,91,186,115,M,344023,EUR,657072000,F,91,91,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
