match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_errorLeadToAShot,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_punches,player_sofascoreId
11369854,home,RWDM Brussels,Theo Defourny,,,theo-defourny,T. Defourny,G,33,194.0,37,M,156736,EUR,704160000,G,33,33,False,True,20.0,13.0,16.0,9.0,7.0,7.0,6.0,13.0,4.0,4.0,6.0,90.0,29.0,8.0,7.0,0.0,0.0,0.00229414,0,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369854,home,RWDM Brussels,Jonathan Heris,,,jonathan-heris,J. Heris,D,,184.0,20,M,58980,EUR,652320000,D,19,19,False,,43.0,34.0,10.0,7.0,23.0,24.0,12.0,21.0,4.0,,,90.0,62.0,8.4,11.0,0.0,0.0,0.0615704,0,,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369854,home,RWDM Brussels,Moussa Sissako,,,sissako-moussa,M. Sissako,D,5,184.0,223,M,904998,EUR,973814400,D,44,44,False,,54.0,46.0,5.0,3.0,33.0,38.0,13.0,16.0,15.0,,,70.0,65.0,7.2,9.0,0.0,0.0,0.00295696,0,,,,,,2.0,,,5.0,1.0,2.0,3.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,
11369854,home,RWDM Brussels,Luis Segovia,,,luis-segovia,Luis Segovia,D,4,182.0,357,M,827141,EUR,877824000,D,2,2,False,,62.0,57.0,7.0,4.0,27.0,29.0,30.0,35.0,5.0,,,90.0,74.0,6.9,8.0,0.0,0.0,0.0189545,0,,,2.0,,1.0,2.0,3.0,,5.0,,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,
11369854,home,RWDM Brussels,Junior Marsoni Sambu Mansoni​,,,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185.0,79,M,874855,EUR,833760000,M,21,21,False,,26.0,22.0,1.0,,9.0,12.0,13.0,14.0,6.0,,,45.0,37.0,6.7,6.0,0.0571,0.0,0.118261,1,,,,,,2.0,3.0,1.0,,,,,2.0,,,,1.0,,,1.0,,2.0,2.0,1.0,,,,,,,,
11369854,home,RWDM Brussels,Shuto Abe,,,abe-shuto,S. Abe,M,13,171.0,137,M,986780,EUR,881280000,M,8,8,False,,47.0,36.0,4.0,3.0,16.0,22.0,20.0,25.0,4.0,,,90.0,63.0,7.1,17.0,0.1865,0.2245,0.0212732,1,,,,,1.0,5.0,6.0,,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,3.0,1.0,,,1.0,1.0,,,,,,
11369854,home,RWDM Brussels,Pierre Dwomoh,,,pierre-dwomoh,P. Dwomoh,M,14,185.0,434,M,996993,EUR,1087776000,M,6,6,False,,43.0,41.0,1.0,1.0,20.0,22.0,22.0,22.0,6.0,,,61.0,56.0,7.0,7.0,0.0497,0.0,0.0626449,2,,,1.0,1.0,2.0,7.0,6.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,4.0,2.0,,,,2.0,,,,,
11369854,home,RWDM Brussels,Youssouf Koné,,,youssouf-kone,Y. Koné,D,,174.0,241,M,333243,EUR,804902400,M,99,99,False,,36.0,32.0,2.0,1.0,17.0,17.0,16.0,22.0,3.0,,,82.0,53.0,6.5,10.0,0.026,0.0,0.0322722,0,,,3.0,1.0,1.0,4.0,1.0,,3.0,,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,
11369854,home,RWDM Brussels,Jeff Reine-Adélaïde,,,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184.0,466,M,794269,EUR,884995200,F,77,77,False,,44.0,34.0,4.0,1.0,14.0,15.0,20.0,35.0,5.0,,,71.0,51.0,6.8,16.0,0.0,0.0,0.0353067,0,,,6.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369854,home,RWDM Brussels,Mickaël Biron,,,mickael-biron,M. Biron,F,7,170.0,132,M,986817,EUR,872553600,F,7,7,False,,27.0,23.0,1.0,1.0,8.0,9.0,16.0,21.0,8.0,,,90.0,58.0,6.9,20.0,0.0615,0.0,0.0409256,2,,,3.0,1.0,,10.0,9.0,,,,,3.0,6.0,2.0,2.0,1.0,1.0,,4.0,3.0,2.0,7.0,4.0,2.0,,,,1.0,,,,
11369854,home,RWDM Brussels,Makhtar Gueye,,,makhtar-gueye,M. Gueye,F,29,186.0,439,M,941164,EUR,881193600,F,9,9,False,,24.0,10.0,3.0,,2.0,4.0,8.0,21.0,,,,90.0,38.0,7.4,21.0,0.4352,0.114,0.0133902,3,,,1.0,,8.0,7.0,10.0,,1.0,,,,3.0,1.0,,,4.0,,1.0,1.0,,2.0,,,,2.0,1.0,,1.0,1.0,,
11369854,home,RWDM Brussels,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,D,17,17,True,,18.0,13.0,1.0,1.0,9.0,11.0,4.0,8.0,7.0,,,45.0,35.0,7.0,10.0,0.0,0.0,0.00207177,0,,,1.0,,,2.0,5.0,1.0,3.0,,,2.0,3.0,,,,,,,5.0,5.0,1.0,,,,,,,,,,
11369854,home,RWDM Brussels,Florent Sanchez Da Silva,,,sanchez-da-silva-florent,F. S. D. Silva,M,7,178.0,222,M,1385467,EUR,1049241600,M,69,69,True,,13.0,12.0,,,7.0,7.0,6.0,7.0,4.0,,,29.0,17.0,6.8,1.0,0.0,0.0,0.0365398,0,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11369854,home,RWDM Brussels,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175.0,1969,M,1410231,EUR,1066521600,F,47,47,True,,15.0,10.0,4.0,3.0,4.0,6.0,6.0,9.0,3.0,,,20.0,20.0,6.7,8.0,0.0,0.0,0.00881696,0,,,,,,1.0,2.0,,,,,,2.0,,,,,,1.0,2.0,2.0,,,,,,,,,,,
11369854,home,RWDM Brussels,Sada Diallo,,,sada-diallo,S. Diallo,F,28,,50,M,1127323,EUR,994636800,M,15,15,True,,5.0,5.0,1.0,1.0,5.0,5.0,,,1.0,,,19.0,10.0,6.8,,0.0,0.0,3.525e-05,0,,,,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
11369854,home,RWDM Brussels,Abner,,,abner,Abner,D,30,177.0,87,M,330061,EUR,833414400,D,26,26,True,,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,8.0,7.0,6.6,2.0,0.0,0.0,2.085e-05,0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369854,home,RWDM Brussels,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198.0,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369854,home,RWDM Brussels,Xavier Mercier,,,xavier-mercier,X. Mercier,F,,171.0,74,M,102806,EUR,617328000,M,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369854,away,KAA Gent,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187.0,112,M,155717,EUR,769219200,G,1,1,False,,19.0,14.0,10.0,5.0,13.0,15.0,1.0,4.0,4.0,1.0,2.0,90.0,27.0,6.9,5.0,0.0,0.0,0.00019258,0,-0.6615,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,
