match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goalAssist,captain,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim
10388343,home,Borussia Dortmund,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,,1210666,EUR,1099008000,D,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388343,home,Borussia Dortmund,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,,795000,EUR,896400000,M,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,,40244,EUR,644284800,G,1,1,False,42.0,36.0,12.0,7.0,36.0,39.0,,3.0,10.0,3.0,4.0,90.0,54.0,7.2,6.0,0.0,0.0,0.00016356,0,0.6046,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,True,,,,3.0
10388343,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,,857740,EUR,953942400,D,5,5,False,52.0,50.0,3.0,3.0,40.0,41.0,10.0,12.0,6.0,,,90.0,61.0,6.8,3.0,0.0408,0.0,0.00562504,1,,1.0,,4.0,7.0,2.0,,2.0,,,,3.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,,48660,EUR,685584000,D,22,22,False,62.0,55.0,12.0,11.0,38.0,40.0,17.0,22.0,11.0,,,90.0,76.0,7.3,7.0,0.0,0.0,0.00971098,0,,,,,,3.0,,3.0,1.0,1.0,,,,1.0,,,,5.0,1.0,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,,187423,EUR,798249600,D,25,25,False,38.0,34.0,2.0,2.0,19.0,20.0,15.0,18.0,4.0,,,90.0,46.0,6.5,7.0,0.0,0.0,0.0114056,0,,,,3.0,5.0,4.0,,,1.0,,2.0,2.0,,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,,327863,EUR,832550400,M,29,29,False,13.0,11.0,1.0,,7.0,8.0,4.0,7.0,1.0,,,45.0,34.0,6.4,10.0,0.0,0.0,0.00722441,0,,2.0,,,4.0,6.0,,,2.0,1.0,3.0,1.0,,,,1.0,,,3.0,3.0,1.0,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,,253993,EUR,789609600,M,6,6,False,18.0,12.0,1.0,1.0,2.0,5.0,10.0,13.0,3.0,,,71.0,31.0,6.3,12.0,0.0,0.0,0.0111272,0,,,,1.0,6.0,2.0,1.0,,1.0,1.0,5.0,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,,795004,EUR,897436800,M,8,8,False,18.0,15.0,2.0,1.0,8.0,10.0,8.0,10.0,3.0,,,45.0,26.0,6.7,6.0,0.0,0.0,0.0675076,0,,2.0,1.0,1.0,2.0,1.0,,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,,825956,EUR,933465600,M,14,14,False,15.0,10.0,3.0,1.0,4.0,5.0,6.0,11.0,2.0,,,45.0,24.0,6.2,10.0,0.0,0.0,0.00263916,0,,1.0,,,6.0,3.0,,,1.0,1.0,1.0,3.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3342,M,,848355,EUR,852336000,M,11,11,False,44.0,29.0,6.0,1.0,13.0,17.0,17.0,35.0,8.0,,,90.0,76.0,6.6,26.0,0.0,0.0,0.0407309,0,,8.0,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,
10388343,away,TSG Hoffenheim,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3506,M,,946695,EUR,1019260800,F,33,33,False,14.0,11.0,1.0,1.0,4.0,4.0,7.0,12.0,1.0,,,86.0,35.0,6.6,14.0,0.1706,0.0993,0.0131551,3,,2.0,,1.0,7.0,6.0,,,2.0,1.0,4.0,1.0,,2.0,,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,,,,,,,1.0,
10388343,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,andrejkramaric,67647,EUR,677289600,F,27,27,False,39.0,36.0,3.0,3.0,10.0,11.0,26.0,28.0,3.0,,,90.0,52.0,6.9,9.0,0.131,0.0736,0.0441234,2,,,,,5.0,4.0,,,2.0,1.0,3.0,1.0,,,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,
10388343,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,,109296,EUR,704160000,D,3,3,True,26.0,20.0,1.0,,10.0,11.0,12.0,20.0,5.0,,,45.0,46.0,7.1,12.0,0.0,0.0,0.145911,0,,5.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Sebastian Rudy,sebastian-rudy,S. Rudy,M,16,180,207,,,35680,EUR,636163200,M,16,16,True,24.0,18.0,4.0,1.0,8.0,9.0,10.0,20.0,1.0,,,45.0,42.0,6.7,12.0,0.0,0.0,0.0123227,0,,5.0,,,3.0,4.0,,1.0,3.0,2.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,,1128638,EUR,1081468800,M,35,35,True,21.0,19.0,,,7.0,7.0,12.0,14.0,,,,45.0,27.0,6.5,5.0,0.1087,0.0,0.030671,1,,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
10388343,away,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,,114379,EUR,705801600,F,10,10,True,11.0,8.0,1.0,1.0,2.0,3.0,6.0,8.0,1.0,,,19.0,14.0,6.7,4.0,0.0,0.0,0.0105436,0,,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,,809276,EUR,906163200,F,7,7,True,3.0,1.0,,,,,1.0,3.0,,,,8.0,5.0,6.2,4.0,0.0,0.0,0.00068952,0,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2180,M,,989841,EUR,1015027200,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo,Quaresma,,,,,,
10388343,away,TSG Hoffenheim,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,,901882,EUR,986342400,M,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388343,away,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,,796358,EUR,821318400,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
