match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced
12421224,home,KAA Gent,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,13,175,635,M,822673,EUR,892684800,F,14,14,False,26.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,20.0,3.0,,,,90.0,48.0,8.1,14.0,0.226143,9,,2.0,,1.0,4.0,4.0,3.0,,,2.0,2.0,1.0,,2.2533,2.0,,2.0,1.0,,2.0,2.0,,1.7804,4.0,,1.0,1.0,2.0,4.0,,1.0,,
12421224,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,True,7.0,5.0,,,0.0,2.0,4.0,3.0,3.0,1.0,,,,36.0,9.0,6.5,2.0,0.0473791,0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12421224,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,20,20,True,11.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,7.0,2.0,,,,23.0,20.0,6.6,5.0,0.193887,1,,,,,1.0,,,,,,,,,0.0353,,,,,,,,,,2.0,1.0,,,,1.0,,,,
12421224,home,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,True,9.0,5.0,2.0,,0.0,1.0,1.0,4.0,9.0,1.0,,,,23.0,13.0,6.1,6.0,0.00931521,1,,1.0,,,2.0,,,1.0,,,,,1.0,0.4359,,,,1.0,,,,,,,,,,1.0,1.0,,,,
12421224,home,KAA Gent,Hyllarion Goore,Bi Christ Hyllarion,Goore,bi-goore,H. Goore,F,45,183,294,M,2048955,EUR,1124841600,F,45,45,True,8.0,7.0,,,0.0,1.0,2.0,6.0,7.0,3.0,,,,23.0,14.0,6.7,5.0,0.0204201,0,,1.0,,1.0,3.0,2.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,
12421224,home,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186,141,M,1082541,EUR,1041206400,D,12,12,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,,,,13.0,5.0,6.5,2.0,6.6e-07,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,home,KAA Gent,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,home,KAA Gent,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189,432,M,108736,EUR,643334400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,home,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184,273,M,1092662,EUR,1020556800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,Nick Shinton,,,nick-shinton,N. Shinton,G,33,196,117,M,909962,EUR,989452800,G,33,33,False,31.0,17.0,19.0,5.0,0.0,14.0,19.0,3.0,12.0,13.0,,1.0,2.0,90.0,39.0,6.1,14.0,0.00074799,0,-1.0953,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,2.0
12421224,away,K. Beerschot V.A.,Colin Dagba,,,dagba-colin,C. Dagba,D,2,168,498,M,941300,EUR,905299200,D,2,2,False,33.0,22.0,4.0,1.0,0.0,13.0,16.0,9.0,17.0,3.0,,,,77.0,70.0,6.6,16.0,0.0378004,0,,,,,8.0,10.0,,1.0,,9.0,6.0,,2.0,,1.0,,,2.0,1.0,,,1.0,,1.0,2.0,3.0,,,,,,,
12421224,away,K. Beerschot V.A.,Apostolos Konstantopoulos,,,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188,197,M,1033264,EUR,1028246400,D,66,66,False,50.0,40.0,15.0,8.0,0.0,31.0,34.0,9.0,16.0,3.0,,,,90.0,67.0,7.0,10.0,0.0121439,0,,,,2.0,5.0,8.0,,3.0,2.0,4.0,3.0,1.0,1.0,,,,4.0,1.0,1.0,,,2.0,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,5,5,False,25.0,23.0,3.0,2.0,0.0,13.0,13.0,10.0,12.0,2.0,1.0,,,90.0,36.0,6.9,2.0,0.0387025,2,,,,2.0,1.0,4.0,,3.0,,1.0,,,,0.1173,1.0,True,1.0,1.0,1.0,,,2.0,,,,,,,2.0,,,,
12421224,away,K. Beerschot V.A.,Brian Plat,,,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,4,4,False,19.0,12.0,5.0,,0.0,6.0,7.0,7.0,14.0,2.0,,,,90.0,53.0,6.2,12.0,0.0577631,1,,2.0,1.0,1.0,8.0,6.0,,3.0,1.0,3.0,1.0,1.0,2.0,0.0286,1.0,,2.0,1.0,1.0,,,,,,,4.0,,,1.0,,,,
12421224,away,K. Beerschot V.A.,Hakim Sahabo,Hakim Sahabo,,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,20,20,False,38.0,32.0,1.0,1.0,0.0,18.0,20.0,14.0,19.0,4.0,,,,89.0,58.0,6.9,9.0,0.0426595,2,,1.0,,,1.0,7.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,0.2368,,,,1.0,1.0,1.0,,2.0,0.1462,2.0,1.0,,,,,,,1.0,
12421224,away,K. Beerschot V.A.,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185,953,M,966452,EUR,997660800,M,16,16,False,50.0,38.0,7.0,3.0,0.0,18.0,21.0,20.0,30.0,5.0,1.0,,,90.0,67.0,6.4,18.0,0.0356988,1,,1.0,,2.0,8.0,6.0,,2.0,1.0,2.0,1.0,2.0,,0.0456,,,2.0,2.0,,1.0,,1.0,0.0374,2.0,4.0,,,,,,,,
12421224,away,K. Beerschot V.A.,Ewan Henderson,,,ewan-henderson,E. Henderson,M,20,186,63,M,862951,EUR,954115200,M,8,8,False,43.0,35.0,4.0,3.0,0.0,16.0,17.0,21.0,36.0,3.0,,,,90.0,65.0,6.9,20.0,0.203392,3,,10.0,2.0,,3.0,2.0,1.0,1.0,,1.0,,,1.0,0.1386,3.0,,1.0,1.0,1.0,1.0,,,0.0548,3.0,1.0,,,,1.0,,,,
12421224,away,K. Beerschot V.A.,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,M,25,25,False,39.0,27.0,3.0,1.0,1.0,8.0,12.0,20.0,32.0,7.0,,,,90.0,61.0,7.7,19.0,0.139812,1,,5.0,1.0,2.0,3.0,6.0,,2.0,3.0,1.0,1.0,2.0,,0.0733,5.0,,1.0,4.0,2.0,1.0,,,0.3285,1.0,,,1.0,,,,,,
12421224,away,K. Beerschot V.A.,Rajiv Van La Parra,,,rajiv-van-la-parra,R. V. L. Parra,M,7,181,101,M,38096,EUR,675993600,M,77,77,False,14.0,8.0,,,0.0,1.0,4.0,7.0,10.0,2.0,,,,77.0,30.0,6.2,14.0,0.0224422,1,,,,,9.0,6.0,1.0,,,1.0,,3.0,1.0,0.0706,,,2.0,5.0,2.0,,,,,4.0,2.0,1.0,,,,,,,
12421224,away,K. Beerschot V.A.,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,10,10,False,21.0,15.0,2.0,,0.0,6.0,7.0,9.0,14.0,,,,,90.0,30.0,8.3,10.0,0.027196,2,,,,,4.0,3.0,,,,1.0,,1.0,1.0,1.3827,2.0,,1.0,2.0,1.0,2.0,2.0,,1.9733,2.0,,1.0,,,,,1.0,,
12421224,away,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176,30,M,46014,EUR,594777600,D,26,26,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,2.0,,,,13.0,8.0,6.3,1.0,0.00381922,0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12421224,away,K. Beerschot V.A.,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179,1131,M,1474689,EUR,1076976000,M,17,17,True,3.0,3.0,,,0.0,,,4.0,5.0,1.0,,,,13.0,8.0,6.4,2.0,0.0443236,0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188,256,M,1046939,EUR,995760000,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,1.0,4.0,,1.0,1.739e-05,2,,,,1.0,1.0,1.0,1.0,,,,,,,0.0673,,,1.0,,,,,,,,,,,,1.0,,,,
12421224,away,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188,108,M,826029,EUR,935366400,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175,96,M,802065,EUR,868406400,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,Emir Ortakaya,Emir,Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186,75,M,990922,EUR,958435200,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421224,away,K. Beerschot V.A.,D'Margio Wright-Phillips,,,dmargio-wright-phillips,D. Wright-Phillips,F,32,170,82,M,1018367,EUR,1001289600,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
