match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_shotOffTarget,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_accurateCross,stat_totalOffside
11450099,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,13.0,10.0,,,1.0,2.0,2.0,8.0,11.0,3.0,7.0,,3.0,,,,,,81.0,28.0,7.2,10.0,0.0407828,3,,,,7.0,11.0,,1.0,,1.0,0.1668,2.0,,,,2.0,,,,,5.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,
11450099,home,Samsunspor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,True,8.0,3.0,2.0,,0.0,1.0,2.0,2.0,6.0,1.0,5.0,,1.0,,,,,,30.0,14.0,6.7,5.0,0.00676307,1,,,,1.0,3.0,1.0,1.0,,2.0,0.0112,,,,,1.0,,,,2.0,,,2.0,,,2.0,,,,,,,,
11450099,home,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,98,98,True,5.0,5.0,,,0.0,,,5.0,6.0,,,,,,,,,,29.0,8.0,6.6,2.0,0.0618236,0,,,1.0,,1.0,,,,,,,,,,1.0,,Arbnor,Muja,,1.0,,,,1.0,,,,,,,,,
11450099,home,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,9.0,4.0,6.5,2.0,0.00081083,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11450099,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,99,99,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,2.0,,,,,,,,9.0,8.0,6.7,3.0,0.00170551,0,,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,
11450099,home,Samsunspor,Haluk Mustafa Tan,tan-haluk-mustafa,H. M. Tan,D,72,181,40,M,1605311,EUR,1114560000,D,72,72,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,,,1.0,,,,,,9.0,9.0,6.5,4.0,0.00319883,0,,,,,1.0,,,,,,,,,,1.0,,Haluk Mustafa Tan,,,,,,,,,,,,,,,,
11450099,home,Samsunspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,25,190,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450099,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,,
11450099,home,Samsunspor,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450099,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450099,home,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450099,away,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,False,30.0,22.0,18.0,10.0,0.0,18.0,21.0,4.0,9.0,,,2.0,3.0,,,,,,90.0,35.0,5.9,8.0,0.00108085,0,-1.1609,True,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,
11450099,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,34.0,20.0,9.0,4.0,0.0,15.0,20.0,6.0,18.0,1.0,5.0,2.0,7.0,,,,,,81.0,63.0,6.6,19.0,0.0912188,0,,,4.0,,1.0,,,1.0,,,,,,,,,Taha Sahin,,,,2.0,3.0,,1.0,2.0,1.0,,,,,,1.0,1.0
11450099,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,54.0,40.0,11.0,3.0,0.0,28.0,36.0,12.0,18.0,3.0,7.0,5.0,4.0,,,,,,80.0,67.0,6.6,14.0,0.00472021,1,,,,2.0,3.0,1.0,,1.0,2.0,0.2529,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,
11450099,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,False,55.0,50.0,6.0,4.0,0.0,41.0,46.0,9.0,9.0,4.0,8.0,4.0,6.0,,,,,,90.0,68.0,6.7,6.0,0.0526657,0,,,,7.0,9.0,1.0,,,3.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,
11450099,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,32.0,27.0,3.0,1.0,0.0,12.0,15.0,18.0,24.0,,3.0,2.0,3.0,,,,,,81.0,58.0,6.5,14.0,0.149983,1,,,7.0,,4.0,,,,3.0,0.0273,1.0,1.0,,,2.0,0.0217,,,2.0,3.0,,1.0,,3.0,,,,,,,,3.0,
11450099,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,51.0,38.0,4.0,2.0,0.0,25.0,31.0,13.0,20.0,1.0,10.0,2.0,5.0,,,,,,90.0,78.0,7.4,17.0,0.00754501,1,,,,1.0,3.0,,,3.0,3.0,0.0259,1.0,,,3.0,1.0,,,,3.0,2.0,4.0,2.0,1.0,,2.0,,,,,,,,
11450099,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,45.0,38.0,5.0,3.0,0.0,18.0,22.0,20.0,26.0,1.0,10.0,2.0,10.0,,,,,,90.0,72.0,7.6,14.0,0.133069,0,,,3.0,2.0,3.0,,,3.0,3.0,,,,,,1.0,,,,1.0,3.0,2.0,4.0,,1.0,4.0,1.0,,,,,,,
11450099,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,17.0,14.0,,,0.0,7.0,8.0,8.0,14.0,3.0,12.0,3.0,4.0,,,,,,90.0,49.0,6.4,17.0,0.0399292,0,,,5.0,2.0,10.0,1.0,,1.0,1.0,,3.0,,,,1.0,,,,1.0,2.0,5.0,6.0,,1.0,3.0,,,,,,,1.0,
11450099,away,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,19.0,16.0,,,0.0,10.0,10.0,6.0,9.0,3.0,5.0,1.0,3.0,,,,,,61.0,36.0,6.4,13.0,0.0112332,1,,,,,6.0,,,,2.0,0.054,4.0,1.0,,,1.0,0.1626,,,2.0,4.0,,1.0,,,,,1.0,,,,,,
11450099,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,,45.0,8.0,6.1,3.0,3.417e-05,1,,,,,3.0,,,,,0.0847,2.0,1.0,,,,0.547,,,,,,2.0,,,1.0,,1.0,,,,,,
11450099,away,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,False,25.0,14.0,4.0,1.0,0.0,7.0,10.0,7.0,16.0,4.0,8.0,,1.0,,,,,,90.0,38.0,7.3,14.0,0.0069055,4,,,1.0,6.0,7.0,,1.0,,,0.234,1.0,1.0,,,,0.3475,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,1.0
11450099,away,Çaykur Rizespor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,12.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,8.0,,1.0,,1.0,,,,,,45.0,18.0,6.5,7.0,0.00190397,1,,,,,,,1.0,1.0,,0.0526,,,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0
11450099,away,Çaykur Rizespor,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,11,11,True,12.0,9.0,1.0,,0.0,4.0,4.0,6.0,9.0,1.0,1.0,,1.0,,,,,,29.0,17.0,6.4,7.0,0.00802537,0,,,1.0,1.0,4.0,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,
11450099,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,True,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,,,,,,,10.0,11.0,6.7,,0.00037117,1,,,,1.0,1.0,,,,,0.0278,,,,,,,,,,,,,1.0,,,,,,,,,,
11450099,away,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,,,,,9.0,12.0,6.5,6.0,0.00022092,0,,,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
11450099,away,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,,,,,,,,9.0,8.0,6.6,,0.00079773,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11450099,away,Çaykur Rizespor,Canberk Yurdakul,yurdakul-canberk,C. Yurdakul,G,40,190,18,M,992395,EUR,988588800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450099,away,Çaykur Rizespor,Güvenç Usta,usta-guvenc,G. Usta,D,77,180,8,M,1136045,EUR,1080777600,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450099,away,Çaykur Rizespor,Mame Mor Faye,faye-mame-mor,M. M. Faye,M,11,170,202,M,1471165,EUR,1121126400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450099,away,Çaykur Rizespor,Oumar Diouf,oumar-diouf,O. Diouf,F,77,180,185,M,1493499,EUR,1052956800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Oumar Diouf,,,,,,,,,,,,,,,,
