match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_wonContest,captain,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
14064438,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,97,97,False,18.0,15.0,,,0.0,6.0,7.0,9.0,11.0,,2.0,2.0,,1.0,4.0,,,,,,86.0,25.0,6.7,4.0,0.173361,67.693486250876,8.0,-23.73,5.355,,2,,0.36,0.18,-0.05,,,,1.0,,,,1.0,2.0,0.4644,0.27,,,,,,,2.0,1.0,1.2583,2.0,,1.0,,,,1.0,,
14064438,home,Olympique de Marseille,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5045,M,,891829,EUR,974764800,M,17,17,True,16.0,13.0,2.0,,0.0,4.0,4.0,9.0,12.0,,2.0,,,1.0,4.0,,,,,,45.0,23.0,6.3,5.0,0.0389901,51.975991714648,6.0,20.79,12.495,,2,,-0.02,-0.03,0.37,,,1.0,,1.0,,,,,0.5593,-0.54,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,
14064438,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,True,13.0,12.0,,,0.0,10.0,10.0,2.0,3.0,,3.0,,3.0,2.0,1.0,,,,,,32.0,19.0,6.4,2.0,0.00178827,20.759539537288,3.0,15.855,7.77,,0,,0.03,0.01,-0.16,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14064438,home,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12542,M,,981815,EUR,962150400,F,14,14,True,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,4.0,1.0,1.0,,,,,,,,32.0,15.0,6.6,4.0,0.0441878,79.580637619432,7.0,47.88,21.105,,1,,0.27,0.06,-0.05,,1.0,2.0,,,,,1.0,,0.04,-0.08,,,,,,,1.0,,0.0695,1.0,1.0,,,,,,,
14064438,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,M,26,26,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,9.0,3.0,6.6,1.0,0.00055924,12.84804736137,1.0,10.815,10.815,,0,,0.04,0.02,-0.01,,,,,,,,,1.0,,,,,,Bilal,Nadir,,,1.0,,,,,,,,,,
14064438,home,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178,1351,M,,1823916,EUR,1196380800,M,50,50,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,,,,,,,,,8.0,5.0,6.5,2.0,0.00115737,18.921472352859,1.0,3.99,3.99,,0,,0.0,0.02,0.13,,,,,,,,,,,,,,,Darryl Bakola,,,,,,,2.0,,,,,,,
14064438,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,home,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183,1100,M,,1131448,EUR,1041465600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,home,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,,867441,EUR,967680000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,home,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185,6871,M,,1514800,EUR,1171670400,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,away,AS Monaco,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2560,M,,15219,EUR,627868800,G,1,1,False,15.0,8.0,9.0,2.0,0.0,6.0,7.0,2.0,8.0,,,,,,10.0,,1.0,5.0,6.0,,90.0,29.0,7.5,8.0,0.00027088,10.314298374808,2.0,-5.145,-1.995,0.9227,0,1.1694,0.06,0.0,0.13,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,,1090694,EUR,993081600,D,2,2,False,39.0,27.0,7.0,4.0,0.0,11.0,16.0,16.0,23.0,2.0,4.0,6.0,1.0,6.0,5.0,3.0,,,,,90.0,67.0,6.8,19.0,0.177615,70.289425786542,8.0,-40.845,6.51,,1,,0.26,0.13,-0.21,,3.0,,1.0,1.0,,5.0,,3.0,0.0169,-0.11,,,2.0,Vanderson,,,,,,2.0,,1.0,,1.0,,,,
14064438,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,5,5,False,30.0,29.0,4.0,3.0,0.0,19.0,19.0,10.0,11.0,,2.0,2.0,,3.0,4.0,,,,,,90.0,39.0,7.6,1.0,0.00749589,36.239021709668,7.0,-0.31499999999999,4.935,,0,,0.23,-0.03,0.35,,,,,,,3.0,2.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,
14064438,away,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,salisu_sarki,946158,EUR,924307200,D,22,22,False,30.0,26.0,2.0,,0.0,15.0,15.0,11.0,15.0,3.0,3.0,5.0,1.0,5.0,4.0,2.0,,,,,90.0,44.0,6.7,4.0,0.0134922,74.528413480084,14.0,-10.92,6.825,,1,,0.16,0.0,0.22,,,2.0,,,1.0,1.0,,,0.1224,-0.2,,1.0,,,,,,,,,,,,,,,1.0,
14064438,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,,845170,EUR,870307200,D,12,12,False,28.0,19.0,5.0,2.0,0.0,11.0,12.0,8.0,16.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,,,,,90.0,61.0,6.5,28.0,0.063226,109.9459894791,14.0,-69.93,4.41,,0,,-0.18,0.17,-0.13,,8.0,2.0,1.0,,,,2.0,2.0,,,1.0,1.0,,,,,,3.0,,,,1.0,,,,,,
14064438,away,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,lamine_camara_5,1389846,EUR,1072915200,M,15,15,False,44.0,36.0,1.0,1.0,0.0,12.0,16.0,24.0,28.0,,2.0,6.0,,1.0,6.0,3.0,,,,,86.0,67.0,6.8,15.0,0.0648684,187.10753471658,17.0,-100.485,4.095,,2,,-0.29,0.43,-0.1,,6.0,,1.0,1.0,1.0,3.0,2.0,2.0,0.104,-0.04,1.0,1.0,1.0,Lamine Camara,,,,1.0,,1.0,1.0,1.0,,,,,,1.0
14064438,away,AS Monaco,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,,770677,EUR,848448000,M,6,6,False,26.0,26.0,,,0.0,9.0,9.0,17.0,17.0,,2.0,1.0,,3.0,3.0,1.0,,,,,90.0,40.0,6.7,6.0,0.0137072,76.195535550379,10.0,-10.815,6.51,,0,,0.03,0.07,0.13,,2.0,,1.0,,,1.0,,,,,,,1.0,,,,,2.0,,,1.0,,True,,,,,
14064438,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,,1130939,EUR,1014595200,M,11,11,False,45.0,42.0,3.0,3.0,0.0,13.0,13.0,29.0,32.0,,1.0,4.0,,,7.0,1.0,,,,,90.0,69.0,7.3,10.0,0.309839,160.1943526327,15.0,-104.58,7.35,,2,,0.35,0.36,-0.02,,,1.0,2.0,,2.0,2.0,1.0,,0.1203,-0.45,,,1.0,,,,,6.0,,4.0,,2.0,,1.0,,,1.0,
14064438,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,Minamino,155818,EUR,790214400,M,18,18,False,29.0,21.0,1.0,1.0,0.0,4.0,7.0,17.0,22.0,1.0,7.0,2.0,2.0,1.0,3.0,,,,,,86.0,48.0,6.5,16.0,0.236092,169.55064187449,19.0,-98.91,9.45,,3,,-0.09,0.5,-0.09,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0087,-0.39,,,,,,,2.0,3.0,0.4581,2.0,1.0,,,,,2.0,,
14064438,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,alex_golovin17,318963,EUR,833414400,M,10,10,False,22.0,19.0,3.0,2.0,0.0,6.0,8.0,13.0,14.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,,,,,73.0,37.0,7.1,4.0,0.0976015,92.571487277845,12.0,-10.71,7.875,,4,,0.17,0.31,0.24,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.3165,-0.23,,1.0,2.0,,,,2.0,1.0,0.2958,2.0,,1.0,,,,1.0,,
14064438,away,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,balogun,934237,EUR,994118400,F,9,9,False,18.0,15.0,,,0.0,3.0,4.0,12.0,14.0,,4.0,7.0,1.0,,7.0,,,,,,90.0,32.0,7.0,6.0,0.122473,139.5618935205,15.0,-72.765,7.455,,3,,-0.21,0.41,-0.04,,2.0,3.0,4.0,,2.0,,3.0,,0.3259,-0.26,,,,,,,1.0,,,2.0,,4.0,,1.0,,,3.0,
14064438,away,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183,1060,M,,825846,EUR,938649600,D,4,4,True,17.0,15.0,2.0,1.0,0.0,5.0,5.0,10.0,12.0,,1.0,1.0,,,1.0,1.0,,,,,17.0,23.0,6.5,5.0,0.0174431,49.105514098531,6.0,-38.64,0.0,,0,,-0.12,0.02,-0.01,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,
14064438,away,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5335,M,,1083007,EUR,1044662400,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,,,,,,,,,8.0,3.0,6.9,,0.11543,,,,,,1,,0.07,0.4,0.13,,,,1.0,,,,,,0.1685,-0.35,,,,Mika Biereth,,,1.0,,,1.0,,1.0,,,,1.0,,
14064438,away,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2495,M,,1462434,EUR,1155686400,F,19,19,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,1.0,,1.0,,,,,,,,,8.0,7.0,6.5,4.0,0.00012153,,,,,,1,,-0.08,,0.0,,,,,,,,,,0.029,0.01,,,,George,Ilenikhena,,1.0,1.0,0.0725,,,,,,,,,
14064438,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,away,AS Monaco,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,away,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,,1407848,EUR,1113782400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064438,away,AS Monaco,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,,1149152,EUR,1120003200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Stanis Idumbo Muzambo,,,,,,,,,,,,,,
14064438,away,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,,1410148,EUR,1082505600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
