match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,confirmed,reason
14064438,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14064438,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
14064438,,,,,86,,,5,,,substitution,,125260020.0,False,False,regular,,,,,,
14064438,,,,,86,,,5,,,substitution,,125260021.0,False,False,regular,,,,,,
14064438,,,,,86,,,5,,,substitution,,125260014.0,False,True,regular,,,,,,
14064438,,,,,83,,,8,,,card,,124443716.0,,True,yellow,Mason Greenwood,False,942116.0,Mason Greenwood,,
14064438,,1.0,0.0,,82,,,9,,,goal,,332310405.0,,True,regular,,,942116.0,Mason Greenwood,,
14064438,,,,,81,,,10,,,substitution,,125260006.0,False,True,regular,,,,,,
14064438,,,,,81,,,10,,,varDecision,,93064.0,,False,goalAwarded,,,934237.0,Folarin Balogun,False,
14064438,,,,,73,,,18,,,substitution,,125259981.0,False,False,regular,,,,,,
14064438,,,,,64,,,27,,,card,,124443539.0,,False,yellow,Vanderson,False,1090694.0,Vanderson,,Foul
14064438,,,,,58,,,33,,,substitution,,125259900.0,False,True,regular,,,,,,
14064438,,,,,58,,,33,,,substitution,,125259899.0,False,True,regular,,,,,,
14064438,,,,,46,,,45,,,substitution,,125259856.0,False,True,regular,,,,,,
14064438,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14064438,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,
14064438,,,,,40,,,6,,,card,,124443346.0,,True,yellow,Geoffrey Kondogbia,False,96544.0,Geoffrey Kondogbia,,Foul
