match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_aerialLost,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_challengeLost,stat_errorLeadToAShot,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_errorLeadToAGoal
12437762,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,True,45.0,33.0,29.0,17.0,0.0,18.0,23.0,15.0,22.0,1.0,12.0,2.0,1.0,1.0,90.0,53.0,7.2,12.0,0.00631755,0,-0.0616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437762,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,,42.0,34.0,4.0,3.0,0.0,23.0,25.0,11.0,18.0,3.0,8.0,,,,90.0,82.0,7.6,16.0,0.00454712,1,,1.0,2.0,5.0,12.0,1.0,1.0,1.0,1.0,2.0,8.0,7.0,1.0,4.0,0.0176,,,,,,,,,,,,,,,
12437762,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,5,5,False,,54.0,45.0,12.0,4.0,0.0,38.0,38.0,7.0,16.0,6.0,4.0,,,,90.0,66.0,6.8,10.0,0.00887065,0,,,1.0,2.0,5.0,,,,,1.0,3.0,1.0,1.0,,,abdel.abqar,2.0,1.0,,,,,,,,,,,,
12437762,home,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,12,12,False,,41.0,36.0,5.0,2.0,0.0,33.0,36.0,3.0,5.0,3.0,5.0,,,,90.0,52.0,6.7,5.0,0.00190152,0,,,,1.0,3.0,,,,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,
12437762,home,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,22,22,False,,23.0,17.0,2.0,,0.0,11.0,13.0,6.0,13.0,1.0,5.0,,,,90.0,46.0,6.3,11.0,0.00300444,1,,3.0,2.0,5.0,4.0,,3.0,1.0,,2.0,,,1.0,1.0,0.0321,,2.0,,,,1.0,,,,,,,,,
12437762,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,,37.0,31.0,2.0,2.0,0.0,22.0,23.0,9.0,14.0,1.0,5.0,,,,72.0,47.0,6.3,9.0,0.00420281,0,,,1.0,7.0,3.0,3.0,,,,2.0,2.0,2.0,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,
12437762,home,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,24,24,False,,47.0,33.0,8.0,2.0,0.0,14.0,16.0,22.0,38.0,1.0,2.0,,,,90.0,64.0,7.4,21.0,0.151032,1,,7.0,1.0,3.0,3.0,2.0,,,,,2.0,1.0,,,0.7346,,,1.0,,,,1.0,,3.0,1.0,1.0,1.0,0.731,2.0,
12437762,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,,25.0,18.0,1.0,,0.0,8.0,10.0,10.0,20.0,,4.0,,,,90.0,50.0,6.2,21.0,0.0190488,0,,5.0,,13.0,5.0,2.0,5.0,2.0,,1.0,2.0,,1.0,2.0,,,5.0,2.0,,,,1.0,,,,,,,1.0,
12437762,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179,324,M,788141,EUR,793929600,M,18,18,False,,25.0,18.0,,,0.0,8.0,9.0,10.0,16.0,1.0,6.0,,,,90.0,39.0,6.9,9.0,0.102787,1,,,3.0,5.0,8.0,1.0,,,,1.0,3.0,1.0,2.0,,0.0153,,2.0,1.0,,,,2.0,,,1.0,,,0.0139,,
12437762,home,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,M,15,15,False,,31.0,23.0,2.0,,0.0,11.0,12.0,12.0,19.0,1.0,4.0,,,,61.0,49.0,6.7,12.0,0.00783545,1,,,,6.0,5.0,,3.0,1.0,,,2.0,,2.0,2.0,0.0523,,1.0,2.0,Carlos Martín,,,1.0,,,1.0,,,0.0787,1.0,
12437762,home,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,17,17,False,,26.0,20.0,,,0.0,4.0,5.0,16.0,22.0,,2.0,,,,90.0,47.0,7.4,15.0,0.0398785,1,,1.0,6.0,4.0,14.0,1.0,1.0,1.0,1.0,,2.0,2.0,5.0,1.0,0.0934,,1.0,7.0,,,,1.0,,,,,1.0,,1.0,
12437762,home,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178,370,M,566894,EUR,752457600,F,19,19,True,,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,1.0,,,,29.0,11.0,6.6,4.0,0.0102401,0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12437762,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,6,6,True,,14.0,9.0,2.0,,0.0,5.0,6.0,4.0,8.0,,4.0,,,,18.0,17.0,6.5,5.0,0.00178796,0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12437762,home,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183,434,M,990659,EUR,983404800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
