match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalClearance,stat_challengeLost,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_wonTackle,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,captain,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goals
12436512,home,Leicester City,Jakub Stolarczyk,,,jakub-stolarczyk,J. Stolarczyk,G,1,194.0,1035,M,997830,EUR,977184000,G,41,41,False,33.0,26.0,10.0,3.0,0.0,25.0,30.0,1.0,3.0,4.0,2.0,3.0,90.0,40.0,6.6,7.0,0.00012132,0,-0.6519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436512,home,Leicester City,James Justin,,,james-justin,J. Justin,D,24,183.0,1165,M,827681,EUR,888192000,D,2,2,False,24.0,22.0,,,0.0,11.0,12.0,11.0,13.0,1.0,,,70.0,36.0,6.9,4.0,0.00356487,3,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.4166,0.0751,,,,,,,,,,,,,,,,,,,,,,,
12436512,home,Leicester City,Conor Coady,,,conor-coady,C. Coady,D,15,184.0,629,M,98449,EUR,730598400,D,4,4,False,81.0,77.0,4.0,2.0,0.0,54.0,54.0,23.0,27.0,4.0,,,85.0,86.0,6.5,4.0,0.292313,0,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
12436512,home,Leicester City,Jannik Vestergaard,,,jannik-vestergaard,J. Vestergaard,D,23,199.0,1227,M,120538,EUR,712800000,D,23,23,False,78.0,76.0,3.0,3.0,0.0,55.0,56.0,21.0,22.0,5.0,,,90.0,83.0,6.8,2.0,0.00706262,1,,,,1.0,,1.0,,1.0,,0.0325,0.3372,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436512,home,Leicester City,Victor Kristiansen,,,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,1092409,EUR,1039996800,D,16,16,False,66.0,62.0,2.0,1.0,0.0,34.0,35.0,29.0,33.0,1.0,,,90.0,85.0,6.9,6.0,0.172902,0,,2.0,1.0,3.0,,,,,1.0,,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,
12436512,home,Leicester City,Harry Winks,,,harry-winks,H. Winks,M,8,178.0,1220,M,545780,EUR,823219200,M,8,8,False,63.0,60.0,1.0,1.0,0.0,34.0,34.0,26.0,29.0,1.0,,,85.0,67.0,6.5,6.0,0.0109825,0,,,,1.0,,,,,2.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
12436512,home,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188.0,1043,M,887581,EUR,920073600,M,24,24,False,72.0,68.0,1.0,1.0,0.0,25.0,26.0,43.0,47.0,6.0,,,90.0,86.0,6.6,8.0,0.0185892,0,,1.0,1.0,6.0,,,,,1.0,,,2.0,1.0,,,1.0,,,2.0,1.0,,3.0,1.0,1.0,,,,,,,,,,
12436512,home,Leicester City,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174.0,18092,M,1117025,EUR,1103760000,M,40,40,False,33.0,30.0,3.0,2.0,0.0,13.0,15.0,19.0,20.0,3.0,,,90.0,52.0,7.0,8.0,0.192489,1,,2.0,,7.0,,,,,1.0,0.059,,,1.0,2.0,,8.0,4.0,1.0,,5.0,2.0,3.0,,3.0,facubuonanotte_,1.0,1.0,1.0,,,,,,
12436512,home,Leicester City,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180.0,25212,M,1126569,EUR,1084147200,M,11,11,False,61.0,56.0,5.0,5.0,0.0,25.0,26.0,31.0,40.0,4.0,,,90.0,81.0,7.4,14.0,0.0688849,1,,5.0,,6.0,,,,,1.0,0.0208,,,,,1.0,8.0,5.0,4.0,,3.0,,3.0,2.0,2.0,bilalekns_34,1.0,,2.0,,,,,,
12436512,home,Leicester City,Stephy Mavididi,,,stephy-mavididi,S. Mavididi,M,10,182.0,1545,M,605338,EUR,896572800,M,10,10,False,39.0,36.0,,,0.0,10.0,11.0,28.0,33.0,4.0,,,89.0,57.0,7.4,8.0,0.447031,1,,5.0,,2.0,,,,,,0.0345,,1.0,,2.0,,5.0,4.0,2.0,2.0,2.0,1.0,,,1.0,,1.0,,2.0,1.0,1.0,,,,
