match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_expectedGoals,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_totalOffside
12514015,home,Casa Pia,Henrique Pereira,henrique-pereira,H. Pereira,F,18,181,177,M,1100647,EUR,1013731200,F,52,52,False,1.0,,,,0.0,,,,1.0,,,,,,17.0,3.0,6.3,3.0,,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
12514015,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,7,7,True,26.0,20.0,,,0.0,5.0,5.0,16.0,23.0,1.0,8.0,6.0,,,73.0,51.0,7.6,14.0,0.114396,4,,,,1.0,10.0,3.0,1.0,,2.0,0.9343,,3.0,1.0,1.0,3.0,2.0,0.9953,2.0,,,,3.0,1.0,1.0,1.0,5.0,2.0,3.0,,,,
12514015,home,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,1.0,2.0,,,,45.0,14.0,6.9,5.0,0.0111808,3,,,,2.0,6.0,2.0,,,3.0,0.057,,1.0,1.0,,2.0,,0.0925,,,,,,1.0,,,1.0,1.0,,1.0,,,
12514015,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,D,72,72,True,2.0,1.0,,,0.0,,,1.0,2.0,,,1.0,,,11.0,5.0,6.3,2.0,0.00100959,0,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
12514015,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,11.0,4.0,6.6,1.0,0.00121456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,home,Casa Pia,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,3,3,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,10.0,4.0,6.5,1.0,0.00046353,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514015,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,home,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,home,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,Telasco Segovia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,home,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,away,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,28.0,21.0,12.0,5.0,0.0,19.0,21.0,2.0,7.0,,,6.0,,1.0,90.0,33.0,5.5,8.0,0.00018517,0,-0.4823,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,
12514015,away,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,False,42.0,35.0,6.0,2.0,0.0,22.0,24.0,13.0,21.0,1.0,8.0,3.0,,,90.0,74.0,6.1,14.0,0.0137401,1,,,,1.0,6.0,1.0,4.0,,3.0,0.0146,,1.0,,,,3.0,,3.0,,,,1.0,1.0,,,4.0,3.0,1.0,,1.0,,
12514015,away,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,69.0,59.0,9.0,3.0,0.0,45.0,48.0,14.0,21.0,4.0,11.0,3.0,,,90.0,87.0,7.6,11.0,0.00677317,0,,,,1.0,2.0,,3.0,4.0,,,True,1.0,,,,2.0,,,,,3.0,5.0,,,,,,3.0,,,,
12514015,away,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,53.0,48.0,4.0,2.0,0.0,42.0,46.0,6.0,7.0,4.0,6.0,4.0,,,90.0,62.0,6.6,5.0,0.00212719,1,,,,3.0,3.0,1.0,4.0,1.0,,0.0126,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
12514015,away,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,44.0,36.0,7.0,4.0,0.0,16.0,20.0,20.0,25.0,1.0,2.0,4.0,,,90.0,59.0,6.6,12.0,0.0128186,0,,,,,2.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,
12514015,away,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,False,23.0,21.0,1.0,1.0,0.0,9.0,10.0,12.0,13.0,,5.0,3.0,,,75.0,32.0,6.7,4.0,0.0087153,0,,,,,2.0,,,,2.0,,,,,,2.0,2.0,,,,,,3.0,,,,,,2.0,,,,
12514015,away,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,51.0,45.0,3.0,1.0,0.0,27.0,31.0,18.0,20.0,1.0,4.0,3.0,,,75.0,60.0,6.9,6.0,0.0128262,2,,,,,2.0,,1.0,1.0,1.0,0.094,,1.0,1.0,,,3.0,0.0181,,,1.0,2.0,,,,,,,,,,,
12514015,away,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,M,31,31,False,12.0,8.0,2.0,2.0,0.0,3.0,5.0,6.0,9.0,2.0,5.0,1.0,,,65.0,24.0,7.3,9.0,0.0190857,1,,,,2.0,4.0,,,1.0,,0.1638,,,1.0,1.0,2.0,2.0,0.7074,2.0,,,,1.0,1.0,1.0,,3.0,1.0,1.0,,,,
12514015,away,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,51.0,45.0,,,1.0,17.0,19.0,28.0,36.0,,6.0,2.0,,,90.0,68.0,7.5,13.0,0.0857553,0,,,,,2.0,,,,1.0,,,,,,2.0,3.0,,4.0,,,1.0,,4.0,,1.0,3.0,3.0,,1.0,,,
12514015,away,Moreirense,Gabrielzinho,gabrielzinho,Gabrielzinho,M,30,171,484,M,870188,EUR,843955200,M,77,77,False,14.0,11.0,1.0,1.0,0.0,2.0,3.0,9.0,13.0,1.0,5.0,,,,75.0,27.0,6.8,7.0,0.0907462,3,,,,2.0,2.0,1.0,,,,0.0767,,,,,2.0,3.0,,2.0,,2.0,,,1.0,,,1.0,1.0,,,,,
12514015,away,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,12.0,6.0,2.0,,0.0,2.0,2.0,4.0,10.0,4.0,5.0,1.0,,,64.0,27.0,6.8,11.0,0.0141764,3,,Luís,Asué,2.0,5.0,,2.0,,2.0,0.183,,,,,1.0,,,,,3.0,1.0,1.0,1.0,,,2.0,,1.0,,,,1.0
12514015,away,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,26.0,8.0,6.9,2.0,0.103602,1,,,,1.0,2.0,,,,,0.0274,,,,,,,,,,1.0,,,1.0,,,2.0,1.0,,1.0,,,
12514015,away,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,6.0,5.0,1.0,1.0,0.0,4.0,5.0,1.0,2.0,,2.0,1.0,,,25.0,12.0,6.1,4.0,0.00108435,1,,Jeremy,Antonisse,,2.0,1.0,,,,0.0591,,,,,,1.0,,1.0,1.0,,,,,,,3.0,1.0,,,,,1.0
12514015,away,Moreirense,Guilherme Liberato,guilherme-liberato,G. Liberato,M,65,184,36,M,1016878,EUR,992649600,M,28,28,True,18.0,15.0,,,0.0,9.0,12.0,6.0,6.0,,,2.0,,,15.0,18.0,6.2,3.0,0.00463724,0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,away,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,3.0,2.0,,,15.0,10.0,6.8,1.0,0.00159239,0,,,,,1.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,
12514015,away,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,10.0,10.0,,,0.0,4.0,4.0,6.0,6.0,,2.0,,,,15.0,13.0,6.7,,0.00673541,0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,2.0,,,,,
12514015,away,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,away,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,away,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,,,,,,,,,,,,,,,,,,,,0,,Dinis Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514015,away,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
