match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_aerialLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_goalAssist,stat_errorLeadToAShot,stat_ownGoals,stat_totalOffside
11372046,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184.0,413,M,878898,EUR,889574400,G,16,16,False,True,35.0,30.0,8.0,3.0,29.0,31.0,1.0,4.0,1.0,7.0,1.0,1.0,4.0,90.0,47.0,7.9,5.0,0.00042553,0,0.2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372046,home,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184.0,322,M,1127337,EUR,1105747200,D,51,51,False,,80.0,69.0,8.0,3.0,50.0,56.0,19.0,24.0,2.0,6.0,,,,90.0,100.0,7.3,14.0,0.00736955,0,,Lucas Noubi,,2.0,1.0,9.0,1.0,2.0,5.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
11372046,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186.0,339,M,97061,EUR,737769600,D,34,34,False,,100.0,92.0,13.0,8.0,82.0,84.0,10.0,16.0,8.0,3.0,,,,90.0,113.0,7.5,8.0,0.0055069,0,,,,3.0,,5.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11372046,home,Standard Liège,Souleyman Doumbia,souleyman-doumbia,S. Doumbia,D,15,175.0,137,M,366760,EUR,843523200,D,15,15,False,,110.0,102.0,10.0,7.0,77.0,79.0,25.0,31.0,3.0,4.0,,,,90.0,130.0,7.8,9.0,0.0136468,0,,,,2.0,3.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11372046,home,Standard Liège,Isaac Price,isaac-price,I. Price,M,21,178.0,889,M,1066059,EUR,1064534400,M,8,8,False,,33.0,21.0,6.0,1.0,11.0,19.0,11.0,17.0,1.0,5.0,,,,58.0,64.0,6.7,19.0,0.00837088,0,,,,,2.0,1.0,,5.0,,,2.0,1.0,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,
11372046,home,Standard Liège,Hayao Kawabe,hayao-kawabe,H. Kawabe,M,6,178.0,250,M,321001,EUR,810518400,M,6,6,False,,40.0,37.0,3.0,3.0,19.0,19.0,19.0,28.0,,3.0,,,,90.0,60.0,6.6,11.0,0.0496611,2,,,,,6.0,1.0,2.0,1.0,1.0,1.0,2.0,,,3.0,,,2.0,7.0,1.0,,1.0,1.0,1.0,1.0,0.2644,0.491,,,,,,,
11372046,home,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177.0,698,M,871822,EUR,905212800,M,17,17,False,,71.0,55.0,8.0,4.0,34.0,39.0,21.0,32.0,1.0,4.0,,,,85.0,83.0,6.9,18.0,0.0457811,0,,,,2.0,4.0,6.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11372046,home,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174.0,684,M,943881,EUR,926467200,M,22,22,False,,46.0,39.0,5.0,1.0,26.0,27.0,13.0,21.0,,7.0,,,,85.0,63.0,7.7,11.0,0.0109248,1,,,,,2.0,7.0,,1.0,2.0,2.0,1.0,3.0,,1.0,3.0,2.0,,2.0,,,,1.0,,,0.2674,0.8484,1.0,,,,,,
11372046,home,Standard Liège,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177.0,2122,M,869910,EUR,897868800,M,19,19,False,,41.0,35.0,1.0,,23.0,24.0,13.0,20.0,2.0,2.0,,,,77.0,60.0,7.2,15.0,0.33124,3,,,,,3.0,1.0,,,,,3.0,,,1.0,2.0,1.0,1.0,3.0,1.0,,,,1.0,1.0,0.0824,,,1.0,2.0,,,,
11372046,home,Standard Liège,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189.0,938,M,838640,EUR,888019200,F,14,14,False,,22.0,19.0,1.0,1.0,8.0,10.0,11.0,12.0,2.0,2.0,,,,90.0,32.0,8.6,7.0,0.809413,1,,,,1.0,4.0,2.0,,,,,3.0,1.0,,3.0,1.0,,4.0,,,,,1.0,,,0.2563,0.8154,1.0,2.0,,1.0,,,
