match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_challengeLost,stat_dispossessed,stat_fouls,stat_goals,player_sofascoreId,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_punches
11396472,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,29.0,25.0,12.0,8.0,22.0,23.0,3.0,6.0,1.0,12.0,3.0,1.0,1.0,2.0,2.0,90.0,43.0,7.4,4.0,0.0,0.0,0.00062342,0,0.6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396472,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,57.0,47.0,16.0,12.0,25.0,25.0,23.0,34.0,1.0,2.0,,,,,,78.0,76.0,9.0,14.0,0.0274,0.1476,0.411442,2,,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,
11396472,home,VfB Stuttgart,Waldemar Anton,,,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,63.0,54.0,9.0,2.0,31.0,33.0,23.0,30.0,,3.0,,,,,,90.0,73.0,7.0,11.0,0.0886,0.0,0.0155088,1,,,,,1.0,5.0,5.0,7.0,,,,1.0,,1.0,,,,2.0,,True,1.0,2.0,1.0,,,,,,,,
11396472,home,VfB Stuttgart,Dan-Axel Zagadou,,,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,49.0,38.0,3.0,,27.0,33.0,11.0,16.0,3.0,5.0,,,,,,90.0,57.0,7.6,12.0,0.2274,0.6948,0.00646736,1,,,,,2.0,6.0,3.0,6.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,
11396472,home,VfB Stuttgart,Hiroki Itō,,,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,73.0,65.0,4.0,,32.0,34.0,33.0,41.0,2.0,4.0,,,,,,78.0,90.0,7.9,12.0,0.1034,0.0,0.203595,2,,1.0,2.0,,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,hiroki_ito38,2.0,,,,,
11396472,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,75.0,67.0,3.0,1.0,29.0,32.0,38.0,46.0,1.0,10.0,,,,,,90.0,89.0,7.6,12.0,0.0172,0.3084,0.0421586,1,,,3.0,,,,2.0,5.0,3.0,3.0,,,1.0,3.0,1.0,,1.0,1.0,2.0,,,,2.0,,,,,,,,
11396472,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,47.0,43.0,3.0,3.0,18.0,20.0,25.0,27.0,3.0,8.0,,,,,,78.0,56.0,7.5,5.0,0.0,0.0,0.0724534,0,,,,,2.0,4.0,4.0,7.0,1.0,,,,,1.0,2.0,1.0,,1.0,2.0,,,,1.0,,,,1.0,,,,
11396472,home,VfB Stuttgart,Silas,,,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,M,14,14,False,18.0,14.0,,,2.0,3.0,13.0,18.0,,3.0,,,,,,78.0,42.0,7.9,18.0,0.8892,1.34,0.0592663,2,,,3.0,1.0,2.0,1.0,11.0,6.0,10.0,4.0,,,2.0,,,,3.0,1.0,,,1.0,2.0,,2.0,silas,,,,,,
11396472,home,VfB Stuttgart,Woo-Yeong Jeong,,,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,10,10,False,38.0,37.0,,,16.0,16.0,21.0,22.0,,3.0,,,,,,90.0,50.0,6.7,4.0,0.7278,0.7132,0.0300464,4,,,,,1.0,1.0,3.0,4.0,1.0,,,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,2.0,1.0,,
11396472,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,44.0,38.0,,,12.0,12.0,30.0,40.0,1.0,3.0,,,,,,90.0,68.0,8.5,16.0,0.0677,0.0,0.90916,2,,2.0,8.0,4.0,,,5.0,1.0,4.0,1.0,3.0,,,,,,,,5.0,,,2.0,,,,2.0,,,,1.0,
