match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalClearance,captain,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_punches,stat_errorLeadToAGoal,stat_hitWoodwork
10408464,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,22.0,6.0,21.0,5.0,1.0,2.0,5.0,20.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,90.0,35.0,6.8,18.0,0.0,0.0,0.00116293,0,-0.4123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,2,2,False,17.0,9.0,5.0,,5.0,7.0,5.0,13.0,,4.0,7.0,,,,,90.0,38.0,6.0,14.0,0.0,0.0,0.00818773,0,,3.0,1.0,9.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,12,12,False,18.0,15.0,3.0,1.0,10.0,12.0,5.0,6.0,,4.0,2.0,,,,,90.0,32.0,6.9,3.0,0.0,0.0,0.00121659,0,,,,2.0,1.0,,,1.0,4.0,4.0,,,1.0,6.0,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,False,15.0,13.0,2.0,1.0,7.0,7.0,6.0,8.0,,3.0,3.0,,,,,90.0,29.0,7.1,2.0,0.0,0.0,0.00904904,0,,,,3.0,1.0,,,8.0,3.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,
10408464,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,25.0,16.0,3.0,1.0,4.0,6.0,13.0,24.0,1.0,8.0,2.0,,,,,90.0,51.0,6.7,15.0,0.0,0.0,0.0514276,0,,5.0,1.0,6.0,2.0,1.0,,2.0,5.0,2.0,2.0,1.0,2.0,,True,,,,,,,,,,,,,,,,
10408464,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,36,36,False,15.0,13.0,,,6.0,6.0,7.0,9.0,,3.0,5.0,1.0,,,,90.0,33.0,6.0,10.0,0.0261,0.0,0.323474,1,,,,11.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10408464,home,Valencia,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,17,17,False,16.0,13.0,1.0,,3.0,5.0,10.0,11.0,,3.0,2.0,,,,,56.0,25.0,6.5,4.0,0.0,0.0,0.00772631,0,,,,5.0,1.0,1.0,,,2.0,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,
10408464,home,Valencia,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,4,4,False,2.0,1.0,,,1.0,1.0,,2.0,,,,2.0,,,,45.0,7.0,6.3,6.0,0.0,0.0,2.55e-06,0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,18,18,False,24.0,20.0,2.0,1.0,4.0,4.0,18.0,27.0,,7.0,4.0,,,,,70.0,45.0,6.6,12.0,0.2997,0.0,0.0654721,2,,7.0,2.0,6.0,2.0,2.0,2.0,,4.0,1.0,2.0,1.0,,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,
10408464,home,Valencia,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,M,16,16,False,23.0,19.0,,,5.0,6.0,14.0,20.0,,3.0,7.0,1.0,,,,86.0,41.0,6.9,12.0,0.2049,0.2499,0.395514,1,,3.0,,9.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,
10408464,home,Valencia,Edinson Cavani,edinson-cavani,E. Cavani,F,10,184,18667,M,ElMatador,21521,EUR,540259200,F,7,7,False,19.0,14.0,,,4.0,5.0,10.0,14.0,2.0,3.0,2.0,,,,,86.0,28.0,6.7,5.0,0.2459,0.0,0.185296,3,,,,5.0,2.0,,1.0,,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,,2.0,,,3.0,,,,
10408464,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,F,40,40,True,7.0,4.0,1.0,,2.0,3.0,3.0,6.0,,4.0,6.0,1.0,,,,45.0,19.0,6.9,7.0,0.3921,0.0,0.167622,1,,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,
10408464,home,Valencia,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,ilaixmk,962890,EUR,1042934400,M,8,8,True,13.0,7.0,1.0,,1.0,2.0,6.0,11.0,,4.0,2.0,,,,,34.0,23.0,6.3,8.0,0.0,0.0,0.00478504,0,,,,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,19,19,True,2.0,2.0,,,,,2.0,2.0,,,1.0,,,,,20.0,4.0,7.0,,0.0,0.0,0.00191717,0,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,
10408464,home,Valencia,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,D,3,3,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,8.0,2.0,6.3,,0.0,0.0,0.00035384,0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,,990232,EUR,994809600,F,46,46,True,,,,,,,,,,,,,,,,8.0,,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10408464,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,,188405,EUR,790387200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,,26937,EUR,399600000,G,1,1,False,43.0,40.0,10.0,7.0,37.0,38.0,3.0,5.0,,,7.0,,,,,90.0,50.0,6.5,3.0,0.0,0.0,0.00054112,0,-0.7501,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
10408464,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,juanfoyth,873189,EUR,884563200,D,8,8,False,47.0,38.0,4.0,2.0,21.0,25.0,17.0,22.0,3.0,10.0,6.0,,,,,90.0,70.0,7.3,10.0,0.1347,0.0,0.0441999,1,,,,4.0,,,2.0,2.0,5.0,4.0,,4.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,
10408464,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,58.0,51.0,6.0,4.0,39.0,41.0,12.0,17.0,1.0,2.0,5.0,,,,,90.0,64.0,6.8,7.0,0.0,0.0,0.00964598,0,,,,2.0,,,1.0,,,,,,2.0,4.0,True,1.0,,,,,,,,,,,,,,,
10408464,away,Villarreal,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,4,4,False,77.0,71.0,9.0,5.0,42.0,45.0,29.0,32.0,3.0,6.0,3.0,3.0,,,,90.0,91.0,7.2,9.0,0.0,0.0,0.0637012,0,,,,2.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,3.0,,1.0,,,,,,1.0,,,,,,,,,
10408464,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,D,24,24,False,34.0,32.0,3.0,2.0,19.0,19.0,13.0,20.0,,6.0,8.0,3.0,,,,90.0,68.0,7.2,16.0,0.0403,0.0169,0.0190634,1,,5.0,,3.0,,1.0,3.0,1.0,5.0,3.0,,,,3.0,,1.0,,,2.0,,,,,,1.0,,,,,,
10408464,away,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,,1088565,EUR,971827200,M,39,39,False,21.0,16.0,1.0,1.0,7.0,8.0,10.0,16.0,,3.0,,1.0,,,,74.0,36.0,6.6,11.0,0.0405,0.2703,0.13956,1,,3.0,1.0,5.0,1.0,1.0,2.0,,,,2.0,2.0,,,,1.0,,,1.0,Ramón Terrats,,1.0,,,1.0,,,,,,
10408464,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,54.0,49.0,5.0,5.0,27.0,30.0,23.0,28.0,1.0,9.0,4.0,,,,,90.0,75.0,6.9,11.0,0.0858,0.0,0.0650857,2,,4.0,1.0,3.0,,2.0,1.0,2.0,4.0,2.0,3.0,1.0,,1.0,,1.0,,,,,,,,2.0,,,,,,1.0,
10408464,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,False,55.0,43.0,6.0,2.0,25.0,28.0,18.0,28.0,,7.0,6.0,3.0,,,,90.0,77.0,6.8,21.0,0.1556,0.0259,0.0416213,2,,1.0,,8.0,2.0,3.0,4.0,,2.0,1.0,3.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
10408464,away,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,11,11,False,23.0,18.0,,,6.0,6.0,12.0,17.0,1.0,4.0,4.0,,,,,81.0,31.0,6.6,9.0,0.0,0.0,0.0246151,0,,,,4.0,,,5.0,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,
10408464,away,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,18.0,13.0,1.0,1.0,3.0,3.0,10.0,15.0,,4.0,5.0,2.0,,,,90.0,39.0,7.0,16.0,0.1822,0.2746,0.0302049,3,,,,10.0,,6.0,6.0,,,,1.0,1.0,,,,3.0,,,1.0,Nicolas Jackson,,,,2.0,1.0,1.0,1.0,,,,1.0
10408464,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,F,21,21,False,21.0,18.0,,,2.0,2.0,16.0,19.0,,7.0,4.0,2.0,,,,66.0,31.0,7.0,6.0,0.0,0.0,0.0709233,0,,,,4.0,,,4.0,,2.0,1.0,2.0,3.0,,,,3.0,,,1.0,,,,,,,,1.0,,,,
10408464,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,True,15.0,13.0,1.0,1.0,6.0,6.0,7.0,9.0,2.0,7.0,1.0,,,,,24.0,21.0,6.9,2.0,0.0243,0.0,0.00352506,1,,,,1.0,1.0,,3.0,,,,2.0,,,,,3.0,,,,,,,,1.0,,,,,,,
10408464,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,19.0,16.0,1.0,1.0,7.0,9.0,9.0,10.0,2.0,4.0,1.0,1.0,,,,16.0,23.0,6.9,4.0,0.0,0.0,0.00673997,0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10408464,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,True,11.0,8.0,1.0,,2.0,2.0,6.0,10.0,1.0,2.0,2.0,,,,,9.0,15.0,6.7,6.0,0.0,0.0,0.0339027,0,,1.0,,2.0,,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
10408464,away,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,,229740,EUR,710294400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,away,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408464,away,Villarreal,Haissem Hassan,haissem-hassan,H. Hassan,M,10,173,5683,M,,942836,EUR,1013126400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
