match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed
14083232,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,26.0,16.0,16.0,7.0,0.0,14.0,18.0,2.0,8.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,90.0,38.0,6.6,10.0,0.00043581,49.340560099528,6.0,-1.365,2.52,0.11,0,-0.7307,0.05,0.0,-0.24,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083232,home,Osasuna,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,19,19,False,29.0,24.0,3.0,,0.0,13.0,13.0,11.0,16.0,2.0,9.0,2.0,5.0,,,,,,,73.0,54.0,6.2,11.0,0.00561113,42.635404979317,7.0,14.7,7.245,,0,,-0.11,-0.12,-0.28,,1.0,2.0,8.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14083232,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,35.0,29.0,6.0,4.0,0.0,24.0,26.0,5.0,9.0,3.0,4.0,7.0,5.0,,,,,,,90.0,51.0,5.8,8.0,0.00109683,51.659032149706,10.0,22.89,8.715,,0,,-0.38,0.05,-0.36,,1.0,3.0,5.0,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14083232,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,False,29.0,26.0,2.0,,0.0,20.0,20.0,6.0,9.0,,2.0,3.0,1.0,,,,,,,73.0,35.0,6.2,4.0,0.00174949,72.24095823677,14.0,-6.93,3.57,,0,,0.05,0.01,-0.32,,,,1.0,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14083232,home,Osasuna,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,20,20,False,32.0,28.0,3.0,1.0,1.0,14.0,16.0,14.0,16.0,,5.0,3.0,4.0,,,,,,,90.0,67.0,6.5,13.0,0.207651,262.64784355732,25.0,156.555,27.195,,0,,0.3,0.05,-0.43,,6.0,1.0,8.0,1.0,4.0,,3.0,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,114.82963696522,6.0,3.0,,,,,,,,,,,,,,
14083232,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,32.0,27.0,1.0,,0.0,9.0,10.0,18.0,22.0,1.0,3.0,,8.0,,,,,,,64.0,41.0,6.9,7.0,0.0300711,115.4959044678,10.0,80.745,29.61,,1,,0.27,0.18,-0.03,,,,3.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,57.680471243618,2.0,,1.0,1.0,0.0413,0.0,,,,,,,,,,
14083232,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,31.0,22.0,2.0,1.0,0.0,15.0,17.0,7.0,14.0,2.0,2.0,1.0,3.0,,,,,,,73.0,39.0,6.0,12.0,0.0664846,66.932183582246,13.0,-1.365,5.985,,1,,-0.04,0.09,-0.25,,,1.0,5.0,1.0,1.0,,,,1.0,,2.0,,,,,,,1.0,,,2.0,,,0.1003,-0.17,1.0,,,,,,,,,
14083232,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,34.0,23.0,4.0,1.0,0.0,13.0,17.0,10.0,17.0,2.0,5.0,1.0,6.0,,,,,,,90.0,54.0,7.5,13.0,0.774027,77.486584648765,10.0,25.305,12.6,,1,,0.83,0.25,-0.09,,10.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,9.0,1.0,,,12.73306310359,1.0,1.0,1.0,,0.1673,0.02,,True,,,,,,,,
14083232,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,43.0,30.0,1.0,1.0,0.0,10.0,11.0,20.0,32.0,2.0,6.0,1.0,6.0,,,,,,,89.0,59.0,6.4,20.0,0.171183,290.73975170093,26.0,144.795,43.995,,1,,0.25,0.28,-0.18,,1.0,2.0,8.0,3.0,3.0,1.0,,,2.0,3.0,1.0,,,,1.0,1.0,,1.0,102.06806016729,3.0,2.0,,,0.0906,-0.07,1.0,,,,,,,,,
14083232,home,Osasuna,Victor Muñoz,victor-munoz,V. Muñoz,F,21,173,8442,M,1145642,EUR,1058054400,M,21,21,False,15.0,12.0,,,0.0,2.0,3.0,10.0,12.0,,5.0,2.0,1.0,,,,,,,90.0,35.0,8.1,9.0,0.0187277,223.58273249257,18.0,114.24,26.145,,4,,-0.11,0.42,0.48,,2.0,,3.0,1.0,3.0,,1.0,1.0,,3.0,,,,,,1.0,,,151.72268099825,7.0,,1.0,,0.3844,0.54,,,3.0,1.0,1.0,0.9717,,,,
14083232,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,4.0,8.0,2.0,2.0,,,,,,,90.0,23.0,9.0,6.0,0.0335469,25.78244534944,3.0,14.28,13.44,,6,,0.15,0.1,0.16,,,1.0,4.0,1.0,1.0,,,,4.0,3.0,3.0,,,,,1.0,,,9.0547437291179,1.0,1.0,1.0,,0.5119,0.86,3.0,,2.0,2.0,,1.0892,budimir_ante,1.0,,
14083232,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,3.0,4.0,,,,,,,,,26.0,12.0,6.7,5.0,0.0101009,11.945019979736,2.0,0.42,3.15,,0,,-0.15,0.03,0.13,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083232,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,True,9.0,8.0,1.0,,1.0,5.0,5.0,3.0,4.0,,,1.0,1.0,,,,,,,17.0,13.0,6.9,2.0,0.117017,37.073946742686,4.0,22.785,10.71,,0,,0.11,0.03,0.21,,,2.0,2.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14083232,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,8,8,True,9.0,6.0,,,0.0,5.0,7.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,17.0,12.0,6.5,3.0,0.00019823,11.273635595042,2.0,2.835,5.985,,2,,-0.13,0.0,-0.06,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,0.0728,-0.09,1.0,,,,,,,,,
14083232,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,1.0,,,,0.0,,1.0,,,,2.0,1.0,1.0,,,,,,,17.0,7.0,6.7,1.0,,6.8466459671871,1.0,6.825,6.825,,0,,-0.04,0.0,0.17,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
