match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_totalClearance,stat_interceptionWon,stat_challengeLost,stat_accurateCross,stat_totalContest,stat_wonContest,player_lastName,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
14429542,home,Al-Okhdood,Ghassan Hawsawi,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,D,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Ghassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,home,Al-Okhdood,Saud Salem,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Saud Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,home,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al Jahif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,23.0,16.0,12.0,5.0,0.0,12.0,13.0,4.0,10.0,8.0,2.0,1.0,1.0,90.0,31.0,6.3,8.0,0.00136626,0.0495,0,-0.5679,0.18,0.01,-0.21,-0.52,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,D,5,5,False,40.0,37.0,1.0,1.0,0.0,23.0,25.0,14.0,15.0,6.0,,,,90.0,61.0,6.1,9.0,0.0100953,,0,,-0.09,-0.02,-0.3,,Mohammed Mahzari,2.0,2.0,1.0,,,,1.0,1.0,,4.0,,,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,,,2.0,,,
14429542,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,55.0,49.0,6.0,2.0,0.0,28.0,31.0,21.0,24.0,2.0,,,,90.0,70.0,7.2,7.0,0.012468,,0,,0.29,0.34,0.17,,,,6.0,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,,,,1.0,,,1.0,,,,,,9.0,,,,,,,,,,
14429542,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,38.0,35.0,2.0,,0.0,26.0,26.0,9.0,12.0,,,,,90.0,43.0,6.3,3.0,0.00574458,,2,,0.19,0.19,-0.21,,,,2.0,,,,,,2.0,2.0,4.0,,1.0,,1.0,,2.0,,,2.0,0.1974,,,-0.15,,1.0,,,,,,,,,,
14429542,away,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800,D,32,32,False,31.0,28.0,5.0,3.0,0.0,19.0,21.0,9.0,10.0,2.0,,,,90.0,46.0,6.6,3.0,0.00468802,,2,,0.15,-0.3,-0.36,,,,2.0,,,,,,,2.0,2.0,,1.0,1.0,,,,,,1.0,0.1476,0.7614,,0.22,,4.0,2.0,1.0,,,,,,,1.0,
14429542,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,8,8,False,34.0,31.0,,,0.0,13.0,13.0,18.0,21.0,3.0,,,,90.0,47.0,6.1,7.0,0.0189175,,1,,0.02,0.07,-0.08,,,,2.0,1.0,1.0,,2.0,1.0,,,7.0,,,,1.0,,,,,5.0,0.0161,,,-0.03,,,1.0,,,,,,2.0,,,
14429542,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,44.0,35.0,4.0,1.0,0.0,21.0,24.0,14.0,20.0,5.0,,,,90.0,56.0,6.8,10.0,0.0091023,,1,,0.01,0.07,-0.05,,,,5.0,,,,,2.0,,3.0,2.0,,1.0,,,,,,,,0.0127,,,-0.11,True,5.0,,1.0,,1.0,,,,,,
14429542,away,Al-Taawoun,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,506,M,787540,EUR,840499200,M,11,11,False,22.0,17.0,1.0,1.0,0.0,8.0,9.0,9.0,13.0,3.0,,,,77.0,39.0,6.4,13.0,0.17083,,2,,0.07,0.72,-0.12,,,3.0,2.0,1.0,1.0,,3.0,1.0,1.0,,7.0,,,,2.0,,,,,2.0,0.1062,,,-0.68,,,,,2.0,,,,4.0,,1.0,
14429542,away,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,False,34.0,26.0,3.0,2.0,1.0,10.0,13.0,16.0,21.0,5.0,,,,88.0,61.0,7.1,19.0,0.301231,,2,,0.35,0.1,-0.01,,,6.0,4.0,,,,4.0,2.0,,,4.0,,2.0,,,,,,,,0.0358,,3.0,-0.29,,1.0,,,3.0,5.0,2.0,,1.0,,,1.0
14429542,away,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600,F,10,10,False,14.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,7.0,3.0,,,,88.0,25.0,7.7,2.0,0.0244151,,1,,0.05,0.02,-0.01,,,,4.0,,,,,4.0,2.0,,5.0,,,1.0,,1.0,,,,3.0,0.3721,0.2613,2.0,0.51,,,1.0,,,,,,1.0,,,
14429542,away,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,F,99,99,False,33.0,28.0,1.0,1.0,1.0,12.0,14.0,16.0,19.0,5.0,,,,88.0,55.0,9.8,11.0,0.293613,,5,,0.24,0.38,0.17,,,1.0,3.0,1.0,1.0,,2.0,,,,5.0,2.0,3.0,2.0,,2.0,,,,1.0,0.4512,0.3414,4.0,0.92,,1.0,,,1.0,3.0,2.0,,3.0,,,
14429542,away,Al-Taawoun,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,,,,,13.0,6.0,6.5,2.0,0.00252798,,0,,-0.05,0.03,0.18,,Abduleallah Hawsawi,,1.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
14429542,away,Al-Taawoun,Romain Faivre,romain-faivre,R. Faivre,M,28,180.0,1028,M,913942,EUR,900374400,M,21,21,True,,,,,0.0,,,,,,,,,2.0,2.0,,2.0,,,0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14429542,away,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,2.0,3.0,,1.0,4.34e-06,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,27,27,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,1.0,,,,2.0,3.0,,2.0,4.021e-05,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Bassam Alhurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Mohammed Al Dossari,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,1549231,EUR,986083200,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al Dossari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429542,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
