match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_outfielderBlock,stat_errorLeadToAShot,stat_errorLeadToAGoal
14109758,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181.0,38623,M,233114,EUR,730080000,F,9,9,False,13.0,9.0,1.0,,0.0,5.0,7.0,4.0,6.0,1.0,90.0,28.0,7.3,8.0,0.0525696,87.603622936128,6.0,48.93,42.42,7,-0.14,0.21,-0.01,,,MauroIcardi,1.0,,,2.0,2.0,,2.0,1.0,4.0,,,,1.0114,60.50422028919,3.0,2.0,0.41,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,1.0491,,True,,,,,,,,
14109758,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178.0,11687,M,913593,EUR,930355200,M,8,8,True,20.0,18.0,2.0,1.0,0.0,5.0,6.0,13.0,14.0,1.0,17.0,26.0,8.4,4.0,0.216782,38.701788331904,4.0,16.8,17.64,1,0.4,0.14,-0.05,,,gabrielsara,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,0.089,,,2.0,0.52,,,,,,1.0,1.0,,,,1.0,1.0,0.5669,,,,,,,,,,
14109758,home,Galatasaray,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187.0,1954,M,1464636,EUR,1169078400,D,91,91,True,2.0,2.0,,,0.0,2.0,2.0,,,,8.0,3.0,6.6,,2.75e-06,,,,,0,0.0,,0.13,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181.0,3238,M,906049,EUR,951868800,F,21,21,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,8.0,11.0,6.6,2.0,0.00992937,13.82476332528,1.0,12.495,12.495,0,0.17,0.03,0.13,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185.0,4087,M,138152,EUR,784425600,D,23,23,True,,,,,0.0,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Gökdeniz Gürpüz,gokdeniz-gurpuz,G. Gürpüz,M,33,178.0,1645,M,1417051,EUR,1140825600,M,33,33,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,5.0,,,0.0201447,,,,,1,,,,Gökdeniz Gürpüz,,,,,,,1.0,,,,,,,,0.0929,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192.0,1076,M,867595,EUR,918000000,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Yusuf Dağhan Kahraman,yusuf-daghan-kahraman,Y. D. Kahraman,D,64,,308,M,2046494,EUR,1206489600,D,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,Yusuf Dağhan Kahraman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Cihan Akgun,cihan-akgun,C. Akgün,D,,,60,M,2180653,EUR,1248998400,M,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,Cihan Akgün,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Ege Araç,ege-arac,E. Araç,M,65,174.0,226,M,1584885,EUR,1172620800,M,65,65,True,,,,,,,,,,,,,,,,,,,,0,,,,Ege Arac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173.0,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,yusufdemir.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,28.0,18.0,16.0,6.0,0.0,13.0,16.0,5.0,12.0,4.0,90.0,36.0,6.2,11.0,0.00051385,20.619665574903,3.0,-0.94499999999999,5.145,0,0.04,0.0,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.6459,0.2256,0.44,,,
14109758,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,18.0,9.0,6.0,3.0,0.0,3.0,6.0,6.0,12.0,4.0,90.0,53.0,6.6,20.0,0.00473431,44.206194981802,7.0,24.57,10.605,0,-0.13,-0.51,-0.45,,,,,,,5.0,12.0,1.0,6.0,3.0,,1.0,2.0,1.0,,,,,,2.0,,2.0,3.0,,5.0,2.0,,,,,,,,,,,,,,1.0,1.0,
14109758,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,22.0,17.0,4.0,1.0,0.0,15.0,17.0,2.0,5.0,4.0,90.0,36.0,6.4,6.0,0.0017269,59.733436403426,6.0,4.515,9.87,0,0.04,0.0,-0.31,,,,,,1.0,3.0,4.0,2.0,,,,1.0,,,,,,,,3.0,,10.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,
14109758,away,Kasımpaşa,Attila Szalai,attila-szalai,A. Szalai,D,41,192.0,2464,M,823092,EUR,885254400,D,41,41,False,28.0,19.0,7.0,,0.0,15.0,17.0,4.0,11.0,4.0,90.0,37.0,5.8,10.0,0.00165667,44.227078949847,7.0,18.9,7.035,0,-0.04,0.13,-0.45,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,4.0,,,2.0,2.0,,,,,,,,True,,,,,,1.0,,1.0
14109758,away,Kasımpaşa,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180.0,172,M,931743,EUR,924652800,D,21,21,False,24.0,17.0,6.0,1.0,0.0,13.0,16.0,4.0,8.0,7.0,90.0,32.0,5.8,7.0,0.00458874,50.548996150019,9.0,-9.555,5.145,0,0.05,0.03,-0.53,,,,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,M,14,14,False,23.0,19.0,4.0,2.0,0.0,11.0,13.0,8.0,10.0,2.0,90.0,31.0,5.5,8.0,0.00567386,50.796781305266,8.0,-1.155,7.56,0,0.04,-0.01,-0.59,,,,,,,5.0,,1.0,,,,,,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
14109758,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,3.0,73.0,18.0,6.5,5.0,0.00313045,45.033748631491,4.0,39.165,25.41,0,-0.1,0.19,-0.06,,,,,,1.0,4.0,5.0,2.0,1.0,,,1.0,1.0,,,36.492448441363,2.0,,,,,1.0,2.0,,4.0,2.0,3.0,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Cem Üstündag,cem-ustundag,C. Üstündag,M,6,,49,M,1387006,EUR,979948800,M,6,6,False,20.0,17.0,,,0.0,10.0,12.0,7.0,8.0,1.0,90.0,28.0,6.6,3.0,0.00620658,45.575945917093,6.0,-38.535,-3.15,0,-0.01,-0.21,-0.23,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,1134704,EUR,1067040000,M,5,5,False,16.0,12.0,1.0,,0.0,6.0,8.0,6.0,8.0,3.0,72.0,33.0,7.1,9.0,0.00322966,71.975750404256,6.0,40.74,26.355,0,0.02,0.18,0.58,,,,3.0,,1.0,4.0,5.0,,1.0,1.0,,1.0,2.0,3.0,,26.355789515778,1.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,4.0,,
14109758,away,Kasımpaşa,Fousseni Diabaté,fousseni-diabate,F. Diabaté,M,34,175.0,1077,M,796374,EUR,813974400,M,34,34,False,22.0,18.0,1.0,,0.0,10.0,11.0,8.0,11.0,7.0,90.0,41.0,6.0,14.0,0.00614521,65.258332848896,8.0,20.79,20.265,0,-0.1,0.01,-0.16,,,,1.0,,,8.0,4.0,1.0,4.0,2.0,,1.0,,1.0,,20.265,1.0,,,,,1.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Pape Habib Gueye,pape-habib-gueye,P. H. Gueye,F,77,188.0,366,M,880778,EUR,937785600,F,77,77,False,7.0,2.0,,,0.0,,2.0,2.0,5.0,1.0,64.0,25.0,6.4,11.0,0.0330099,11.38632948468,2.0,1.26,4.62,1,0.06,-0.12,0.2,,,,,,4.0,12.0,7.0,2.0,2.0,,1.0,1.0,2.0,4.0,0.034,,,,0.0,4.0,,2.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,,
14109758,away,Kasımpaşa,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,17,17,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,26.0,9.0,6.4,2.0,7.279e-05,15.978700276652,3.0,0.52500000000002,5.145,0,0.01,0.04,0.15,,,,,,4.0,5.0,4.0,,1.0,,,,2.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182.0,285,M,1000187,EUR,1049068800,F,9,9,True,7.0,5.0,1.0,,0.0,4.0,4.0,1.0,3.0,2.0,18.0,11.0,6.6,4.0,0.00468877,62.529587309778,5.0,42.0,18.69,0,0.01,0.02,0.17,,,,,,,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,
14109758,away,Kasımpaşa,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,F,11,11,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,17.0,8.0,6.6,4.0,0.00146863,23.314945159569,3.0,-3.045,5.355,0,0.02,0.01,-0.08,,,,,,,3.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Şant Kazancı,sant-kazanci,Ş. Kazancı,G,98,186.0,13,M,1912907,EUR,1229558400,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,Sant Kazanci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176.0,74,M,190191,EUR,807840000,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Berkay Muratoğlu,berkay-muratoglu,B. Muratoğlu,D,47,183.0,16,M,1931424,EUR,1199232000,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,Berkay Muratoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Oguzhan Yilmaz,oguzhan-yilmaz,O. Yilmaz,M,23,181.0,2,M,1480585,EUR,1055808000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,Oguzhan Yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Emirhan Yiğit,emirhan-yigit,E. Yiğit,F,42,179.0,33,M,1521036,EUR,1146355200,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,Emirhan Yigit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109758,away,Kasımpaşa,Yasin Eratilla,yasin-eratilla,Y. Eratilla,F,72,,4,M,2214554,EUR,1081123200,F,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,Yasin Eratilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
