match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_wonTackle,stat_keyPass,stat_wonContest,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
10433941,home,Beşiktaş JK,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6763,M,252215,EUR,713145600,F,10,10,False,21.0,17.0,1.0,,7.0,7.0,10.0,14.0,2.0,3.0,,2.0,,,,89.0,32.0,8.4,6.0,6,,3.0,2.0,,1.0,,2.0,,4.0,2.0,1.0,,,,wout.weghorst,,2.0,,1.0,,,1.0,,,,,,1.0,,,,,
10433941,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,17.0,14.0,2.0,,7.0,8.0,7.0,11.0,1.0,3.0,4.0,7.0,,,,45.0,32.0,6.9,6.0,0,2.0,2.0,,2.0,1.0,,2.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,
10433941,home,Beşiktaş JK,Nathan Redmond,nathan-redmond,N. Redmond,M,,173,416,M,115346,EUR,762912000,M,15,15,True,22.0,18.0,4.0,3.0,7.0,8.0,12.0,16.0,,2.0,,5.0,,,,45.0,34.0,7.2,9.0,3,2.0,2.0,1.0,,3.0,1.0,,1.0,2.0,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,
10433941,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,88,88,True,19.0,18.0,,,9.0,9.0,9.0,10.0,,4.0,1.0,2.0,,,,45.0,33.0,7.0,4.0,0,,1.0,,4.0,1.0,,,,,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
10433941,home,Beşiktaş JK,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172,2369,M,342909,EUR,792633600,M,7,7,True,5.0,4.0,,,,,4.0,5.0,,,,1.0,,,,9.0,8.0,6.3,3.0,0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,1.0,4.0,,1.0,0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10433941,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,home,Beşiktaş JK,Welinton,welinton,Welinton,D,,181,86,M,76529,EUR,608169600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,home,Beşiktaş JK,Francisco Montero,francisco-montero,F. Montero,D,20,185,227,M,927376,EUR,916272000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,home,Beşiktaş JK,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Anil Demir,anil-demir,A. Demir,G,,190,8,M,830443,EUR,847065600,G,34,34,False,22.0,20.0,5.0,3.0,20.0,21.0,,1.0,1.0,1.0,3.0,7.0,2.0,4.0,5.0,90.0,37.0,6.2,2.0,0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,
10433941,away,Ümraniyespor,Strahil Popov,strahil-popov,S. Popov,D,,185,50,M,52001,EUR,652060800,D,90,90,False,47.0,36.0,5.0,3.0,23.0,29.0,13.0,21.0,,1.0,2.0,6.0,,,,71.0,69.0,5.9,19.0,0,3.0,5.0,,1.0,1.0,,1.0,2.0,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,33,33,False,59.0,54.0,5.0,4.0,42.0,43.0,12.0,16.0,1.0,3.0,1.0,3.0,,,,90.0,68.0,5.5,6.0,1,,3.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0
10433941,away,Ümraniyespor,Mustafa Eser,eser-mustafa,M. Eser,D,4,185,9,M,1033248,EUR,999043200,D,4,4,False,32.0,26.0,4.0,3.0,21.0,25.0,5.0,7.0,,3.0,3.0,3.0,,,,71.0,39.0,6.2,6.0,0,,3.0,1.0,2.0,,,,3.0,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,
10433941,away,Ümraniyespor,Onur Atasayar,atasayar-onur,O. Atasayar,D,16,184,9,M,785819,EUR,788918400,D,16,16,False,29.0,27.0,5.0,4.0,20.0,22.0,7.0,8.0,1.0,6.0,1.0,4.0,,,,90.0,48.0,6.4,6.0,0,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Isaac Sackey,isaac-sackey,I. Sackey,M,,190,64,M,292965,EUR,765417600,M,5,5,False,54.0,45.0,6.0,3.0,32.0,36.0,13.0,18.0,2.0,5.0,3.0,7.0,,,,90.0,68.0,6.5,12.0,0,,1.0,,,2.0,3.0,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
10433941,away,Ümraniyespor,Geraldo,geraldo,Geraldo,M,29,170,192,M,244089,EUR,690854400,M,29,29,False,37.0,25.0,3.0,2.0,13.0,15.0,13.0,26.0,,7.0,,8.0,,,,90.0,67.0,6.1,29.0,1,4.0,9.0,5.0,,5.0,5.0,2.0,1.0,,,,,,,,4.0,,1.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,
10433941,away,Ümraniyespor,Serkan Göksu,serkan-goksu,S. Göksu,M,8,182,8,M,595044,EUR,737769600,M,8,8,False,39.0,32.0,2.0,2.0,18.0,19.0,14.0,21.0,1.0,5.0,1.0,6.0,,,,81.0,53.0,5.8,14.0,0,1.0,10.0,3.0,2.0,2.0,1.0,2.0,3.0,,,,,,,,2.0,,,2.0,1.0,,1.0,True,,,,,,,,,,
10433941,away,Ümraniyespor,Durel Avounou,durel-avounou,D. Avounou,M,92,179,115,M,878635,EUR,875145600,M,14,14,False,22.0,16.0,1.0,,8.0,12.0,8.0,11.0,1.0,3.0,,2.0,,,,75.0,28.0,6.5,8.0,2,1.0,4.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,
10433941,away,Ümraniyespor,Yonathan Del Valle,yonathan-del-valle,Y. D. Valle,M,,173,101,M,34368,EUR,643852800,M,28,28,False,15.0,10.0,1.0,1.0,3.0,6.0,10.0,20.0,,1.0,,2.0,,,,81.0,35.0,7.2,17.0,3,11.0,3.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,3.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,
10433941,away,Ümraniyespor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,18,18,False,13.0,9.0,2.0,2.0,4.0,7.0,5.0,6.0,2.0,4.0,5.0,1.0,,,,90.0,24.0,7.3,5.0,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,,1.0,1.0,,2.0,,,,,,
10433941,away,Ümraniyespor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,41,41,True,17.0,13.0,2.0,,10.0,11.0,3.0,7.0,1.0,2.0,,1.0,,,,19.0,22.0,6.6,6.0,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Oğuz Gürbulak,oguz-gurbulak,O. Gürbulak,M,20,178,15,M,139439,EUR,713404800,M,20,20,True,13.0,11.0,1.0,1.0,8.0,9.0,3.0,4.0,,,,2.0,,,,19.0,17.0,6.1,5.0,0,,4.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Adel Bettaieb,adel-bettaieb,A. Bettaieb,F,21,184,290,M,987832,EUR,854409600,F,27,27,True,10.0,8.0,,,3.0,4.0,5.0,6.0,,,,,,,,15.0,13.0,6.6,3.0,1,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Valentin Gheorghe,gheorghe-valentin,V. Gheorghe,M,11,175,86,M,845365,EUR,855878400,M,7,7,True,8.0,7.0,,,5.0,6.0,2.0,2.0,1.0,2.0,,1.0,,,,9.0,10.0,6.7,2.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Metehan Mimaroğlu,metehan-mimaroglu,M. Mimaroğlu,M,10,178,135,M,900809,EUR,773539200,F,10,10,True,3.0,3.0,,,2.0,2.0,1.0,3.0,,2.0,,1.0,,,,9.0,12.0,6.2,5.0,1,2.0,2.0,3.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,
10433941,away,Ümraniyespor,Orkun Özdemir,orkun-ozdemir,O. Özdemir,G,,190,20,M,953335,EUR,798595200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Ermir Lenjani,ermir-lenjani,E. Lenjani,D,33,175,85,M,50231,EUR,618278400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Fatih Yiğit Şanlıtürk,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,10,176,33,M,1091864,EUR,1041379200,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Yunus Emre Mertoğlu,yunus-emre-mertoglu,Y. E. Mertoğlu,M,15,185,3,M,1033249,EUR,987724800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433941,away,Ümraniyespor,Antonio Mršić,antonio-mrsic,A. Mršić,M,18,187,32,M,99233,EUR,549849600,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Antonio,Mršić,,,,,,,,,,,,,,,,,,,
