match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,player_lastName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_penaltyConceded,stat_goodHighClaim,stat_outfielderBlock,stat_penaltyWon,stat_clearanceOffLine
12441747,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188.0,97,M,242313,EUR,771465600,G,13,13,False,20.0,15.0,9.0,5.0,0.0,14.0,18.0,1.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,90.0,28.0,6.8,5.0,0.00026559,0,-1.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441747,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174.0,214,M,1150061,EUR,1077321600,D,45,45,False,60.0,50.0,9.0,7.0,0.0,27.0,30.0,24.0,33.0,13.0,,,,,,90.0,86.0,7.3,14.0,0.029697,0,,Oliver Braude,45,3.0,1.0,1.0,3.0,5.0,10.0,2.0,5.0,6.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12441747,home,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,191.0,83,M,847072,EUR,886118400,D,4,4,False,47.0,43.0,7.0,4.0,0.0,27.0,27.0,16.0,20.0,7.0,,,,,,90.0,62.0,6.8,4.0,0.012127,1,,,4,,,2.0,2.0,2.0,2.0,,9.0,,,,,,1.0,1.0,2.0,0.284,1.0,,,,,,,,,,,,,,,,,,
12441747,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,186.0,224,M,1121247,EUR,1090627200,D,17,17,False,73.0,70.0,4.0,2.0,0.0,25.0,25.0,45.0,48.0,1.0,,,,,,90.0,85.0,6.9,4.0,0.0251001,1,,,17,,,6.0,2.0,6.0,6.0,,4.0,3.0,2.0,1.0,,,,,1.0,0.0967,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12441747,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,168.0,173,M,794998,EUR,894067200,D,11,11,False,76.0,64.0,6.0,4.0,0.0,24.0,28.0,51.0,68.0,3.0,,,,,,90.0,117.0,8.2,28.0,0.41508,1,,,27,20.0,11.0,1.0,,2.0,2.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.4781,6.0,,1.0,,,True,,,,,,,,,,,,,
12441747,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,179.0,71,M,1126965,EUR,1057363200,M,21,21,False,49.0,36.0,5.0,1.0,0.0,14.0,15.0,22.0,34.0,8.0,,,,,,90.0,79.0,6.9,19.0,0.0423663,4,,,22,,,4.0,5.0,11.0,12.0,1.0,7.0,5.0,2.0,3.0,1.0,3.0,,,,0.1,,,3.0,1.0,3.0,,1.0,1.0,0.0427,,,,,,,,,,
12441747,home,SC Heerenveen,Marcus Linday,marcus-linday,M. Linday,M,186.0,207,M,1627623,EUR,1054512000,M,16,16,False,48.0,39.0,8.0,4.0,1.0,12.0,13.0,27.0,35.0,5.0,,,,,,90.0,62.0,7.2,13.0,0.221506,1,,Marcus Linday,16,,,3.0,1.0,9.0,5.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,,,,0.0238,2.0,,,,1.0,,,,,,,,,,,,,,
12441747,home,SC Heerenveen,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,180.0,3825,M,331837,EUR,745027200,M,30,30,False,50.0,31.0,4.0,1.0,1.0,4.0,9.0,31.0,46.0,2.0,,,,,,90.0,80.0,8.3,26.0,0.7526,6,,,27,5.0,4.0,5.0,6.0,10.0,12.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.9491,6.0,,3.0,2.0,2.0,,,2.0,0.6048,alirezajb,2.0,1.0,1.0,,,,,,
12441747,home,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,175.0,135,M,1133678,EUR,1048550400,M,14,14,False,15.0,10.0,2.0,,0.0,2.0,2.0,8.0,18.0,2.0,,,,,,90.0,41.0,7.8,16.0,0.0200378,4,,Levi Smans,14,5.0,,3.0,2.0,7.0,6.0,,,1.0,1.0,3.0,,1.0,,2.0,,0.1986,1.0,,4.0,3.0,,,2.0,2.0,0.7268,,,,,1.0,,,,,
12441747,home,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,180.0,683,M,1154586,EUR,1002153600,M,10,10,False,28.0,24.0,2.0,2.0,0.0,8.0,8.0,16.0,20.0,4.0,,,,,,64.0,39.0,6.6,8.0,0.0121553,4,,Ilias Sebaoui,10,,,2.0,1.0,9.0,4.0,,,,,,2.0,3.0,,4.0,,0.2491,,,4.0,1.0,,,1.0,,,,,,,,1.0,,,,
