match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal,stat_ownGoals,stat_totalOffside
11352638,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,24.0,17.0,1.0,,2.0,3.0,15.0,21.0,3.0,,,90.0,41.0,10.0,11.0,0.8078,1.9599,0.168774,6,,1.0,,5.0,4.0,1.0,,1.0,,,,,3.0,1.0,5.0,,,,3.0,3.0,2.0,,,1.0,1.0,1.0,4.0,3.0,,1.0,,,,
11352638,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,9.0,9.0,,,3.0,3.0,6.0,6.0,,,,33.0,14.0,7.3,1.0,0.0671,0.4594,0.0385513,2,,,,2.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,
11352638,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,24,24,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,11.0,7.0,6.5,2.0,0.0,0.0,0.00375804,0,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,
11352638,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,9.0,4.0,6.6,,0.0,0.0,0.00199561,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11352638,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,home,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,home,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,M,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,False,25.0,25.0,2.0,2.0,24.0,24.0,1.0,1.0,7.0,4.0,4.0,90.0,35.0,5.7,,0.0,0.0,8.379e-05,0,-2.7523,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
11352638,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,32.0,28.0,3.0,2.0,14.0,16.0,14.0,16.0,4.0,,,90.0,57.0,6.2,5.0,0.0,0.0,0.143524,0,,,,5.0,10.0,2.0,1.0,4.0,1.0,1.0,6.0,5.0,,4.0,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,,
11352638,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,False,70.0,62.0,4.0,2.0,42.0,46.0,20.0,24.0,2.0,,,90.0,76.0,6.1,8.0,0.0,0.0,0.0126059,0,,,,2.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,
11352638,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,98.0,82.0,13.0,6.0,59.0,62.0,23.0,36.0,3.0,,,90.0,108.0,6.3,19.0,0.0,0.0,0.159281,0,,,,1.0,3.0,,,2.0,2.0,1.0,,,2.0,,,,,,1.0,1.0,1.0,,,,2.0,,,,True,,,,,
11352638,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,30,30,False,21.0,20.0,,,13.0,13.0,7.0,8.0,2.0,,,45.0,31.0,6.0,3.0,0.4908,0.2795,0.0193761,1,,,,3.0,3.0,,,1.0,,1.0,2.0,1.0,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,
11352638,away,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,,1142315,EUR,1113177600,M,41,41,False,51.0,45.0,,,27.0,30.0,18.0,21.0,5.0,,,86.0,57.0,6.4,6.0,0.0,0.0,0.023861,0,,,,5.0,1.0,3.0,,,,3.0,,,,1.0,2.0,Jack Hinshelwood,,2.0,,,,,,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,11,11,False,81.0,79.0,4.0,3.0,44.0,45.0,35.0,40.0,4.0,,,90.0,98.0,7.2,11.0,0.0312,0.0,0.240885,1,,,4.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,4.0,3.0,2.0,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,
11352638,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,,301288,EUR,774662400,M,7,7,False,11.0,8.0,1.0,,1.0,1.0,8.0,11.0,3.0,,,62.0,21.0,6.7,3.0,0.3442,0.0,0.134564,1,,,1.0,1.0,6.0,,,1.0,,,4.0,3.0,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0
11352638,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,M,18,18,False,12.0,10.0,,,3.0,5.0,7.0,7.0,,,,45.0,22.0,6.2,7.0,0.0,0.0,0.00529186,0,,,,3.0,4.0,1.0,,,,,3.0,1.0,3.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,False,27.0,18.0,1.0,1.0,1.0,2.0,18.0,27.0,4.0,,,90.0,49.0,6.0,20.0,0.0844,0.0,0.0809778,2,,,2.0,12.0,3.0,2.0,,1.0,,,,,1.0,1.0,2.0,,,3.0,,7.0,2.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0
11352638,away,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,28,28,False,11.0,11.0,,,8.0,8.0,3.0,3.0,1.0,,,45.0,17.0,6.3,3.0,0.0,0.0,0.00254643,0,,,,4.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,2.0
11352638,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,True,34.0,32.0,1.0,1.0,18.0,19.0,14.0,15.0,3.0,,,45.0,51.0,6.6,4.0,0.0,0.0,0.00383653,0,,,,2.0,7.0,,,,,1.0,2.0,2.0,1.0,2.0,,,,2.0,,3.0,3.0,,1.0,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,AnsuFati,962883,EUR,1036022400,F,31,31,True,9.0,9.0,,,1.0,1.0,8.0,8.0,,,,45.0,20.0,7.1,3.0,0.6867,0.8163,0.03814,4,,,,5.0,3.0,,,,,,1.0,,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,3.0,1.0,,1.0,1.0,,,,,,
11352638,away,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,joaopedro,975079,EUR,1001462400,F,9,9,True,23.0,20.0,,,7.0,7.0,13.0,18.0,4.0,,,45.0,34.0,7.4,9.0,0.0434,0.0,0.761557,1,,1.0,2.0,4.0,5.0,,1.0,,,,,,,1.0,2.0,,,1.0,,4.0,3.0,,2.0,1.0,1.0,,,,,,,,,1.0
11352638,away,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,simon.adingra,1110842,EUR,1009843200,F,24,24,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,,,28.0,12.0,6.4,5.0,0.0278,0.0503,0.00248206,1,,,1.0,4.0,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,1.0
11352638,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,carlos_baleba,1199043,EUR,1073088000,M,20,20,True,7.0,7.0,,,5.0,5.0,2.0,2.0,,,,12.0,7.0,6.3,,0.0,0.0,0.00074958,0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,,994363,EUR,1029628800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,,842513,EUR,886809600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352638,away,Brighton & Hove Albion,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1881,M,,341589,EUR,820454400,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
