match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length,from
11352638,FT,6.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11352638,,6.0,1.0,,90,7.0,,1,,,goal,172746104.0,True,regular,867887.0,Douglas Luiz,,,,,,
11352638,,,,,90,5.0,,1,,,card,120931019.0,True,yellow,974577.0,Jhon Durán,Jhon Durán,Time wasting,False,,,
11352638,,,,,90,,,1,,,substitution,122068892.0,True,injury,,,,,,True,,
11352638,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,8.0,
11352638,,,,,86,,,5,,,substitution,122068859.0,False,regular,,,,,,False,,
11352638,,5.0,1.0,,85,,,6,,,goal,172745752.0,True,regular,975937.0,Jacob Ramsey,,,,,,
11352638,,,,,84,,,7,,,card,120930954.0,False,yellow,936849.0,Kaoru Mitoma,Kaoru Mitoma,Persistent fouling,False,,,
11352638,,,,,79,,,12,,,substitution,122068823.0,True,injury,,,,,,True,,
11352638,,,,,79,,,12,,,card,120930931.0,False,yellow,115365.0,Lewis Dunk,Lewis Dunk,Argument,False,,,
11352638,,,,,72,,,19,,,card,120930902.0,False,yellow,962883.0,Ansu Fati,Ansu Fati,Argument,False,,,
11352638,,4.0,1.0,,65,,,26,,,goal,172745228.0,True,regular,555386.0,Ollie Watkins,,,,,,
11352638,,,,,62,,,29,,,substitution,122068727.0,False,regular,,,,,,False,,
11352638,,,,,57,,,34,,,card,120930872.0,True,yellow,827679.0,Ezri Konsa,Ezri Konsa,Time wasting,False,,,
11352638,,,,,57,,,34,,,substitution,122068704.0,True,regular,,,,,,False,,
11352638,,3.0,1.0,,50,,,41,,,goal,172744599.0,False,regular,962883.0,Ansu Fati,,,,,,
11352638,,,,,46,,,45,,,substitution,122068644.0,False,regular,,,,,,False,,
11352638,,,,,46,,,45,,,substitution,122068643.0,False,regular,,,,,,False,,
11352638,,,,,46,,,45,,,substitution,122068642.0,False,regular,,,,,,False,,
11352638,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11352638,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,4.0,
11352638,,,,,39,,,7,,,card,120930694.0,False,yellow,33902.0,Danny Welbeck,Danny Welbeck,Foul,False,,,
11352638,,,,,32,,,14,,,card,120930676.0,True,yellow,96538.0,Lucas Digne,Lucas Digne,Foul,False,,,
11352638,,3.0,0.0,,26,,,20,,,goal,172743211.0,True,ownGoal,805465.0,Pervis Estupiñán,,,,,,owngoal
11352638,,2.0,0.0,,21,,,25,,,goal,172743053.0,True,regular,555386.0,Ollie Watkins,,,,,,
11352638,,1.0,0.0,,14,,,32,,,goal,172742964.0,True,regular,555386.0,Ollie Watkins,,,,,,
11352638,,,,,7,,,39,,,card,120930612.0,True,yellow,867887.0,Douglas Luiz,Douglas Luiz,Foul,False,,,
