match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_lastManTackle,player_sofascoreId
12764912,home,Legia Warszawa,Ryoya Morishita,,,morishita-ryoya,R. Morishita,M,25,170.0,879,M,1020075,EUR,860716800,F,25,25,False,21.0,19.0,2.0,1.0,0.0,11.0,11.0,8.0,11.0,,3.0,1.0,4.0,,,,,,90.0,39.0,6.5,9.0,0.00496954,1,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,0.4886,,,4.0,2.0,,3.0,,,1.0,,1.0,1.0,,
12764912,home,Legia Warszawa,Rafał Augustyniak,,,rafal-augustyniak,R. Augustyniak,M,8,185.0,411,M,338475,EUR,750556800,M,8,8,True,9.0,7.0,2.0,,0.0,4.0,4.0,3.0,5.0,,2.0,2.0,,,,,,,28.0,17.0,6.8,3.0,0.00091107,2,,,,,,,1.0,,,,,1.0,,0.2407,0.5962,,1.0,1.0,,1.0,,,,1.0,,,,
12764912,home,Legia Warszawa,Jean-Pierre Nsame,,,jean-pierre-nsame,J. Nsamé,F,18,188.0,1062,M,231614,EUR,736214400,F,77,77,True,7.0,2.0,1.0,,0.0,,1.0,2.0,6.0,2.0,3.0,,,1.0,,,,,28.0,8.0,6.8,5.0,0.603788,0,,,2.0,,,,,,1.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,
12764912,home,Legia Warszawa,Jurgen Çelhaka,,,jurgen-celhaka,J. Çelhaka,M,21,178.0,166,M,933882,EUR,976060800,M,21,21,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,3.0,1.0,1.0,,,,,,16.0,9.0,6.9,1.0,1.903e-05,1,,,,,,,3.0,2.0,,,,,,0.196,,,,,,,,,1.0,,,,,
12764912,home,Legia Warszawa,Artur Jędrzejczyk,,,artur-jedrzejczyk,A. Jędrzejczyk,D,55,189.0,520,M,54429,EUR,562982400,D,55,55,True,6.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,,2.0,,,,,,12.0,9.0,6.6,4.0,0.00047123,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12764912,home,Legia Warszawa,Marc Gual,,,marc-gual,M. Gual,F,28,184.0,480,M,860683,EUR,826675200,F,28,28,True,4.0,2.0,,,0.0,2.0,2.0,,2.0,,2.0,1.0,,1.0,,,,,12.0,9.0,6.9,2.0,1.135e-05,0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12764912,home,Legia Warszawa,Gabriel Kobylak,,,gabriel-kobylak,G. Kobylak,G,27,190.0,195,M,1009284,EUR,1014163200,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,home,Legia Warszawa,Jan Ziółkowski,Jan Ziólkowski,,jan-ziolkowski,J. Ziółkowski,D,24,194.0,4010,M,1499991,EUR,1117929600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,home,Legia Warszawa,Patryk Kun,,,patryk-kun,P. Kun,M,23,165.0,251,M,281307,EUR,798336000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,home,Legia Warszawa,Mateusz Szczepaniak,Mateusz Szczepaniak,,szczepaniak-mateusz,M. Szczepaniak,M,71,179.0,248,M,1548949,EUR,1167955200,M,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,home,Legia Warszawa,Jakub Adkonis,Jakub Adkonis,,jakub-adkonis,J. Adkonis,M,77,180.0,235,M,1548916,EUR,1181433600,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,home,Legia Warszawa,Migouel Alfarela,,,migouel-alfarela,M. Alfarela,F,19,173.0,293,M,1104297,EUR,879465600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,home,Legia Warszawa,Jordan Majchrzak,,,majchrzak-jordan,J. Majchrzak,F,30,189.0,477,M,1133052,EUR,1097193600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,away,Real Betis,Adrián,,,adrian,Adrián,G,13,190.0,2122,M,50539,EUR,536630400,G,13,13,False,34.0,30.0,6.0,2.0,0.0,30.0,31.0,,3.0,,,,9.0,,,1.0,1.0,,90.0,39.0,6.7,4.0,0.00020641,0,0.3308,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,away,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176.0,889,M,893062,EUR,827452800,D,24,24,False,58.0,47.0,6.0,1.0,0.0,27.0,28.0,21.0,37.0,1.0,6.0,3.0,6.0,1.0,,,,,90.0,95.0,7.7,19.0,0.0775968,2,,7.0,2.0,,,5.0,2.0,1.0,,2.0,,,,0.1057,,1.0,2.0,2.0,,,2.0,True,1.0,1.0,,,1.0,
12764912,away,Real Betis,Natan,,,natan,Natan,D,4,188.0,3280,M,1015287,EUR,981417600,D,6,6,False,90.0,77.0,7.0,2.0,0.0,52.0,55.0,25.0,37.0,1.0,3.0,4.0,6.0,,,,,,90.0,100.0,7.0,15.0,0.0187062,1,,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,,0.0356,,,,,,,1.0,,1.0,,,,,
12764912,away,Real Betis,Nobel Mendy,,,mendy-nobel,N. Mendy,D,32,187.0,4112,M,1458073,EUR,1092614400,D,32,32,False,77.0,71.0,9.0,8.0,0.0,49.0,51.0,22.0,26.0,1.0,1.0,2.0,4.0,,,,,,90.0,89.0,6.9,8.0,0.0101609,1,,,5.0,,1.0,1.0,,,3.0,,2.0,,,0.0154,,,,,,2.0,,,,1.0,,,,
12764912,away,Real Betis,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173.0,600,M,827519,EUR,874886400,D,15,15,False,72.0,61.0,7.0,1.0,0.0,26.0,28.0,36.0,48.0,1.0,5.0,1.0,3.0,2.0,,,,,90.0,95.0,7.0,18.0,0.0764989,1,,4.0,9.0,1.0,,1.0,2.0,2.0,3.0,2.0,2.0,,,0.0115,,1.0,1.0,,,,1.0,,,1.0,,,,
12764912,away,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188.0,1047,M,1137814,EUR,998697600,M,16,16,False,71.0,67.0,1.0,1.0,0.0,21.0,22.0,46.0,49.0,,4.0,,8.0,,,,,,90.0,87.0,7.1,10.0,0.0945938,1,,,8.0,1.0,1.0,,3.0,2.0,1.0,4.0,1.0,1.0,,0.0281,0.0865,,2.0,1.0,,1.0,,,,,,,,
12764912,away,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186.0,5155,M,990169,EUR,1000944000,M,4,4,False,38.0,33.0,1.0,1.0,0.0,17.0,19.0,16.0,19.0,2.0,11.0,,6.0,3.0,,,,,66.0,55.0,7.4,8.0,0.0380143,2,,,6.0,1.0,,1.0,2.0,2.0,1.0,1.0,3.0,,,0.0794,,,4.0,4.0,,2.0,1.0,,1.0,1.0,,,,
12764912,away,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171.0,2152,M,789381,EUR,760492800,M,9,9,False,16.0,12.0,2.0,1.0,0.0,6.0,6.0,7.0,15.0,1.0,2.0,2.0,3.0,2.0,,,,,58.0,31.0,6.5,11.0,0.0767962,0,,5.0,4.0,,,,,,,2.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,
12764912,away,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178.0,2768,M,816763,EUR,824947200,M,18,18,False,48.0,42.0,1.0,1.0,0.0,13.0,13.0,31.0,42.0,,3.0,,2.0,1.0,,,,,74.0,69.0,7.4,16.0,0.172429,2,,7.0,7.0,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,,0.09,0.607,2.0,1.0,,,2.0,3.0,,,,,,,
12764912,away,Real Betis,Juanmi,,,juanmi,Juanmi,F,7,169.0,641,M,96369,EUR,737856000,M,7,7,False,16.0,15.0,,,0.0,7.0,8.0,8.0,8.0,,4.0,,1.0,3.0,,,,,58.0,29.0,6.5,4.0,0.00196973,1,,,6.0,,,1.0,,,2.0,1.0,1.0,,,0.0991,,,3.0,1.0,,,1.0,,,1.0,,,,
12764912,away,Real Betis,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174.0,72751,M,1150391,EUR,1109548800,F,8,8,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,58.0,9.0,6.6,3.0,0.0114612,1,,,3.0,,,,,,,,3.0,,,0.103,,,,,,1.0,,,1.0,,,,,VRoque
12764912,away,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44706,M,1011375,EUR,1008547200,F,10,10,True,19.0,16.0,,,0.0,1.0,1.0,16.0,20.0,,3.0,1.0,2.0,2.0,,,,,32.0,31.0,6.8,7.0,0.0962411,1,,2.0,2.0,,,,,,2.0,,,,,0.0233,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,ez_abde
12764912,away,Real Betis,Dani Pérez,,,dani-perez,D. Pérez,M,37,173.0,114,M,1171626,EUR,1122336000,M,37,37,True,13.0,13.0,1.0,1.0,0.0,1.0,1.0,12.0,12.0,,,,1.0,,,,,,32.0,14.0,6.6,1.0,0.0346107,0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
12764912,away,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182.0,45633,M,115665,EUR,671328000,F,11,11,True,11.0,9.0,1.0,1.0,0.0,,,9.0,11.0,,,,2.0,,,,,,32.0,14.0,6.6,3.0,0.0103724,2,,,3.0,,,,,,1.0,,2.0,,,0.1098,,,,,,1.0,,,,2.0,,,,bakambu17
12764912,away,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184.0,1517,M,847128,EUR,848966400,M,21,21,True,20.0,16.0,4.0,3.0,0.0,4.0,5.0,13.0,17.0,1.0,2.0,,,,,,,,24.0,25.0,6.9,5.0,0.0369379,0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12764912,away,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185.0,18661,M,1493689,EUR,1126051200,F,38,38,True,5.0,5.0,,,0.0,,,5.0,5.0,,3.0,,,1.0,,,,,16.0,11.0,6.6,1.0,0.0132935,1,,,3.0,1.0,,,1.0,,,1.0,1.0,,,0.0204,,,1.0,1.0,,,,,,1.0,,,,
12764912,away,Real Betis,Germán García,Germán García,,german-garcia,G. García,G,30,,71,M,1415725,EUR,1072915200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,away,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191.0,3285,M,253809,EUR,760579200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,away,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178.0,3858,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellerín
12764912,away,Real Betis,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185.0,1163,M,305278,EUR,745459200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,away,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1733,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764912,away,Real Betis,Mateo Flores,,,mateo-flores,M. Flores,M,46,178.0,184,M,1893864,EUR,1081296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
