match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,player_firstName,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_penaltyMiss,stat_blockedScoringAttempt,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,player_lastName,stat_penaltyConceded,stat_hitWoodwork
14083635,home,Espanyol,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,False,24.0,14.0,16.0,6.0,0.0,11.0,13.0,3.0,11.0,1.0,12.0,2.0,1.0,1.0,1.0,90.0,34.0,6.8,10.0,0.00392222,0.246,0,-0.3324,0.04,0.01,-0.14,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083635,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,36.0,30.0,2.0,1.0,0.0,14.0,16.0,16.0,20.0,,1.0,,,,,83.0,55.0,6.4,9.0,0.258664,,0,,0.41,0.0,-0.34,,4.0,2.0,3.0,1.0,8.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083635,home,Espanyol,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,353,M,1129360,EUR,1058572800,D,38,38,False,65.0,60.0,2.0,2.0,1.0,43.0,46.0,17.0,19.0,4.0,9.0,,,,,90.0,81.0,7.4,8.0,0.0421865,,0,,0.3,0.14,0.14,,,,3.0,1.0,6.0,6.0,,1.0,5.0,5.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083635,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,65.0,55.0,8.0,2.0,0.0,37.0,41.0,18.0,24.0,6.0,9.0,,,,,90.0,74.0,7.1,11.0,0.00651731,,0,,0.16,0.31,-0.18,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083635,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,D,22,22,False,29.0,26.0,2.0,,0.0,10.0,10.0,16.0,19.0,,5.0,,,,,90.0,48.0,6.3,14.0,0.244679,,1,,0.49,0.1,-0.4,,7.0,1.0,1.0,,6.0,1.0,,2.0,,,3.0,1.0,,2.0,,,Carlos Romero,1.0,1.0,1.0,1.0,0.0188,-0.04,,,,,,,,,,,,,,,,
14083635,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,10,10,False,28.0,22.0,3.0,1.0,0.0,7.0,8.0,15.0,20.0,,1.0,,,,,68.0,37.0,7.7,7.0,0.183024,,1,,0.26,0.12,-0.15,,1.0,1.0,1.0,,4.0,3.0,1.0,,2.0,1.0,2.0,1.0,,,1.0,,,,,,,0.0466,0.53,1.0,1.0,2.0,0.4041,,,,,,,,,,,,
14083635,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,8,8,False,45.0,39.0,7.0,3.0,0.0,17.0,20.0,22.0,25.0,,6.0,,,,,83.0,66.0,7.0,18.0,0.151862,,0,,0.27,0.26,-0.11,,13.0,2.0,,,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,
14083635,home,Espanyol,Tyrhys Dolan,tyrhys-dolan,T. Dolan,M,24,170,687,M,1063015,EUR,1009497600,M,24,24,False,17.0,14.0,,,0.0,6.0,6.0,8.0,11.0,,4.0,,,,,68.0,31.0,6.3,12.0,0.007825,,0,,-0.09,0.21,-0.09,,4.0,,2.0,1.0,4.0,2.0,,,,,2.0,1.0,,2.0,1.0,,Tyrhys Dolan,2.0,,,,,,,,,,,,,,,,,,,,,
14083635,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,47.0,40.0,5.0,3.0,0.0,18.0,19.0,22.0,28.0,,7.0,,,,,90.0,62.0,6.4,12.0,0.123786,,4,,0.29,0.36,-0.17,,2.0,,,1.0,2.0,4.0,,,,,,,,1.0,,,,5.0,3.0,,2.0,1.168,-0.81,2.0,,,1.0075,,True,2.0,1.0,,,,,,,,
14083635,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,11,11,False,13.0,10.0,3.0,1.0,0.0,5.0,6.0,5.0,7.0,,1.0,,,,,60.0,29.0,6.5,8.0,0.00904941,,2,,-0.08,0.08,-0.04,,1.0,,,2.0,1.0,3.0,,,1.0,,1.0,2.0,1.0,4.0,,,,,,1.0,1.0,0.5392,0.04,1.0,,2.0,0.6978,,,1.0,,,,,,,,,
