match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_aerialLost,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_accurateCross,stat_outfielderBlock,stat_wonContest,stat_goodHighClaim,stat_goals
12773642,home,Kickers Offenbach,Johannes Brinkies,Johannes,Brinkies,johannes-brinkies,J. Brinkies,G,1,186,14,M,126660,EUR,740534400,G,1,1,False,25.0,15.0,12.0,2.0,0.0,13.0,14.0,2.0,11.0,8.0,1.0,1.0,90.0,32.0,6.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Vincent Moreno Giesel,Vincent,Moreno Giesel,vincent-moreno-giesel,V. M. Giesel,D,32,180,4,M,1145264,EUR,1010534400,D,32,32,False,29.0,16.0,9.0,1.0,0.0,8.0,12.0,8.0,17.0,2.0,,,90.0,57.0,7.0,18.0,0,3.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Jayson Breitenbach,,,jayson-breitenbach,J. Breitenbach,D,27,183,2,M,886150,EUR,894931200,D,27,27,False,32.0,25.0,5.0,2.0,0.0,22.0,26.0,3.0,6.0,5.0,,,90.0,41.0,6.5,8.0,0,2.0,2.0,3.0,,3.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Alexander Sorge,Alexander,Sorge,alexander-sorge,A. Sorge,D,5,190,2,M,387226,EUR,735350400,D,5,5,False,32.0,28.0,1.0,,0.0,27.0,29.0,1.0,3.0,,,,90.0,43.0,6.7,5.0,0,9.0,4.0,9.0,,5.0,3.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Kristjan Arh Česen,Kristjan,Arh Česen,kristjan-arh-cesen,K. A. Česen,D,14,185,5,M,796016,EUR,869097600,D,14,14,False,24.0,17.0,5.0,1.0,0.0,13.0,17.0,4.0,7.0,2.0,,,90.0,38.0,6.3,11.0,0,2.0,2.0,5.0,,2.0,1.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Onur Ünlüçifçi,Onur,Ünlüçifçi,unlucifci-onur,O. Unlucifci,F,8,176,11,M,926997,EUR,861840000,D,8,8,False,13.0,11.0,3.0,2.0,0.0,8.0,8.0,3.0,6.0,5.0,,,70.0,32.0,6.9,5.0,2,,2.0,1.0,,3.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12773642,home,Kickers Offenbach,Boubacar Barry,Boubacar,Barry,boubacar-barry,B. Barry,F,10,182,14,M,572926,EUR,829526400,M,11,11,False,19.0,13.0,1.0,1.0,0.0,6.0,8.0,7.0,11.0,8.0,,,90.0,41.0,5.8,18.0,2,1.0,15.0,5.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,,4.0,,1.0,4.0,1.0,1.0,2.0,,,,,,
12773642,home,Kickers Offenbach,Daniel Dejanović,Daniel,Dejanović,dejanovic-daniel,D. Dejanovic,M,6,184,9,M,1518888,EUR,988588800,M,6,6,False,28.0,23.0,8.0,4.0,0.0,21.0,24.0,2.0,4.0,4.0,,,85.0,40.0,6.7,9.0,1,,3.0,,,2.0,2.0,,,,2.0,1.0,1.0,,4.0,,,,1.0,,,,,,,,,,
12773642,home,Kickers Offenbach,Marc Wachs,,,marc-wachs,M. Wachs,M,17,180,7,M,254211,EUR,805334400,M,17,17,False,19.0,15.0,2.0,2.0,0.0,9.0,11.0,7.0,15.0,4.0,,,89.0,39.0,7.2,13.0,0,,2.0,1.0,,,3.0,1.0,1.0,,1.0,4.0,,,2.0,7.0,,,,1.0,,,,True,1.0,1.0,,,
12773642,home,Kickers Offenbach,Ron Berlinski,Ron Berlinski,,ron-berlinski,R. Berlinski,F,21,182,22,M,1065190,EUR,776304000,F,21,21,False,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,3.0,,,85.0,20.0,6.9,5.0,1,,4.0,5.0,,,,3.0,2.0,,1.0,,1.0,,1.0,,3.0,,1.0,1.0,,,1.0,,,,2.0,,
12773642,home,Kickers Offenbach,Dimitriy Nazarov,,,dimitriy-nazarov,D. Nazarov,M,,185,95,M,96920,EUR,639187200,F,10,10,False,17.0,13.0,2.0,,0.0,9.0,9.0,4.0,9.0,6.0,,,85.0,33.0,7.3,7.0,5,,2.0,5.0,,,1.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,,,1.0,1.0,,,,2.0,,
12773642,home,Kickers Offenbach,Stephan Mensah,Stephan,Mensah,stephan-mensah,S. Mensah,F,7,178,10,M,990455,EUR,959817600,F,7,7,True,,,,,0.0,,,,,,,,20.0,1.0,6.6,,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
12773642,home,Kickers Offenbach,Sascha Korb,,,sascha-korb,S. Korb,M,71,174,1,M,245197,EUR,740361600,M,23,23,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,,,8.0,3.0,6.6,,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Valdrin Mustafa,Valdrin,Mustafa,valdrin-mustafa,V. Mustafa,F,9,183,28,M,886022,EUR,889574400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,8.0,3.0,6.6,1.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Jan Urbich,,,urbich-jan,J. Urbich,F,40,188,63,M,1521250,EUR,1087948800,F,19,19,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,8.0,4.0,6.5,2.0,0,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Almin Mešanović,,,almin-mesanovic,A. Mešanović,M,17,182,18,M,1197661,EUR,1074124800,M,26,26,True,3.0,,,,0.0,,,,3.0,,,,1.0,5.0,,4.0,1,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12773642,home,Kickers Offenbach,Lucas Becker,,,lucas-becker,L. Becker,G,18,193,2,M,1048652,EUR,1020988800,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Ouassim Karada,Ouassim,Karada,karada-ouassim,O. Karada,D,24,185,4,M,1835484,EUR,1129852800,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Irwin Pfeiffer,,,irwin-pfeiffer,I. Pfeiffer,F,,180,2,M,886449,EUR,904003200,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773642,home,Kickers Offenbach,Oliver Kovačić,,,oliver-kovacic,O. Kovačić,F,9,193,3,M,1612828,EUR,1006646400,F,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773642,away,Karlsruher SC,Max Weiss,,,max-weiss,M. Weiss,G,13,190,244,M,1128801,EUR,1087257600,G,1,1,False,35.0,29.0,14.0,9.0,0.0,25.0,28.0,4.0,7.0,11.0,3.0,6.0,90.0,51.0,8.7,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
