match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,captain,stat_goals,stat_goalAssist,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyConceded
11451070,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1399,M,943593,EUR,885427200,F,9,9,False,6.0,2.0,,,,,2.0,6.0,,1.0,,,,60.0,12.0,6.5,8.0,0.00333244,1,,,3.0,9.0,3.0,1.0,,2.0,,1.0,6.0,,,0.1306,,1.0,,0.0753,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,
11451070,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192.0,253,M,843039,EUR,820627200,F,99,99,True,10.0,5.0,,,1.0,2.0,4.0,8.0,1.0,,,,,30.0,18.0,7.3,5.0,0.00943659,3,,,2.0,3.0,2.0,1.0,,,,,2.0,,,0.9093,,2.0,,1.0555,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,
11451070,home,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182.0,112,M,269199,EUR,690854400,F,7,7,True,11.0,7.0,1.0,,1.0,1.0,6.0,10.0,,3.0,,,,29.0,20.0,7.2,7.0,0.031489,0,,,,2.0,5.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,6.0,4.0,,,,,,,,,,1.0,,,,,,
11451070,home,Samsunspor,Gaëtan Laura,gaetan-laura,G. Laura,F,,185.0,106,M,1004042,EUR,807580800,F,27,27,True,3.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,17.0,7.0,7.0,2.0,0.00188316,0,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,
11451070,home,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179.0,869,M,169113,EUR,742435200,F,17,17,True,9.0,6.0,,,3.0,5.0,3.0,4.0,1.0,2.0,,,,17.0,16.0,7.6,3.0,0.00505105,2,,,2.0,1.0,3.0,,,,1.0,,1.0,1.0,,0.0787,,1.0,,0.4911,1.0,,,,,,,,,,,,,1.0,,,,,,,
11451070,home,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185.0,264,M,862083,EUR,881625600,D,16,16,True,3.0,2.0,,,1.0,1.0,1.0,4.0,1.0,,,,,1.0,6.0,,3.0,0.0001044,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,home,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194.0,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,,,,,
11451070,home,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190.0,29,M,151074,EUR,721958400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,home,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182.0,13,M,758656,EUR,691200000,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181.0,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191.0,221,M,890652,EUR,864432000,G,12,12,False,35.0,22.0,22.0,9.0,17.0,19.0,5.0,16.0,2.0,16.0,5.0,1.0,1.0,90.0,53.0,7.3,13.0,0.002443,0,0.0261,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,
11451070,away,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183.0,22,M,758870,EUR,867110400,D,22,22,False,26.0,15.0,7.0,,10.0,13.0,5.0,13.0,4.0,3.0,,,,90.0,45.0,6.0,16.0,0.00256997,1,,,1.0,6.0,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,,0.0161,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11451070,away,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180.0,314,M,944222,EUR,928022400,D,3,3,False,32.0,25.0,9.0,3.0,21.0,23.0,4.0,9.0,6.0,1.0,,,,90.0,45.0,6.9,7.0,0.001931,0,,,5.0,2.0,7.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
11451070,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186.0,15,M,1015360,EUR,987552000,D,27,27,False,21.0,15.0,4.0,1.0,12.0,15.0,3.0,6.0,5.0,1.0,,,,90.0,37.0,7.4,6.0,0.00128312,0,,,2.0,4.0,5.0,,4.0,,,,4.0,,2.0,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,1.0,
11451070,away,Hatayspor,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188.0,1996,M,133236,EUR,665366400,D,13,13,False,19.0,13.0,2.0,,8.0,9.0,6.0,15.0,,2.0,,,,74.0,36.0,6.8,17.0,0.280108,1,,5.0,1.0,2.0,2.0,,,,1.0,,2.0,,,0.0261,,1.0,,0.0132,1.0,Faouzi,Ghoulam,,,,,,,1.0,,,,,,,,,,,
11451070,away,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172.0,201,M,1083138,EUR,934848000,M,4,4,False,39.0,29.0,6.0,3.0,18.0,25.0,11.0,14.0,5.0,10.0,,,,90.0,54.0,6.5,12.0,0.0105485,1,,,1.0,8.0,4.0,,3.0,,,4.0,2.0,1.0,,0.0162,,,,,1.0,Chandrel Massanga,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,1.0
11451070,away,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178.0,224,M,297510,EUR,695779200,M,20,20,False,13.0,8.0,2.0,,5.0,6.0,3.0,7.0,1.0,1.0,,,,57.0,21.0,6.3,9.0,0.00654605,0,,,,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,
11451070,away,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178.0,347,M,837742,EUR,901843200,M,99,99,False,20.0,14.0,2.0,1.0,9.0,12.0,5.0,9.0,,5.0,,,,74.0,30.0,7.1,9.0,0.0165961,0,,1.0,,4.0,4.0,2.0,,2.0,,1.0,2.0,,,,1.0,,,,1.0,,,3.0,3.0,,,1.0,,,,,,,1.0,,,,,,
11451070,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175.0,118,M,795001,EUR,892252800,M,5,5,False,18.0,14.0,2.0,1.0,6.0,6.0,8.0,12.0,,4.0,,,,57.0,22.0,6.2,7.0,0.00598987,0,,,1.0,7.0,1.0,,,,,1.0,3.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,
11451070,away,Hatayspor,Didier Lamkel Zé,didier-lamkel-ze,D. L. Zé,F,60,193.0,625,M,845272,EUR,842918400,M,11,11,False,28.0,18.0,6.0,3.0,4.0,5.0,15.0,27.0,4.0,5.0,,,,90.0,51.0,7.7,15.0,0.271527,5,,4.0,3.0,5.0,8.0,1.0,,,1.0,1.0,3.0,4.0,,0.8695,,1.0,,0.2421,1.0,,,4.0,4.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,
11451070,away,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186.0,1648,M,836941,EUR,926899200,F,9,9,False,25.0,13.0,1.0,1.0,9.0,13.0,4.0,12.0,2.0,4.0,,,,88.0,34.0,6.9,15.0,0.00699615,1,,,4.0,9.0,5.0,,,3.0,,3.0,7.0,,1.0,0.1537,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171.0,399,M,1022881,EUR,1062115200,M,7,7,True,12.0,9.0,1.0,,,1.0,9.0,12.0,,3.0,,,,33.0,24.0,7.4,5.0,0.344824,1,,1.0,,2.0,7.0,1.0,1.0,,1.0,1.0,,,,0.1891,1.0,,,,2.0,,,1.0,1.0,1.0,,5.0,2.0,,,,,,,,,,,,
11451070,away,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187.0,128,M,156569,EUR,789004800,M,29,29,True,17.0,10.0,2.0,,2.0,4.0,8.0,13.0,1.0,1.0,,,,33.0,18.0,6.3,7.0,0.00648517,0,,,2.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173.0,23,M,926396,EUR,935020800,D,31,31,True,6.0,3.0,6.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,,,,16.0,13.0,6.4,5.0,0.0359665,0,,1.0,2.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11451070,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172.0,481,M,1032547,EUR,1046390400,F,77,77,True,6.0,4.0,1.0,,1.0,2.0,3.0,5.0,,3.0,,,,27.0,12.0,6.7,3.0,0.00338409,1,,1.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,,0.0282,,1.0,,0.3446,,Joelson Mendes,,1.0,1.0,,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188.0,68,M,928333,EUR,951782400,M,18,18,True,8.0,6.0,,,3.0,3.0,3.0,5.0,,3.0,,,,13.0,10.0,6.6,2.0,0.00224825,1,,,1.0,3.0,1.0,1.0,,,,,2.0,,,0.0439,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186.0,93,M,758606,EUR,763603200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185.0,23,M,802645,EUR,861148800,D,86,86,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185.0,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Ibrahim Demir,demir-ibrahim,I. Demir,F,25,,4,M,1430693,EUR,1120176000,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ibrahim Demir,,,,,,,,,,,,,,,,,,,
11451070,away,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187.0,170,M,333423,EUR,829440000,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
