match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_totalCross,stat_goalAssist,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside
11396218,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,54.0,36.0,21.0,4.0,34.0,40.0,2.0,14.0,1.0,1.0,1.0,2.0,10.0,1.0,2.0,2.0,90.0,65.0,6.6,18.0,0.00069725,0,-0.1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396218,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,False,34.0,32.0,1.0,,21.0,22.0,11.0,12.0,10.0,3.0,1.0,1.0,5.0,,,,90.0,60.0,6.8,6.0,0.185229,1,,1.0,6.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,0.0416,1.0,,,,,,,,,,,,,,,,,
11396218,home,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,aussenrist15,16632,EUR,598233600,D,15,15,False,77.0,62.0,14.0,7.0,50.0,57.0,12.0,20.0,9.0,,,4.0,2.0,,,,90.0,91.0,7.2,15.0,0.0086345,0,,1.0,1.0,1.0,,,8.0,5.0,,,,,,,,,,,,,,,,,,,,,
11396218,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,92.0,80.0,13.0,7.0,59.0,65.0,21.0,27.0,10.0,,,2.0,8.0,,,,90.0,110.0,7.3,15.0,0.0255864,0,,2.0,2.0,2.0,,,6.0,3.0,2.0,,,,2.0,3.0,,,,,,,,,,,,,,,
11396218,home,Borussia Dortmund,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5460,M,maatsen_,976263,EUR,1015718400,D,22,22,False,25.0,22.0,1.0,,18.0,19.0,4.0,6.0,1.0,,,,1.0,,,,45.0,30.0,6.5,6.0,0.00138451,0,,,2.0,,,,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,
11396218,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,False,34.0,32.0,,,20.0,21.0,12.0,13.0,2.0,,,,4.0,,,,70.0,42.0,6.7,4.0,0.0148339,1,,,7.0,3.0,,1.0,2.0,2.0,,4.0,0.1195,1.0,2.0,2.0,,,True,,,,,,,,,,,,
11396218,home,Borussia Dortmund,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,67931,M,JSancho,851100,EUR,953942400,M,10,10,False,25.0,21.0,,,11.0,12.0,10.0,14.0,2.0,4.0,2.0,,3.0,,,,70.0,35.0,6.5,11.0,0.0470376,0,,,4.0,,2.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,
11396218,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,False,32.0,28.0,1.0,1.0,15.0,16.0,14.0,17.0,2.0,,,,1.0,,,,90.0,41.0,7.4,7.0,0.208097,2,,1.0,3.0,,1.0,,1.0,1.0,,,0.0923,1.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0307,,,,
11396218,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,19,19,False,38.0,33.0,1.0,1.0,17.0,18.0,17.0,22.0,2.0,2.0,1.0,1.0,4.0,,,,83.0,49.0,6.8,10.0,0.118568,0,,,4.0,,1.0,,,,1.0,,,2.0,,2.0,,,,2.0,,1.0,2.0,,,,,,,,
11396218,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,M,43,43,False,16.0,15.0,1.0,1.0,4.0,4.0,11.0,12.0,2.0,1.0,,,5.0,,,,83.0,37.0,6.3,10.0,0.0294829,2,,,7.0,2.0,3.0,,,,2.0,,0.0293,1.0,,4.0,,,,,,,1.0,,,2.0,,,,,
