match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_keyPass,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAShot,stat_ownGoals,stat_hitWoodwork
11409058,home,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186.0,301,M,789933,EUR,853372800.0,G,12,12,False,36.0,19.0,20.0,3.0,17.0,26.0,2.0,10.0,1.0,1.0,12.0,2.0,2.0,4.0,90.0,52.0,7.4,17.0,0.00022132,0,0.6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409058,home,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175.0,68,M,863637,EUR,807235200.0,D,28,28,False,31.0,20.0,2.0,1.0,11.0,15.0,9.0,17.0,2.0,8.0,5.0,,,,83.0,53.0,7.1,16.0,0.0120572,0,,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409058,home,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189.0,331,M,1087352,EUR,1025222400.0,D,64,64,False,34.0,30.0,2.0,1.0,23.0,25.0,7.0,9.0,1.0,4.0,2.0,,,,70.0,39.0,6.9,4.0,0.00510648,0,,,,3.0,,1.0,3.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409058,home,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185.0,228,M,927376,EUR,916272000.0,D,4,4,False,54.0,49.0,10.0,6.0,40.0,41.0,9.0,13.0,1.0,3.0,2.0,,,,90.0,64.0,7.2,5.0,0.0178494,0,,,,2.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409058,home,FC Arouca,Weverson,weverson,Weverson,D,36,185.0,168,M,905452,EUR,962755200.0,D,26,26,False,36.0,30.0,3.0,1.0,19.0,21.0,11.0,16.0,2.0,7.0,5.0,,,,90.0,56.0,7.2,13.0,0.00936451,0,,1.0,,3.0,3.0,1.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409058,home,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185.0,220,M,839099,EUR,881971200.0,M,8,8,False,38.0,31.0,3.0,2.0,20.0,23.0,11.0,15.0,1.0,5.0,5.0,,,,71.0,46.0,7.2,8.0,0.00838258,1,,,,1.0,,,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,0.1205,,,,,,,,,,,,,,,,,,,,
11409058,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183.0,75,M,54672,EUR,642729600.0,M,5,5,False,54.0,44.0,13.0,9.0,20.0,21.0,24.0,34.0,2.0,7.0,7.0,,,,78.0,69.0,7.4,13.0,0.019367,1,,1.0,1.0,5.0,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,2.0,,,,2.0,0.0094,True,1.0,,,,,,,,,,,,,,,,,,
11409058,home,FC Arouca,Jason,jason,Jason,M,23,179.0,253,M,330677,EUR,773452800.0,M,10,10,False,25.0,14.0,3.0,,3.0,5.0,12.0,23.0,1.0,2.0,5.0,,,,90.0,39.0,7.9,19.0,0.602449,1,,3.0,1.0,3.0,,,,,,1.0,,1.0,5.0,2.0,1.0,,,,3.0,0.0162,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11409058,home,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180.0,344,M,592100,EUR,877651200.0,M,23,23,False,33.0,29.0,2.0,2.0,10.0,10.0,19.0,23.0,1.0,6.0,2.0,,,,90.0,47.0,9.0,6.0,0.0740555,4,,,2.0,5.0,2.0,1.0,,,3.0,,1.0,,1.0,2.0,2.0,,,3.0,,1.3331,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,
11409058,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170.0,6425,M,822492,EUR,901497600.0,M,2,2,False,33.0,28.0,4.0,2.0,11.0,12.0,17.0,21.0,,7.0,3.0,,,,71.0,44.0,7.2,5.0,0.355513,0,,,1.0,7.0,,,6.0,3.0,,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,morlayesylla2,,,,,,,,,
