match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_goals,stat_goodHighClaim,stat_punches,stat_totalOffside
11406731,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,27.0,20.0,10.0,3.0,0.0,18.0,18.0,2.0,9.0,1.0,8.0,1.0,3.0,5.0,90.0,34.0,7.9,7.0,0.00036552,0,1.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406731,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,False,33.0,28.0,3.0,3.0,0.0,11.0,12.0,17.0,22.0,4.0,3.0,,,,90.0,61.0,7.6,6.0,0.0828913,0,,,,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11406731,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,False,56.0,47.0,6.0,1.0,0.0,25.0,29.0,22.0,28.0,2.0,1.0,,,,90.0,72.0,7.1,12.0,0.0225931,1,,,,1.0,5.0,6.0,1.0,,7.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,0.0306,,,,,,,,,,,,
11406731,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,50.0,47.0,3.0,1.0,0.0,22.0,22.0,25.0,28.0,4.0,1.0,1.0,,,90.0,65.0,7.7,3.0,0.0164222,0,,,,,2.0,3.0,1.0,1.0,7.0,1.0,,,1.0,,2.0,,3.0,,,evanndicka,,,,,,,,,,,
11406731,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,69,69,False,45.0,38.0,4.0,4.0,0.0,15.0,15.0,26.0,36.0,5.0,4.0,,,,81.0,64.0,7.7,10.0,0.0860461,2,,,,6.0,2.0,4.0,3.0,3.0,2.0,,1.0,,,3.0,1.0,,,,0.0265,,3.0,2.0,1.0,1.0,0.2697,,,,,,
11406731,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,False,35.0,33.0,1.0,1.0,0.0,13.0,13.0,20.0,22.0,5.0,6.0,4.0,,,90.0,48.0,7.4,4.0,0.0529565,1,,,,,1.0,2.0,1.0,,1.0,2.0,1.0,,,4.0,,,,1.0,0.0216,,,,1.0,,,,,,,,
11406731,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,False,69.0,63.0,8.0,6.0,0.0,24.0,25.0,39.0,48.0,3.0,3.0,,,,72.0,79.0,6.9,11.0,0.221711,2,,,,4.0,,3.0,1.0,,,,3.0,2.0,1.0,3.0,,,,,0.0533,LeoParedes,,2.0,2.0,,,,,,,,
11406731,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,63.0,55.0,5.0,2.0,0.0,19.0,20.0,36.0,45.0,3.0,6.0,1.0,,,90.0,81.0,7.3,11.0,0.038339,5,,,,2.0,,3.0,1.0,,2.0,,2.0,1.0,2.0,,,2.0,,,0.1464,,,,2.0,1.0,0.049,,,,,,
11406731,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,False,24.0,22.0,,,0.0,3.0,4.0,19.0,20.0,2.0,2.0,1.0,,,63.0,36.0,6.9,4.0,0.0314873,4,,,,,1.0,4.0,1.0,1.0,,,,,1.0,1.0,,3.0,,,0.1677,,,,1.0,,,2.0,,,,,
11406731,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,False,21.0,18.0,,,0.0,6.0,7.0,13.0,17.0,1.0,2.0,1.0,,,63.0,28.0,6.6,7.0,0.0562651,0,,,,3.0,1.0,3.0,1.0,,,,,,1.0,1.0,,,,1.0,,lorepelle7,1.0,,,,,,True,,,,
