match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_errorLeadToAShot,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_lastManTackle,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed
14053841,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191.0,51,M,128992,EUR,753580800,G,1,1,False,34.0,15.0,30.0,11.0,0.0,4.0,4.0,11.0,30.0,2.0,3.0,12.0,1.0,1.0,3.0,1.0,3.0,90.0,45.0,7.0,19.0,0.00345396,29.25894562828,4.0,-1.4656543189393,0.4,0,-0.6642,0.09,-0.05,-0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400,D,12,12,False,18.0,14.0,1.0,,1.0,5.0,6.0,9.0,12.0,,1.0,1.0,,,,,,69.0,32.0,6.6,8.0,0.107038,56.428706059821,8.0,35.744572515968,,0,,0.1,0.18,-0.17,,True,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.7474494914812,9.4910505740935,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185.0,416,M,961678,EUR,1013990400,D,21,21,False,44.0,35.0,9.0,4.0,1.0,21.0,25.0,14.0,19.0,,1.0,3.0,1.0,1.0,,,,90.0,62.0,6.5,10.0,0.0659803,88.302714724227,15.0,25.11619071095,,0,,0.28,0.08,-0.37,,,,4.0,7.0,,8.0,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,44,44,False,23.0,21.0,,,0.0,19.0,19.0,2.0,4.0,5.0,6.0,1.0,1.0,,,,,90.0,40.0,6.4,3.0,0.00115475,28.493969219032,6.0,4.8970528662102,,1,,0.0,0.02,-0.21,,,,3.0,5.0,,11.0,,,,,,1.0,,,1.0,,,,1.0,1.0,0.0855,-0.16,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Justin Hubner,hubner-justin,J. Hubner,D,28,187.0,11556,M,1112604,EUR,1063497600,D,28,28,False,34.0,22.0,11.0,4.0,0.0,10.0,16.0,12.0,18.0,1.0,3.0,5.0,2.0,2.0,,,,90.0,61.0,6.4,14.0,0.0161968,126.99391912842,12.0,32.440692234761,,0,,0.1,-0.12,-0.15,,,,2.0,6.0,,8.0,3.0,,39.21464392815,43.341212534953,1.0,,,,1.0,1.0,,2.0,,,,,justinhubner5,,,,,,,,,,,
14053841,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178.0,697,M,1048011,EUR,1046736000,M,20,20,False,32.0,30.0,,,0.0,15.0,16.0,15.0,16.0,,7.0,9.0,3.0,2.0,,,,90.0,49.0,7.2,5.0,0.197504,119.19378350769,15.0,17.128042523158,,1,,0.28,0.14,0.23,,,1.0,1.0,7.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,2.0,,5.0,,,0.0257,0.02,,2.0,1.0,2.0,1.0,,,,,,,
14053841,home,Fortuna Sittard,Philip Brittijn,philip-brittijn,P. Brittijn,M,23,182.0,101,M,1132766,EUR,1081468800,M,23,23,False,28.0,19.0,3.0,1.0,0.0,16.0,18.0,3.0,10.0,1.0,5.0,2.0,2.0,1.0,,,,90.0,43.0,7.3,12.0,0.00940446,92.840855190461,9.0,41.33969070601,,0,,0.02,0.11,0.85,,,,,3.0,,3.0,,2.0,46.843307249631,53.907006631791,1.0,,Philip Brittijn,,1.0,,,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,
14053841,home,Fortuna Sittard,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,52,182.0,2918,M,929633,EUR,1013472000,M,52,52,False,41.0,32.0,6.0,5.0,0.0,12.0,14.0,20.0,27.0,1.0,5.0,5.0,2.0,1.0,,,,90.0,63.0,6.7,17.0,0.12308,171.22233375966,22.0,47.931089683511,,3,,0.38,0.27,-0.09,,,3.0,3.0,8.0,,1.0,2.0,1.0,25.405688529196,26.340752001414,1.0,1.0,,,,1.0,,1.0,4.0,,0.1128,-0.52,,1.0,2.0,,1.0,,1.0,1.0,1.0,0.0778,,
14053841,home,Fortuna Sittard,Lance Duijvestijn,lance-duijvestijn,L. Duijvestijn,M,70,179.0,148,M,946505,EUR,916358400,M,70,70,False,18.0,14.0,1.0,,0.0,7.0,7.0,7.0,11.0,1.0,4.0,1.0,1.0,1.0,,,,69.0,29.0,7.3,6.0,0.013066,52.826355640916,10.0,14.274839953706,,2,,-0.1,0.18,-0.22,,,,3.0,7.0,,1.0,2.0,1.0,6.8396779877295,7.5596510501478,1.0,,,,3.0,1.0,,2.0,,,0.5041,0.51,,1.0,1.0,,1.0,,,1.0,,0.4453,1.0,
14053841,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180.0,133,M,366942,EUR,785980800,M,7,7,False,10.0,6.0,1.0,,0.0,2.0,2.0,4.0,8.0,,3.0,4.0,1.0,,,,,57.0,29.0,6.8,14.0,0.021449,109.61153878076,10.0,77.613403294847,,0,,0.18,0.11,0.24,,,1.0,,4.0,,1.0,,1.0,21.445630007023,66.089295800747,3.0,,,,,5.0,,,,,,,,1.0,,,4.0,,,,,,,
14053841,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180.0,498,M,855847,EUR,893635200,F,9,9,False,20.0,15.0,,,0.0,4.0,4.0,11.0,16.0,5.0,6.0,1.0,,,,,,86.0,33.0,6.7,10.0,0.042358,85.749238436606,10.0,11.241694174417,,3,,0.07,0.26,-0.04,,,,1.0,6.0,,,,1.0,12.622792828401,22.882534524574,2.0,2.0,,,1.0,2.0,,1.0,1.0,,0.2106,-0.53,,,3.0,,2.0,,,,2.0,,,1.0
14053841,home,Fortuna Sittard,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195.0,495,M,1010846,EUR,978480000,M,5,5,True,11.0,8.0,2.0,1.0,0.0,3.0,4.0,5.0,7.0,1.0,2.0,3.0,1.0,1.0,,,,33.0,15.0,7.5,5.0,0.00931595,37.239137840517,5.0,8.9761241226684,,1,,0.07,-0.07,-0.11,,,,,1.0,,,,,,,,,,,,1.0,,,,,0.0997,0.53,,,,,,,,1.0,,0.8306,1.0,
14053841,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185.0,91,M,961686,EUR,1012608000,D,6,6,True,7.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,4.0,,2.0,1.0,2.0,2.0,,,,21.0,14.0,6.6,1.0,0.00169199,20.383184577656,3.0,7.0384918953074,,0,,0.06,0.01,-0.05,,,,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Dimitris Limnios,dimitris-limnios,D. Limnios,M,18,178.0,423,M,591044,EUR,896227200,M,18,18,True,12.0,12.0,,,0.0,1.0,1.0,11.0,11.0,,4.0,1.0,1.0,,,,,21.0,18.0,6.7,,0.0809867,75.246665176438,10.0,-10.583624887347,,0,,0.01,0.18,-0.03,,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,2.0,,,,,1.0,,,,,
14053841,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188.0,61,M,148615,EUR,700876800,F,19,19,True,6.0,4.0,,,0.0,,,4.0,6.0,,,,,,,,,12.0,9.0,6.3,2.0,0.00134879,9.684677020944,1.0,-9.6564522738278,,0,,-0.21,-0.36,0.14,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201.0,18,M,1513291,EUR,1083888000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Niels Martens,,,,,,,,,,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Lars Van Parys,lars-van-parys,L. V. Parys,G,48,199.0,3,M,2457000,EUR,1160179200,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Lars Van Parys,,,,,,,,,,,,,,,,,,,,,
14053841,home,Fortuna Sittard,Tristan Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178.0,40,M,1386737,EUR,1089590400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Tristan,Schenkhuizen,,,,,,,,,,,,,,,,,,,,
