match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,stat_wonContest,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_challengeLost,stat_penaltyFaced,stat_penaltyConceded,stat_clearanceOffLine,stat_totalOffside,stat_blockedScoringAttempt
10385682,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,12.0,8.0,2.0,1.0,4.0,6.0,4.0,6.0,,5.0,,5.0,,,,,71.0,25.0,6.7,9.0,0.0185,0.0,0.00390854,1,,,1.0,5.0,5.0,,,,3.0,,,1.0,1.0,,,,1.0,,,,,4.0,,,,,,,,,,,
10385682,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,2.0,,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,19.0,7.0,6.6,3.0,0.0961,0.0,0.0,1,,,,1.0,,,,,,1.0,,,,Mads,Roerslev,,,,,,,,,,1.0,,,1.0,,,,,
10385682,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,,892111,EUR,891993600,M,26,26,True,,,,,,,,,,1.0,1.0,1.0,,,,,19.0,5.0,6.5,2.0,0.0,0.0,0.0,0,,,,3.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10385682,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,True,4.0,3.0,,,,,3.0,4.0,,,1.0,1.0,,,,,10.0,6.0,6.7,1.0,0.0,0.0,0.0151222,0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385682,home,Brentford,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,F,7,7,True,4.0,3.0,1.0,,1.0,2.0,2.0,2.0,,3.0,,3.0,,,,,10.0,10.0,6.8,1.0,0.0,0.0,0.00714565,0,,,,2.0,2.0,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,
10385682,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,1.0,,,,,,10.0,1.0,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,home,Brentford,Matthew Cox,matthew-cox,M. Cox,G,1,183,149,M,,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Matthew Cox,,,,,,,,,,,,,,,,,,,
10385682,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,away,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,23.0,15.0,13.0,6.0,14.0,17.0,1.0,6.0,,,,8.0,,,,,90.0,28.0,6.0,8.0,0.0,0.0,0.00056639,0,-0.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10385682,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,60.0,50.0,5.0,2.0,15.0,20.0,36.0,42.0,1.0,4.0,1.0,3.0,,,,,90.0,84.0,6.6,17.0,0.2128,0.0822,0.103593,1,,2.0,,2.0,,,2.0,1.0,,2.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,
10385682,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,False,73.0,67.0,9.0,7.0,44.0,46.0,23.0,27.0,,1.0,2.0,8.0,,,,,90.0,81.0,6.3,8.0,0.0,0.0,0.0743147,0,,,3.0,9.0,2.0,,,,,1.0,4.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,
10385682,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,82.0,78.0,8.0,5.0,50.0,50.0,28.0,32.0,3.0,4.0,2.0,8.0,,,,,90.0,93.0,7.3,5.0,0.2681,0.0,0.0136507,1,,,2.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,True,,,,,,,1.0,1.0,
10385682,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,30,30,False,23.0,18.0,1.0,,7.0,10.0,13.0,17.0,1.0,3.0,1.0,2.0,,,,,45.0,37.0,6.8,9.0,0.0,0.0,0.212491,0,,4.0,1.0,3.0,,,2.0,2.0,1.0,1.0,,,1.0,,,2.0,,,,,2.0,,,,,,,1.0,,,,1.0,
10385682,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,,301288,EUR,774662400,M,7,7,False,45.0,34.0,4.0,1.0,7.0,10.0,29.0,42.0,3.0,7.0,2.0,5.0,,,,,90.0,73.0,6.7,19.0,0.3156,0.2512,0.175297,3,,7.0,4.0,9.0,1.0,,3.0,,1.0,,2.0,,2.0,,,2.0,1.0,,,1.0,3.0,1.0,,,1.0,,,2.0,,,,,2.0
10385682,away,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,90.0,76.0,1.0,,23.0,27.0,54.0,64.0,1.0,8.0,,9.0,,,,,90.0,107.0,7.5,14.0,0.1219,0.6169,0.27348,4,,1.0,,3.0,,,4.0,2.0,,,,,,,,1.0,3.0,,,,2.0,,,,2.0,,,3.0,,,,,2.0
10385682,away,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,91.0,83.0,7.0,5.0,26.0,28.0,58.0,65.0,2.0,14.0,,7.0,,,,,90.0,111.0,8.1,10.0,0.0612,0.0719,0.145553,2,,2.0,,4.0,,,6.0,3.0,,1.0,4.0,,1.0,,,1.0,6.0,,,,2.0,,,,1.0,,,,,,,,1.0
10385682,away,Brighton & Hove Albion,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,M,11,11,False,24.0,17.0,3.0,2.0,3.0,3.0,15.0,24.0,,2.0,,3.0,,,,,69.0,37.0,6.8,12.0,0.0713,0.0,0.0526135,2,,3.0,,2.0,1.0,,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,1.0
10385682,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,25.0,19.0,,,2.0,5.0,17.0,20.0,3.0,3.0,1.0,1.0,,,,,90.0,38.0,6.5,12.0,0.4845,0.2275,0.0243928,3,,,3.0,7.0,2.0,,,,,,2.0,1.0,4.0,,,,,,,,,,,,1.0,,,,,,,,1.0
10385682,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,F,13,13,False,22.0,17.0,,,4.0,5.0,16.0,27.0,,2.0,,2.0,,,,,68.0,40.0,6.9,16.0,0.0251,0.0,0.347194,1,,10.0,3.0,8.0,2.0,,2.0,1.0,1.0,,,,1.0,,,3.0,,,1.0,,2.0,,,,,,,2.0,,,,,1.0
10385682,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,True,28.0,24.0,,,,1.0,24.0,31.0,,2.0,,1.0,,,,,45.0,37.0,7.1,11.0,0.0,0.0,0.436694,0,,4.0,,2.0,1.0,,2.0,2.0,,,1.0,,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,
10385682,away,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,14,14,True,16.0,14.0,,,1.0,1.0,13.0,15.0,,1.0,,,,,,,22.0,20.0,6.9,4.0,0.1372,0.0347,0.222858,1,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,
10385682,away,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7434,M,denizundav,794298,EUR,837734400,F,21,21,True,9.0,8.0,,,1.0,1.0,7.0,8.0,1.0,1.0,,,,,,,21.0,12.0,6.7,1.0,0.2514,0.0,0.0233404,3,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0
10385682,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,away,Brighton & Hove Albion,Ed Turns,ed-turns,E. Turns,D,4,185,114,M,,1014429,EUR,1034899200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,away,Brighton & Hove Albion,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5120,M,jeremysarm7ento,983816,EUR,1024185600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385682,away,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
