match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,captain,stat_errorLeadToAGoal,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_keyPass,stat_totalOffside,stat_goodHighClaim,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14025289,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,36.0,19.0,20.0,3.0,0.0,17.0,21.0,2.0,15.0,1.0,1.0,3.0,7.0,7.0,8.0,1.0,3.0,3.0,90.0,53.0,8.6,18.0,0.00046423,1.8535,0,2.1654,0.01,0.01,-0.06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025289,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,31.0,18.0,6.0,2.0,0.0,7.0,11.0,11.0,20.0,1.0,3.0,1.0,2.0,,,,,,73.0,51.0,6.3,24.0,0.0293655,,0,,0.23,0.06,-0.43,,5.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025289,home,Tottenham Hotspur,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,,794953,EUR,906163200,D,4,4,False,35.0,28.0,4.0,2.0,0.0,20.0,23.0,8.0,12.0,2.0,4.0,2.0,1.0,,,,,,60.0,44.0,6.5,9.0,0.0438546,,0,,0.07,0.06,-0.09,,,4.0,6.0,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14025289,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,56.0,52.0,3.0,1.0,0.0,41.0,43.0,11.0,13.0,1.0,4.0,2.0,2.0,,,,,,90.0,66.0,6.0,6.0,0.00528377,,0,,0.05,-0.06,-0.45,,,3.0,4.0,2.0,1.0,,1.0,,2.0,1.0,,,,True,1.0,,,,,,,,,,,,,,,,,
14025289,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,False,36.0,24.0,3.0,1.0,0.0,12.0,18.0,12.0,18.0,2.0,7.0,1.0,4.0,,,,,,90.0,61.0,6.4,19.0,0.0175786,,0,,-0.04,0.14,-0.26,,1.0,1.0,7.0,2.0,1.0,,2.0,,4.0,2.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
14025289,home,Tottenham Hotspur,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,6,6,False,36.0,27.0,3.0,1.0,0.0,20.0,25.0,7.0,11.0,1.0,8.0,2.0,8.0,,,,,,90.0,56.0,7.1,12.0,0.00470804,,0,,0.01,0.02,0.34,,,1.0,6.0,,,,,2.0,5.0,4.0,2.0,,,,,,3.0,1.0,,,,,,,,,,,,,,
14025289,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,30.0,25.0,1.0,1.0,0.0,12.0,15.0,13.0,15.0,2.0,5.0,,6.0,,,,,,60.0,39.0,6.5,9.0,0.0110355,,0,,-0.04,0.05,-0.01,,,2.0,4.0,1.0,,,3.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14025289,home,Tottenham Hotspur,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,20,20,False,26.0,25.0,,,0.0,10.0,10.0,15.0,16.0,2.0,8.0,,6.0,,,,,,90.0,53.0,6.6,15.0,0.0712565,,3,,0.12,0.13,-0.1,,6.0,1.0,7.0,5.0,2.0,,4.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,0.1015,0.1577,-0.48,,,,,,,,
14025289,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,33.0,24.0,1.0,,0.0,14.0,17.0,10.0,16.0,1.0,4.0,5.0,5.0,,,,,,90.0,48.0,6.7,11.0,0.0335929,,0,,-0.29,0.36,0.29,,1.0,2.0,6.0,,,,1.0,,3.0,2.0,3.0,,,,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,
14025289,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,7.0,2.0,,,3.334e-05,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
