match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,captain,stat_totalCross,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_penaltyWon,stat_bigChanceCreated,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_accurateCross,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyConceded,stat_errorLeadToAShot
14771797,home,Al-Khaleej,Kostas Fortounis,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600,F,10,10,False,56.0,51.0,5.0,4.0,2.0,28.0,28.0,23.0,28.0,5.0,,,,89.0,70.0,10.0,11.0,0.812422,,4,,1.0,0.39,-0.08,,6.0,1.0,2.0,2.0,,,1.0,,,,,,,,,3.0,2.0,,1.0,,1.6138,3.0,0.77,,2.0,,,,,3.0,2.0,,1.9705,1.0,,,,,,
14771797,home,Al-Khaleej,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,93,93,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,,23.0,9.0,6.7,2.0,0.00055454,,0,,-0.11,,0.17,,1.0,3.0,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,F,15,15,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,1.0,,,,22.0,5.0,6.3,3.0,0.00061727,,0,,0.01,0.07,-0.07,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,True,6.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,,,,15.0,7.0,5.8,2.0,0.00040941,,0,,-0.02,0.01,-0.5,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,13,13,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,15.0,3.0,5.8,1.0,5.83e-06,,0,,0.0,,-0.53,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,,,,,0.0,,,,,,,,,1.0,2.0,,,,,0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,Arif Al-Haydar,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,home,Al-Khaleej,Ali Abdoulraouf Alabdrabalnabi,ali-abdoulraouf-alabdrabalnabi,A. A. Alabdrabalnabi,M,24,,10,M,2040371,EUR,1072915200,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Abdoulraouf Alabdrabalnabi,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600,G,1,1,False,25.0,19.0,7.0,1.0,0.0,19.0,21.0,,4.0,10.0,1.0,2.0,2.0,90.0,32.0,6.0,6.0,7.716e-05,0.3606,0,-0.344,0.02,0.01,-0.39,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
14771797,away,Al-Ittihad,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,32,32,False,16.0,12.0,1.0,,0.0,4.0,5.0,8.0,11.0,2.0,,,,45.0,23.0,5.6,7.0,0.00714767,,0,,-0.12,-0.12,-0.51,,1.0,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,False,44.0,40.0,3.0,1.0,0.0,32.0,32.0,8.0,12.0,3.0,,,,86.0,45.0,5.7,4.0,0.0785416,,0,,0.25,0.07,-0.77,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,Saad Al-Mousa,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400,D,2,2,False,70.0,66.0,5.0,4.0,0.0,41.0,42.0,25.0,28.0,6.0,,,,90.0,86.0,6.5,5.0,0.0200345,,2,,0.25,0.11,-0.46,,,5.0,,,6.0,,3.0,3.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,0.2447,,-0.62,,,,,,,1.0,,,0.0253,,,,,DaniloP,,
14771797,away,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180.0,1741,M,1006089,EUR,1060128000,D,12,12,False,44.0,41.0,1.0,1.0,0.0,14.0,14.0,27.0,30.0,6.0,,,,90.0,71.0,6.2,8.0,0.070099,,2,,-0.02,-0.42,-1.0,,4.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,,,,,2.0,,1.0,,1.0,,,0.5729,1.0,0.51,,,1.0,,,1.0,1.0,1.0,,0.7609,,,,,,1.0,
14771797,away,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,68.0,64.0,1.0,1.0,0.0,26.0,26.0,38.0,42.0,7.0,,,,90.0,84.0,7.5,8.0,0.567212,,0,,0.47,0.29,-0.08,,3.0,6.0,,2.0,,2.0,4.0,4.0,,,,1.0,,,,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,nglkante,,
14771797,away,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800,M,10,10,False,51.0,45.0,4.0,4.0,1.0,10.0,12.0,35.0,39.0,1.0,,,,87.0,70.0,6.9,11.0,0.0802896,,5,,0.04,0.39,-0.31,,3.0,6.0,1.0,2.0,,1.0,1.0,1.0,,2.0,,2.0,,,,1.0,1.0,1.0,2.0,1.0,0.2735,2.0,-0.61,,1.0,2.0,,,,1.0,,,0.0152,,,,,houssem_aouar,,
14771797,away,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,12.0,12.0,2.0,2.0,0.0,6.0,6.0,6.0,6.0,1.0,,,,32.0,18.0,4.7,4.0,0.00358585,,0,,0.05,0.05,-0.46,,2.0,1.0,,,,,1.0,,3.0,,,,,1.0,True,,1.0,,,,,,,,,,,,,,,1.0,,,,,,Fabinho,,
14771797,away,Al-Ittihad,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170.0,2642,M,1128560,EUR,1132531200,F,78,78,False,29.0,24.0,2.0,2.0,0.0,4.0,4.0,20.0,25.0,4.0,,,,72.0,48.0,7.0,10.0,0.189503,,2,,0.03,0.16,0.16,,,4.0,,1.0,,3.0,3.0,2.0,3.0,,,,,,,3.0,,1.0,1.0,,0.0517,2.0,-0.07,,,1.0,,,,,,,,1.0,,,,,,
14771797,away,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,11,11,False,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,,,35.0,11.0,6.5,3.0,0.00104047,,0,,-0.03,0.0,0.0,,,2.0,,1.0,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600,F,19,19,False,21.0,18.0,,,0.0,6.0,7.0,12.0,14.0,3.0,,,,90.0,34.0,8.9,9.0,0.0574175,,2,,0.01,0.37,-0.06,,6.0,4.0,1.0,4.0,,,,,2.0,2.0,,,,3.0,,1.0,1.0,2.0,,,1.0553,1.0,0.89,,,,,,,2.0,2.0,,1.9196,,,,,moussadiaby,,
14771797,away,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,27,27,True,37.0,35.0,,,0.0,9.0,9.0,26.0,28.0,3.0,,,,55.0,58.0,7.3,10.0,0.266506,,1,,-0.16,0.34,0.14,,5.0,10.0,,6.0,,,3.0,2.0,2.0,3.0,1.0,,,2.0,,4.0,,4.0,,,0.0679,3.0,0.01,,,,,,,1.0,,,0.1327,,,,,,,
14771797,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,True,21.0,18.0,,,1.0,9.0,10.0,9.0,11.0,5.0,,,,45.0,34.0,6.6,9.0,0.177348,,1,,0.17,0.19,-0.12,,2.0,,,1.0,,,,,,,,,,,,6.0,1.0,,,,0.0226,1.0,-0.16,,,,,,,1.0,,,0.0079,2.0,,,,,,
14771797,away,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,15.0,12.0,,,0.0,1.0,2.0,11.0,13.0,3.0,,,,18.0,22.0,6.3,6.0,0.0253349,,0,,-0.16,0.05,-0.11,,2.0,2.0,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14771797,away,Al-Ittihad,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800,D,66,66,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,1.0,,,,13.0,6.0,6.6,1.0,0.00265131,,0,,0.02,0.03,-0.01,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,7.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,,,,12.0,8.0,8.2,1.0,0.22828,,1,,0.1,0.06,0.0,,,,,,,,,,,,,,,,,,,,,,0.0674,1.0,0.54,,,,Faisal,Al-Ghamdi,,1.0,1.0,,0.4649,,,,,,,
14771797,away,Al-Ittihad,Hamed Abdullah Yousef,abdullah-yousef-hamed,H. A. Yousef,G,47,195.0,674,M,1857290,EUR,1114473600,G,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,
14771797,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
