match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,playerName,reason,rescinded,confirmed,description
11392815,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11392815,,1.0,2.0,,90,6.0,,1,,,goal,174186493.0,False,regular,909318.0,Mohamed Bayo,,,,,,,
11392815,,,,,90,3.0,,1,,,substitution,122165975.0,False,regular,,,False,,,,,,
11392815,,,,,90,0.0,,1,,,injuryTime,,,,,,,10.0,,,,,
11392815,,,,,88,,,3,,,substitution,122165935.0,True,regular,,,False,,,,,,
11392815,,,,,88,,,3,,,substitution,122165936.0,True,regular,,,False,,,,,,
11392815,,,,,85,,,6,,,card,120992204.0,False,yellow,992026.0,Rassoul Ndiaye,,,Rassoul Ndiaye,Foul,False,,
11392815,,1.0,1.0,,83,,,8,,,goal,174185903.0,False,regular,909318.0,Mohamed Bayo,,,,,,,
11392815,,,,,82,,,9,,,substitution,122165849.0,False,regular,,,False,,,,,,
11392815,,,,,77,,,14,,,substitution,122165793.0,True,regular,,,False,,,,,,
11392815,,,,,77,,,14,,,substitution,122165792.0,True,regular,,,False,,,,,,
11392815,,,,,72,,,19,,,substitution,122165726.0,False,regular,,,False,,,,,,
11392815,,,,,72,,,19,,,substitution,122165724.0,False,regular,,,False,,,,,,
11392815,,,,,72,,,19,,,substitution,122165725.0,False,regular,,,False,,,,,,
11392815,,,,,68,,,23,,,substitution,122165651.0,True,regular,,,False,,,,,,
11392815,,,,,51,,,40,,,varDecision,21512.0,True,goalNotAwarded,905381.0,Thijs Dallinga,,,,,,False,
11392815,,1.0,0.0,,49,,,42,,,goal,174184488.0,True,regular,905381.0,Thijs Dallinga,,,,,,,
11392815,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11392815,,,,,45,4.0,,1,,,card,120991880.0,True,yellow,795002.0,Niklas Schmidt,,,Niklas Schmidt,Foul,False,,
11392815,,,,,45,3.0,,1,,,inGamePenalty,118439642.0,True,missed,905381.0,Thijs Dallinga,,,,offTarget,,,Off target
11392815,,,,,45,2.0,,1,,,card,120991868.0,False,yellow,1035986.0,Josué Casimir,,,Josué Casimir,Argument,False,,
11392815,,,,,45,1.0,,1,,,varDecision,21509.0,True,penaltyNotAwarded,788977.0,Stijn Spierings,,,,,,False,
11392815,,,,,45,0.0,,1,,,injuryTime,,,,,,,5.0,,,,,
11392815,,,,,30,,,16,,,card,120991754.0,True,yellow,911853.0,Logan Costa,,,Logan Costa,Foul,False,,
