match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,player_jerseyNumber,stat_keyPass,captain,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceCreated,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_totalOffside,stat_wonContest,stat_accurateCross
11452961,home,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,198.0,624,M,44453,EUR,508291200,G,16,16,False,33.0,21.0,23.0,11.0,0.0,12.0,14.0,9.0,19.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,43.0,7.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452961,home,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,180.0,9,M,160891,EUR,688780800,D,17,17,False,28.0,22.0,3.0,,0.0,17.0,18.0,5.0,12.0,1.0,2.0,6.0,6.0,,,,,,,90.0,48.0,6.3,11.0,0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11452961,home,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,192.0,73,M,581620,EUR,732585600,D,18,18,False,28.0,22.0,10.0,5.0,0.0,14.0,14.0,8.0,14.0,2.0,4.0,7.0,5.0,2.0,,,,,,90.0,44.0,7.0,8.0,0,,,2.0,2.0,,3.0,,,2.0,,,29,1.0,,,,,,,,,,,,,,,
11452961,home,Abha,Zakaria Al-Sudani,zakaria-al-sudani,Z. Al-Sudani,M,183.0,5,M,328851,EUR,712195200,D,21,21,False,37.0,28.0,3.0,1.0,0.0,19.0,22.0,9.0,15.0,6.0,7.0,6.0,4.0,,,,,,,90.0,51.0,7.1,10.0,0,,4.0,6.0,1.0,3.0,1.0,1.0,1.0,,,,,,True,1.0,,,,,,,,,,,,,
11452961,home,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,170.0,4,M,893173,EUR,751939200,D,3,3,False,32.0,24.0,8.0,3.0,0.0,11.0,14.0,13.0,19.0,1.0,4.0,6.0,6.0,,,,,,,90.0,58.0,7.5,15.0,0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,,,2.0,4,1.0,,,Mohammed,Naji,1.0,,,,,,,,,,
11452961,home,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,170.0,22,M,893514,EUR,800064000,M,14,14,False,7.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,3.0,,3.0,,2.0,2.0,,,,,,45.0,15.0,6.4,4.0,1,,1.0,2.0,,,,1.0,1.0,1.0,,,14,,,,,,,1.0,1.0,1.0,,,,,,,
11452961,home,Abha,Uroš Matić,uros-matic,U. Matić,M,185.0,66,M,63273,EUR,643420800,M,8,8,False,37.0,30.0,5.0,2.0,0.0,14.0,17.0,16.0,21.0,,6.0,2.0,5.0,3.0,,,,,,90.0,50.0,7.0,8.0,1,1.0,2.0,3.0,1.0,,,3.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,
11452961,home,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,187.0,2715,M,76227,EUR,633571200,M,5,5,False,28.0,22.0,3.0,1.0,0.0,12.0,14.0,10.0,14.0,,1.0,,5.0,,,,,,,40.0,36.0,6.5,10.0,1,,,2.0,,,1.0,1.0,,1.0,,,4,,,2.0,Grzegorz,Krychowiak,,,,,,1.0,,,,,
11452961,home,Abha,François Kamano,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,M,11,11,False,19.0,15.0,3.0,2.0,0.0,8.0,8.0,7.0,11.0,,1.0,,3.0,1.0,,,,,,83.0,31.0,6.7,10.0,0,,,6.0,3.0,,1.0,,,5.0,,2.0,45,1.0,,1.0,,,1.0,,,,,,,,,,
11452961,home,Abha,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,183.0,3818,M,842931,EUR,716428800,F,7,7,False,24.0,17.0,1.0,,0.0,9.0,13.0,8.0,11.0,2.0,4.0,,1.0,1.0,,,,,,90.0,35.0,6.8,12.0,3,,,7.0,1.0,,,1.0,1.0,2.0,,3.0,9,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,karltokoekambi,1.0,1.0,,
