match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_totalOffside,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_ownGoals,stat_bigChanceMissed,stat_hitWoodwork
12450875,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,40973,EUR,633484800,G,30,30,False,51.0,42.0,13.0,5.0,0.0,42.0,46.0,5.0,4.0,12.0,2.0,4.0,1.0,2.0,2.0,90.0,66.0,7.5,9.0,0.00011575,0,0.0645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450875,home,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,22,22,False,67.0,59.0,6.0,3.0,0.0,38.0,42.0,26.0,7.0,5.0,,,,,,90.0,95.0,7.4,13.0,0.02201,0,,22.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12450875,home,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,13,13,False,46.0,38.0,4.0,,1.0,37.0,40.0,6.0,3.0,,,,,,,90.0,56.0,6.9,9.0,0.00102295,0,,1.0,,,2.0,3.0,3.0,1.0,,,1.0,2.0,1.0,,,1.0,Saïdou,Sow,1.0,1.0,,,,,,,,,,,,,,,
12450875,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,105.0,90.0,12.0,3.0,0.0,81.0,92.0,13.0,6.0,6.0,,,,,,90.0,122.0,7.4,15.0,0.00984317,1,,9.0,,,1.0,2.0,12.0,,,,,5.0,3.0,,2.0,,Abakar Sylla,,5.0,,1.0,2.0,1.0,0.0536,,,,,,,,,,,
12450875,home,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,38.0,32.0,2.0,1.0,0.0,12.0,15.0,28.0,1.0,1.0,,,,,,90.0,51.0,7.5,13.0,0.349815,0,,22.0,5.0,2.0,,2.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,
12450875,home,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,8,8,False,61.0,48.0,4.0,1.0,0.0,30.0,35.0,26.0,2.0,8.0,,,,,,90.0,79.0,7.4,16.0,0.0215068,2,,18.0,,,1.0,7.0,9.0,2.0,1.0,1.0,,3.0,1.0,1.0,4.0,2.0,Andrey Santos,,1.0,,,,1.0,0.1448,,andreysantos_5,3.0,1.0,1.0,1.0,0.7901,,,,
12450875,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,44.0,33.0,3.0,1.0,0.0,23.0,27.0,17.0,2.0,2.0,,,,,,70.0,52.0,6.6,12.0,0.0050817,1,,10.0,,,,1.0,5.0,1.0,,,,3.0,1.0,,,,Ismael Doukoure,,2.0,,1.0,,,0.0742,,,,,,,,,,,
12450875,home,RC Strasbourg,Caleb Wiley,caleb-wiley,C. Wiley,D,26,178,2780,M,1035645,EUR,1103673600,M,12,12,False,23.0,21.0,3.0,1.0,0.0,16.0,17.0,8.0,,4.0,,,,,,80.0,42.0,6.5,10.0,0.00955138,0,,6.0,2.0,1.0,1.0,4.0,1.0,2.0,,,1.0,,,4.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12450875,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,F,19,19,False,33.0,31.0,2.0,1.0,0.0,19.0,19.0,14.0,,6.0,,,,,,80.0,45.0,6.9,6.0,0.0330643,1,,12.0,,,,4.0,6.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,Habib,Diarra,2.0,,,,1.0,0.0295,,,1.0,,1.0,,0.0726,True,,,
12450875,home,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,1142233,EUR,1091750400,F,7,7,False,24.0,21.0,1.0,,0.0,10.0,11.0,13.0,1.0,2.0,,,,,,66.0,37.0,7.0,7.0,0.0255795,3,,11.0,,,1.0,6.0,4.0,1.0,2.0,,1.0,2.0,2.0,,2.0,,Diego,Moreira,,,,,1.0,0.2245,,diegzyyy,1.0,1.0,2.0,,0.2051,,,,
12450875,home,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,False,10.0,9.0,,,0.0,5.0,5.0,5.0,,1.0,,,,,,66.0,18.0,7.2,4.0,0.0164565,1,,4.0,,,,2.0,2.0,,1.0,,,,,2.0,2.0,,,,,,,1.0,1.0,0.0848,1.0,,,,1.0,1.0,0.3419,,,,
12450875,home,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,6,6,True,10.0,8.0,1.0,1.0,0.0,5.0,6.0,5.0,,1.0,,,,,,24.0,16.0,6.4,6.0,0.00976349,0,,3.0,1.0,,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12450875,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,14,14,True,5.0,5.0,,,0.0,5.0,5.0,,,,,,,,,24.0,15.0,6.2,5.0,0.0001044,2,,,,,2.0,7.0,,1.0,2.0,,,,,2.0,,,,,,,1.0,,2.0,0.1068,1.0,,,1.0,,,,,,,
12450875,home,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,True,11.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,,,,,,,,20.0,14.0,6.6,,0.00920106,0,,6.0,,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12450875,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,True,13.0,12.0,,,0.0,9.0,10.0,3.0,1.0,,,,,,,10.0,20.0,6.6,3.0,0.00087446,0,,3.0,,,,1.0,1.0,,,,1.0,,,,1.0,,Marvin Senaya,,,,,,1.0,,,,,,,,,,,,
