match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_lastName,stat_aerialWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,captain,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_errorLeadToAShot,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork
14771942,home,Al-Okhdood,Samuel Portugal,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200.0,G,94,94,False,22.0,13.0,15.0,6.0,0.0,11.0,14.0,2.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,90.0,30.0,7.2,9.0,0.00057737,67.041743762456,9.0,34.86,10.29,0.2559,0,0.3264,0.02,0.03,0.21,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771942,home,Al-Okhdood,Mohammed Abo Abd,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800.0,D,21,21,False,45.0,40.0,3.0,1.0,0.0,17.0,19.0,23.0,26.0,3.0,3.0,,,,,90.0,65.0,7.2,12.0,0.0388775,162.66555782053,20.0,91.455,19.11,,0,,-0.07,0.31,0.25,,Mohammed Abo Abd,5.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,31.165950068247,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
14771942,home,Al-Okhdood,Naif Assery,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400.0,D,15,15,False,48.0,41.0,10.0,4.0,0.0,32.0,35.0,9.0,13.0,1.0,3.0,,,,,90.0,53.0,7.0,7.0,0.0036233,274.74786767413,24.0,229.635,21.0,,0,,0.16,0.17,0.2,,Naif Assery,,2.0,2.0,,,,,1.0,,,20.108027153353,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
14771942,home,Al-Okhdood,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200.0,D,22,22,False,45.0,40.0,8.0,3.0,0.0,36.0,36.0,4.0,9.0,11.0,2.0,,,,,90.0,59.0,7.2,6.0,0.00348674,175.05767001844,21.0,110.88,20.16,,0,,0.18,0.09,0.47,,,,2.0,1.0,1.0,,,1.0,,,1.0,22.09569043954,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
14771942,home,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600.0,D,4,4,False,38.0,36.0,5.0,3.0,1.0,22.0,23.0,14.0,15.0,4.0,3.0,,,,,90.0,53.0,7.0,3.0,0.0100019,116.48741001539,16.0,39.375,34.545,,1,,0.05,0.16,0.31,,,,4.0,1.0,,1.0,,5.0,1.0,,,38.148117659984,1.0,1.0,,,,1.0,2.0,1.0,True,1.0,0.0199,-0.24,,,,,,,,,,,
14771942,home,Al-Okhdood,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,D,3,3,False,33.0,25.0,3.0,2.0,0.0,16.0,20.0,9.0,13.0,3.0,4.0,,,,,90.0,55.0,6.7,15.0,0.0514297,93.149990546889,10.0,71.19,17.43,,1,,0.27,0.12,-0.2,,,2.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,31.921909758244,2.0,2.0,,,,,2.0,,,1.0,0.009,-0.12,1.0,1.0,,,,,,,,,
14771942,home,Al-Okhdood,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400.0,M,13,13,False,28.0,24.0,2.0,1.0,0.0,7.0,9.0,17.0,19.0,,4.0,,,,,72.0,52.0,7.9,15.0,0.125085,118.308201112,14.0,42.42,21.21,,2,,0.29,0.2,-0.06,,,5.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,21.722775237064,1.0,1.0,,,,,,,,,0.1541,0.54,2.0,,1.0,2.0,1.0,0.7946,,,,,
14771942,home,Al-Okhdood,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600.0,M,17,17,False,36.0,34.0,5.0,3.0,0.0,19.0,19.0,15.0,17.0,3.0,6.0,,,,,90.0,49.0,7.2,3.0,0.00532797,85.054540281672,11.0,31.185,9.45,,1,,0.23,0.09,0.32,,,,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,1.0,0.0479,-0.2,,,,,,,,,,,
14771942,home,Al-Okhdood,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200.0,M,6,6,False,43.0,39.0,7.0,5.0,0.0,18.0,18.0,21.0,25.0,1.0,3.0,,,,,90.0,51.0,7.0,6.0,0.00867137,99.419804138456,13.0,52.395,15.645,,1,,0.06,0.18,0.14,,,,3.0,3.0,1.0,1.0,,1.0,2.0,,1.0,,,,,1.0,,,1.0,,,,0.0121,-0.08,,,,,,,1.0,,,,
14771942,home,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,18,18,False,25.0,17.0,3.0,,0.0,7.0,11.0,10.0,14.0,2.0,4.0,,,,,89.0,45.0,6.3,13.0,0.042907,82.605172981521,13.0,-34.965,3.045,,1,,-0.45,0.14,0.23,,,2.0,7.0,5.0,2.0,1.0,,1.0,3.0,2.0,3.0,,,1.0,,1.0,1.0,1.0,3.0,,,,0.0534,-0.16,1.0,,,,,,1.0,,,,
