match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,player_sofascoreId
11352344,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,True,9.0,6.0,,,5.0,6.0,1.0,4.0,2.0,,,,,22.0,14.0,6.4,6.0,0.00023971,0,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11352344,home,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181,590,M,47992,EUR,679622400,M,30,30,True,5.0,4.0,,,2.0,2.0,2.0,4.0,4.0,,,,,22.0,11.0,6.4,4.0,0.00048976,0,,1.0,,3.0,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11352344,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,,,,19.0,13.0,6.2,4.0,0.00319925,1,,,,3.0,1.0,,2.0,,1.0,,,1.0,,1.0,,0.0447,,,,,1.0,,,,,,,,,,,,,,
11352344,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,8.0,5.0,6.5,2.0,0.00046578,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11352344,home,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,140487,EUR,786326400,F,10,10,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,,8.0,8.0,6.4,2.0,0.00157722,1,,,,2.0,,,,,1.0,,,,,,1.0,0.0364,,,,,1.0,,,,,,,,,,,,,,
11352344,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352344,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180,86,M,825550,EUR,1140480000,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352344,home,Luton Town,Daniel Potts,daniel-potts,D. Potts,D,,173,23,M,193548,EUR,766195200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352344,home,Luton Town,Zack Nelson,zack-nelson,Z. Nelson,M,37,183,86,M,1394950,EUR,1095984000,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zack Nelson,,,,,,
11352344,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,False,37.0,21.0,21.0,5.0,21.0,21.0,,16.0,8.0,4.0,4.0,1.0,,90.0,44.0,6.6,16.0,9.421e-05,0,0.4057,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352344,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,49.0,34.0,7.0,1.0,26.0,34.0,8.0,15.0,11.0,,,,,90.0,69.0,6.3,17.0,0.005391,0,,2.0,4.0,5.0,8.0,,3.0,2.0,,7.0,,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,
11352344,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,59.0,50.0,9.0,3.0,43.0,45.0,7.0,14.0,6.0,,,,,90.0,68.0,6.5,9.0,0.00403716,0,,,1.0,4.0,4.0,3.0,,,,1.0,,1.0,1.0,,1.0,,2.0,4.0,,,,,,,,,,,,,True,,,,
11352344,away,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,71.0,60.0,9.0,3.0,51.0,57.0,9.0,14.0,11.0,,,,,90.0,79.0,6.1,11.0,0.00422455,0,,,3.0,3.0,5.0,2.0,,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11352344,away,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,M,6,6,False,5.0,3.0,1.0,1.0,,,3.0,5.0,,,,,,20.0,7.0,6.5,3.0,0.0116389,1,,,,,,,,,1.0,,,,,,,0.0769,,,,,,,,,,1.0,,,,,,,,,
11352344,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,74.0,58.0,6.0,2.0,37.0,40.0,23.0,38.0,8.0,,,,,90.0,97.0,7.1,22.0,0.196036,2,,2.0,1.0,9.0,10.0,4.0,1.0,,1.0,,1.0,7.0,4.0,1.0,1.0,0.0929,2.0,,4.0,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,,pascalgross65
11352344,away,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,11,11,False,56.0,51.0,1.0,,38.0,39.0,13.0,17.0,7.0,,,,,61.0,61.0,6.4,6.0,0.0103028,1,,2.0,,3.0,1.0,,,,,,,1.0,1.0,,1.0,0.0331,,1.0,,,1.0,,,,,,,,,,,,1.0,,billygilmour
11352344,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,M,30,30,False,31.0,24.0,1.0,,13.0,17.0,11.0,14.0,4.0,,,,,45.0,38.0,6.4,9.0,0.0103925,0,,2.0,1.0,3.0,3.0,,1.0,1.0,,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,pervisestupinan
11352344,away,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,F,40,40,False,14.0,7.0,,,3.0,7.0,4.0,7.0,,,,,,45.0,31.0,6.6,13.0,0.0362741,0,,1.0,2.0,8.0,10.0,2.0,2.0,,,,,3.0,,3.0,2.0,,5.0,1.0,,,1.0,,,1.0,,1.0,,,Facundo Buonanotte,,,,,,facubuonanotte_
11352344,away,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,26.0,21.0,1.0,,8.0,9.0,13.0,17.0,3.0,,,,,71.0,52.0,7.3,14.0,0.157325,1,,1.0,,7.0,9.0,,3.0,3.0,1.0,2.0,,3.0,1.0,3.0,1.0,0.0746,3.0,,,,5.0,,,,,2.0,,1.0,,,,,,,joaopedro
11352344,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,False,32.0,24.0,,,13.0,15.0,11.0,17.0,4.0,,,,,90.0,44.0,5.6,12.0,0.0212473,3,,1.0,,3.0,2.0,1.0,1.0,1.0,,2.0,,1.0,1.0,3.0,,0.4434,,,,,1.0,2.0,,,0.6971,,,,,,,3.0,1.0,1.0,
11352344,away,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,1142315,EUR,1113177600,M,41,41,True,34.0,25.0,4.0,,18.0,21.0,7.0,13.0,5.0,,,,,70.0,56.0,6.4,11.0,0.00243623,0,,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,Jack Hinshelwood,,,,,,
11352344,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,10.0,8.0,,,5.0,5.0,3.0,7.0,2.0,,,,,45.0,19.0,6.2,7.0,0.0107671,1,,1.0,,3.0,,1.0,,,,,,,,2.0,1.0,0.2548,,,2.0,,,,,,,,,,,,,1.0,1.0,,TariqLamptey
11352344,away,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,True,13.0,8.0,,,7.0,9.0,1.0,4.0,3.0,,,,,45.0,20.0,6.3,10.0,0.00012369,0,,2.0,,5.0,1.0,1.0,,,,,,1.0,,3.0,,,,,,,2.0,,,,,,,,,,,,,,EvanFerguson9
11352344,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,True,18.0,13.0,2.0,1.0,10.0,10.0,3.0,8.0,3.0,,,,,29.0,24.0,6.7,6.0,0.00539456,0,,,1.0,4.0,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,carlos_baleba
11352344,away,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,13.0,8.0,1.0,,6.0,7.0,2.0,6.0,4.0,,,,,19.0,19.0,6.6,7.0,0.00253244,0,,,,2.0,3.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,kubamoder
11352344,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352344,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352344,away,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352344,away,Brighton & Hove Albion,Benicio Boaitey,boaitey-benicio,B. Boaitey,M,26,162,111,M,1142604,EUR,1073606400,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
