match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wasFouled,captain,stat_aerialLost,stat_bigChanceMissed,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_lastManTackle
10382183,home,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175.0,4625,M,1047395,EUR,1019001600,F,14,14,False,22.0,16.0,1.0,1.0,10.0,12.0,8.0,13.0,1.0,3.0,,4.0,,77.0,39.0,6.7,12.0,2,3.0,2.0,4.0,,,,,2.0,2.0,3.0,2.0,1.0,2.0,,,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,
10382183,home,Excelsior,Maxime Awoudja,,,maxime-awoudja,M. Awoudja,D,6,188.0,29,M,886639,EUR,886377600,D,17,17,True,1.0,,1.0,,,1.0,,,3.0,3.0,7.0,2.0,,13.0,11.0,7.0,2.0,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382183,home,Excelsior,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,510,M,922018,EUR,957398400,M,23,23,True,5.0,4.0,1.0,1.0,,,4.0,5.0,,,2.0,2.0,,13.0,7.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,39,M,150494,EUR,689385600,F,29,29,True,5.0,2.0,,,,1.0,2.0,4.0,1.0,4.0,,3.0,,9.0,15.0,6.8,7.0,0,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,
10382183,home,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190.0,138,M,1036005,EUR,956620800,F,7,7,True,1.0,,,,,,,1.0,,2.0,,,,1.0,4.0,,1.0,1,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,
10382183,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185.0,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,home,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194.0,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,home,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190.0,15,M,1091021,EUR,1010102400,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177.0,177,M,823856,EUR,882403200,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,home,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180.0,30,M,1090204,EUR,1013990400,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,home,Excelsior,Nathan Markelo,,,nathan-markelo,N. Markelo,M,24,182.0,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Filip Stanković,,,filip-stankovic,F. Stanković,G,1,185.0,1035,M,986355,EUR,1014595200,G,1,1,False,25.0,13.0,23.0,11.0,8.0,12.0,5.0,13.0,1.0,1.0,2.0,7.0,,90.0,39.0,6.9,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,,
10382183,away,FC Volendam,Xavier Mbuyamba,,,xavier-mbuyamba,X. Mbuyamba,D,3,195.0,632,M,974020,EUR,1009756800,D,31,31,False,56.0,46.0,6.0,5.0,28.0,33.0,18.0,23.0,1.0,3.0,3.0,4.0,,90.0,64.0,6.6,10.0,0,,,9.0,,,,,2.0,1.0,,,,,,,9.0,,1.0,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Benaissa Benamar,,,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,49.0,45.0,6.0,5.0,35.0,37.0,10.0,12.0,1.0,3.0,4.0,11.0,,80.0,60.0,7.1,6.0,0,,,4.0,,1.0,,,2.0,2.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,42.0,30.0,6.0,3.0,22.0,27.0,8.0,15.0,4.0,4.0,1.0,3.0,,71.0,48.0,6.3,13.0,0,,,4.0,,,,1.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,1.0,
10382183,away,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,M,3,3,False,43.0,31.0,6.0,,14.0,20.0,17.0,26.0,3.0,11.0,1.0,8.0,,90.0,73.0,6.6,21.0,0,3.0,,8.0,,2.0,,1.0,5.0,4.0,,2.0,,,3.0,,2.0,,,,2.0,,,,,,,,,,,,,1.0
10382183,away,FC Volendam,Florent Sanchez Da Silva,,,sanchez-da-silva-florent,F. S. D. Silva,M,7,178.0,222,M,1385467,EUR,1049241600,M,12,12,False,74.0,50.0,9.0,3.0,15.0,22.0,35.0,54.0,1.0,5.0,,9.0,,90.0,94.0,6.6,29.0,0,2.0,,3.0,1.0,1.0,,2.0,3.0,2.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10382183,away,FC Volendam,Carel Eiting,,,carel-eiting,C. Eiting,M,6,178.0,347,M,803025,EUR,887155200,M,8,8,False,44.0,32.0,4.0,,13.0,14.0,19.0,35.0,1.0,4.0,1.0,3.0,,90.0,62.0,6.9,19.0,3,5.0,,6.0,,1.0,,,3.0,1.0,,2.0,2.0,3.0,,True,2.0,,,,1.0,,,,,,,,,,,,,
10382183,away,FC Volendam,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183.0,178,M,946561,EUR,933033600,M,5,5,False,46.0,36.0,11.0,5.0,14.0,18.0,23.0,32.0,1.0,5.0,1.0,7.0,,90.0,76.0,6.8,17.0,1,4.0,1.0,9.0,2.0,2.0,,2.0,3.0,2.0,,2.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Bilal Ould-Chikh,,,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,F,11,11,False,19.0,14.0,2.0,,3.0,5.0,12.0,18.0,,2.0,,4.0,,71.0,40.0,6.5,15.0,1,4.0,1.0,6.0,,5.0,,1.0,,,2.0,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,1.0,,,,,,
10382183,away,FC Volendam,Gaetano Oristanio,,,gaetano-oristanio,G. Oristanio,F,21,174.0,954,M,965009,EUR,1033171200,F,10,10,False,19.0,15.0,1.0,1.0,3.0,4.0,13.0,17.0,,4.0,,4.0,,90.0,46.0,6.9,18.0,2,2.0,1.0,7.0,1.0,2.0,,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,,1.0,,,,4.0,2.0,,,,,,,,,,,,
10382183,away,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,16.0,8.0,,,2.0,2.0,6.0,14.0,1.0,1.0,2.0,1.0,,90.0,23.0,6.6,9.0,2,,,5.0,,,,,,,1.0,,1.0,1.0,,,5.0,,,,,,1.0,,,,,1.0,,,,,,
10382183,away,FC Volendam,Daryl van Mieghem,,,daryl-van-mieghem,D. v. Mieghem,M,7,175.0,120,M,163539,EUR,628819200,F,7,7,True,8.0,4.0,3.0,,3.0,4.0,1.0,7.0,,1.0,,2.0,,19.0,13.0,6.5,7.0,0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Henk Veerman,Henk,Veerman,henk-veerman,H. Veerman,F,9,201.0,406,M,313264,EUR,667526400,F,9,9,True,4.0,2.0,,,,,2.0,4.0,1.0,1.0,,,,19.0,4.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Achraf Douiri,Achraf Douiri,,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,F,14,14,True,9.0,8.0,,,5.0,5.0,4.0,5.0,,,,2.0,,10.0,14.0,6.5,3.0,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Barry Lauwers,Barry,Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Dean James,,,dean-james,D. James,D,5,177.0,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Josh Flint,,,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Walid Ould-Chikh,,,walid-ould-chikh,W. Ould-Chikh,M,73,186.0,187,M,1066450,EUR,941846400,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Joey Antonioli,,,joey-antonioli,J. Antonioli,M,37,,11,M,1046724,EUR,1071360000,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382183,away,FC Volendam,Ibrahim El Kadiri,,,ibrahim-el-kadiri,I. E. Kadiri,M,11,170.0,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
