match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,captain,stat_goodHighClaim,stat_errorLeadToAShot
12764343,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,False,27.0,25.0,8.0,6.0,0.0,23.0,23.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,90.0,37.0,7.6,2.0,0.00056571,0,0.2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,102.0,94.0,3.0,2.0,0.0,25.0,26.0,69.0,76.0,2.0,6.0,,,,90.0,109.0,7.5,9.0,0.0638012,1,,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0514,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,False,82.0,76.0,3.0,2.0,0.0,25.0,27.0,51.0,55.0,2.0,1.0,,,,90.0,89.0,7.2,6.0,0.0424883,0,,3.0,4.0,5.0,,,,,,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,83.0,80.0,3.0,2.0,0.0,25.0,26.0,56.0,58.0,,5.0,,,,90.0,98.0,8.7,4.0,0.460092,1,,,2.0,2.0,,,2.0,1.0,,2.0,0.0573,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0499,1.0,,,,,,,,,
12764343,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,62.0,57.0,,,0.0,12.0,12.0,45.0,50.0,,2.0,,,,90.0,71.0,7.2,5.0,0.0849019,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,Rico Lewis,,,,,,,,
12764343,home,Manchester City,Rodri,rodri,Rodri,M,16,191,87652,M,Rodri,827606,EUR,835401600,M,16,16,False,88.0,82.0,8.0,7.0,0.0,21.0,22.0,61.0,67.0,1.0,9.0,,,,90.0,98.0,7.6,8.0,0.151247,1,,,4.0,4.0,,1.0,,,1.0,3.0,0.0379,,,3.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,
12764343,home,Manchester City,Savinho,savio,Savinho,M,26,176,52195,M,Savinho,1046795,EUR,1081555200,F,26,26,False,27.0,23.0,,,0.0,2.0,2.0,22.0,26.0,,2.0,,,,45.0,36.0,7.0,7.0,0.190021,2,,,2.0,1.0,,1.0,,,,,0.1909,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,,,,
12764343,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,47.0,44.0,1.0,,0.0,9.0,9.0,35.0,39.0,1.0,1.0,,,,80.0,52.0,6.7,6.0,0.136835,1,,,1.0,,,1.0,,1.0,,,0.2199,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,
12764343,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,False,30.0,22.0,2.0,2.0,0.0,3.0,5.0,20.0,26.0,,1.0,,,,45.0,42.0,7.1,12.0,0.262183,3,,,4.0,,1.0,1.0,,1.0,,2.0,0.1362,,,,,1.0,1.0,,,1.0,,,,2.0,,,1.0,2.0,,,True,,
12764343,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,F,10,10,False,40.0,35.0,2.0,1.0,0.0,2.0,2.0,33.0,39.0,1.0,6.0,,,,90.0,54.0,7.9,7.0,0.210098,3,,1.0,2.0,7.0,,1.0,,,5.0,,0.1976,1.0,1.0,1.0,,1.0,,,,,,,,4.0,,,1.0,2.0,,1.0,,,
12764343,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,3.0,,,,90.0,14.0,6.9,3.0,0.0122919,3,,2.0,4.0,2.0,,1.0,,,,1.0,0.3313,2.0,1.0,,,,,,,,1.0,,0.2216,1.0,,,1.0,1.0,,,,,
12764343,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,True,21.0,20.0,,,0.0,3.0,3.0,18.0,22.0,1.0,3.0,,,,45.0,37.0,7.2,7.0,0.133851,4,,,2.0,2.0,,1.0,,2.0,2.0,,0.4285,1.0,,,,4.0,1.0,,,,2.0,,0.4774,3.0,,,1.0,1.0,1.0,,,,
12764343,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,19,19,True,26.0,26.0,2.0,2.0,0.0,7.0,7.0,19.0,21.0,,1.0,,,,45.0,34.0,6.8,2.0,0.266596,3,,,,1.0,,2.0,,,,,0.6968,,,1.0,,2.0,,,,1.0,1.0,,0.4527,1.0,,,,,2.0,,,,
12764343,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,71179,M,Dokss,934386,EUR,1022457600,F,11,11,True,7.0,6.0,,,0.0,1.0,1.0,7.0,10.0,,1.0,,,,10.0,18.0,6.8,7.0,0.33445,0,,,4.0,,,,,1.0,,1.0,,,,,,4.0,2.0,2.0,,1.0,,,,2.0,,,1.0,,,,,,
12764343,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5019,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,Kova8,136710,EUR,768182400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,home,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10486,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764343,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12727,M,yannsommer,16206,EUR,598320000,G,1,1,False,64.0,53.0,14.0,5.0,0.0,52.0,60.0,1.0,4.0,,10.0,3.0,5.0,,90.0,77.0,8.1,11.0,0.00019575,0,1.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12764343,away,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5511,M,,906275,EUR,975456000,D,31,31,False,38.0,31.0,5.0,1.0,0.0,26.0,31.0,5.0,8.0,1.0,4.0,,,,75.0,44.0,6.7,8.0,0.00959841,0,,,3.0,3.0,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12764343,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5620,M,,126816,EUR,571449600,D,15,15,False,39.0,37.0,2.0,2.0,0.0,34.0,36.0,3.0,3.0,5.0,2.0,,,,90.0,52.0,7.4,2.0,0.00351128,1,,1.0,1.0,1.0,,1.0,2.0,,,,0.0162,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764343,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15410,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,67.0,56.0,10.0,1.0,0.0,51.0,60.0,5.0,7.0,1.0,3.0,,,,90.0,80.0,6.5,14.0,0.00363106,0,,,3.0,3.0,,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0
12764343,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3793,M,,19352,EUR,628560000,M,36,36,False,14.0,10.0,1.0,,0.0,4.0,6.0,6.0,9.0,,1.0,,,,75.0,27.0,7.1,7.0,0.00261564,1,,,1.0,1.0,,,1.0,,,1.0,0.0902,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
12764343,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21334,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,53.0,48.0,4.0,3.0,0.0,34.0,37.0,14.0,17.0,,7.0,,,,90.0,67.0,7.1,8.0,0.0259027,2,,,3.0,4.0,,1.0,,,3.0,1.0,0.0342,,1.0,1.0,1.0,1.0,,1.0,,,,,,2.0,,,1.0,1.0,,,True,,
