match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_keyPass,stat_ownGoals,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot
12436456,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,False,29.0,20.0,16.0,7.0,0.0,17.0,19.0,3.0,10.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,3.0,3.0,90.0,40.0,6.7,9.0,0.00082041,0,-1.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436456,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,70.0,58.0,10.0,5.0,0.0,30.0,32.0,29.0,40.0,1.0,5.0,7.0,2.0,3.0,8.0,,,,,,,90.0,83.0,7.1,13.0,0.0177981,0,,nelsonsemedo50,True,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
12436456,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,61.0,58.0,1.0,,0.0,39.0,40.0,19.0,21.0,1.0,5.0,3.0,,1.0,3.0,,,,,,,90.0,67.0,6.4,3.0,0.0070364,0,,,,,,3.0,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12436456,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,75.0,64.0,7.0,1.0,0.0,40.0,43.0,24.0,34.0,,2.0,3.0,1.0,5.0,6.0,,,,,,,90.0,93.0,7.2,15.0,0.0468198,0,,,,2.0,,,4.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12436456,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,M,2,2,False,30.0,29.0,1.0,1.0,0.0,13.0,13.0,16.0,21.0,,3.0,,,2.0,3.0,,,,,,,64.0,49.0,7.0,10.0,0.0551942,0,,,,4.0,,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12436456,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,27.0,23.0,,,0.0,12.0,13.0,11.0,14.0,,3.0,2.0,1.0,2.0,,,,,,,,45.0,31.0,6.5,4.0,0.00530863,0,,Andre7,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,André,,,,,,,,,,,
12436456,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,46.0,34.0,2.0,,0.0,14.0,16.0,20.0,30.0,2.0,5.0,5.0,2.0,1.0,6.0,,,,,,,90.0,62.0,7.0,14.0,0.0714263,2,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0611,,,,,
12436456,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,44.0,37.0,2.0,1.0,0.0,15.0,18.0,23.0,27.0,,4.0,8.0,1.0,1.0,8.0,,,,,,,90.0,67.0,7.3,9.0,0.207319,1,,r_aitnouri,,1.0,1.0,2.0,1.0,1.0,,1.0,4.0,3.0,3.0,1.0,,1.0,1.0,,,,,,,,1.0,0.0488,,,,,
12436456,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,F,27,27,False,23.0,19.0,,,0.0,4.0,4.0,15.0,21.0,1.0,3.0,8.0,,,4.0,,,,,,,72.0,37.0,7.1,9.0,0.184661,1,,,,2.0,,,3.0,2.0,,,2.0,1.0,3.0,1.0,,1.0,3.0,,,,,1.0,,1.0,,0.129,1.0,,,,
12436456,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,10,10,False,31.0,23.0,4.0,1.0,0.0,6.0,7.0,19.0,29.0,1.0,6.0,8.0,1.0,,5.0,,,,,,,90.0,63.0,8.3,17.0,0.122646,5,,Cunha,,5.0,2.0,1.0,7.0,6.0,,1.0,,,1.0,2.0,,4.0,2.0,,,,,1.0,,1.0,1.0,0.4084,,3.0,1.0,0.6966,
12436456,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,15.0,11.0,1.0,1.0,0.0,6.0,8.0,5.0,7.0,5.0,10.0,5.0,1.0,,1.0,,,,,,,90.0,37.0,6.9,13.0,0.0102812,5,,,,,,4.0,,,,,,,,,,4.0,1.0,,1.0,,,5.0,,1.0,2.0,0.5528,,2.0,,0.75,
12436456,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,36.0,32.0,6.0,4.0,0.0,17.0,17.0,16.0,26.0,,3.0,3.0,1.0,1.0,6.0,,,,,,,45.0,53.0,7.3,13.0,0.0582377,2,,,,7.0,1.0,,,,1.0,,3.0,2.0,,1.0,,,2.0,,,,,1.0,,1.0,,0.0679,,1.0,,0.015,
