match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_shotOffTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_totalOffside
14065730,home,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,False,38.0,22.0,28.0,12.0,0.0,10.0,10.0,12.0,28.0,8.0,3.0,3.0,90.0,45.0,7.0,16.0,0.00589714,0.1043,0,0.1413,0.15,0.02,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065730,home,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,77,77,False,41.0,33.0,11.0,5.0,0.0,24.0,28.0,9.0,13.0,7.0,,,90.0,57.0,7.2,11.0,0.186398,,0,,0.4,0.08,-0.08,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065730,home,Stade Brestois,Brendan Chardonnet,,,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,39.0,37.0,8.0,6.0,0.0,31.0,32.0,6.0,7.0,1.0,,,90.0,54.0,7.6,2.0,0.00363898,,0,,0.25,0.04,0.68,,,,1.0,1.0,2.0,,,,9.0,,,,,True,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
14065730,home,Stade Brestois,Michel Diaz,Michel Diaz,,michel-diaz,M. Diaz,D,4,193,403,M,1400993,EUR,1058918400,D,4,4,False,24.0,21.0,1.0,1.0,0.0,16.0,16.0,5.0,8.0,,,,90.0,39.0,6.6,4.0,0.00093297,,0,,-0.08,0.05,0.22,,,,1.0,2.0,2.0,,,,8.0,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14065730,home,Stade Brestois,Bradley Locko,,,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,35.0,28.0,6.0,5.0,0.0,17.0,20.0,11.0,15.0,5.0,,,90.0,52.0,7.1,12.0,0.0363034,,0,,0.28,0.22,-0.06,,1.0,,,3.0,3.0,,1.0,,1.0,3.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
14065730,home,Stade Brestois,Joris Chotard,,,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,30.0,25.0,3.0,1.0,0.0,17.0,19.0,8.0,11.0,6.0,,,90.0,40.0,7.9,6.0,0.00692443,,1,,0.1,0.05,0.13,,,,1.0,2.0,3.0,2.0,,,2.0,2.0,1.0,1.0,,,,1.0,,3.0,,1.0,1.0,0.0277,0.1263,0.54,,,,,,,,,,
14065730,home,Stade Brestois,Hugo Magnetti,,,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,22.0,18.0,3.0,2.0,0.0,13.0,16.0,5.0,6.0,4.0,,,90.0,35.0,6.7,8.0,0.00274132,,0,,-0.03,0.03,-0.04,,,,,4.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,
14065730,home,Stade Brestois,Romain Del Castillo,,,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,42.0,26.0,3.0,1.0,1.0,11.0,15.0,15.0,27.0,12.0,,,85.0,63.0,9.2,22.0,0.47058,,2,,0.75,0.29,-0.11,,2.0,1.0,1.0,7.0,8.0,2.0,3.0,2.0,,2.0,2.0,1.0,3.0,,,,3.0,2.0,2.0,1.0,1.0,0.065,0.0992,0.53,2.0,1.0,1.0,,,,,,,
14065730,home,Stade Brestois,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,False,27.0,20.0,1.0,,0.0,10.0,13.0,10.0,14.0,3.0,,,79.0,44.0,6.0,16.0,0.0231135,,1,,0.0,0.04,-0.2,,,,1.0,7.0,4.0,1.0,1.0,,,2.0,,6.0,,,1.0,,1.0,2.0,2.0,,,0.0402,,-0.25,2.0,,,kamory_doumbia03,1.0,,,,,
14065730,home,Stade Brestois,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175,1976,M,1410231,EUR,1066521600,M,99,99,False,14.0,7.0,2.0,1.0,0.0,3.0,6.0,4.0,8.0,3.0,,,61.0,23.0,6.3,12.0,0.116869,,1,,0.25,0.01,-0.13,,,,,7.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,2.0,,3.0,,,0.0337,,-0.04,2.0,,,,1.0,,,,,
14065730,home,Stade Brestois,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,41.0,35.0,6.0,5.0,3.0,16.0,17.0,19.0,24.0,3.0,,,85.0,62.0,9.1,13.0,0.181806,,5,,-0.22,0.15,-0.13,,1.0,,10.0,10.0,16.0,3.0,2.0,2.0,,3.0,1.0,5.0,4.0,,3.0,,1.0,1.0,3.0,2.0,1.0,1.3412,1.0256,0.21,1.0,1.0,1.0,,2.0,1.0,,,,
