match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_keyPass,stat_wonContest,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_interceptionWon,stat_errorLeadToAShot,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle,player_sofascoreId
13472848,home,Mirassol,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,22,22,False,16.0,14.0,7.0,5.0,0.0,12.0,13.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,20.0,7.0,2.0,0.00027806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472848,home,Mirassol,Lucas Ramon,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,False,24.0,22.0,3.0,2.0,0.0,14.0,15.0,8.0,9.0,,4.0,2.0,3.0,,,71.0,45.0,6.7,9.0,0.00514481,3,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,0.6339,0.8839,,,,,,,,,,,,,,,,,,,
13472848,home,Mirassol,João Victor,joao-victor,J. Victor,D,34,188,233,M,863297,EUR,873158400,D,34,34,False,42.0,37.0,1.0,,0.0,32.0,36.0,5.0,6.0,,1.0,2.0,7.0,,,90.0,46.0,7.0,5.0,0.00124714,0,,,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13472848,home,Mirassol,Jemmes,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187,583,M,1527129,EUR,955238400,D,3,3,False,38.0,33.0,3.0,1.0,0.0,22.0,25.0,11.0,13.0,2.0,2.0,6.0,4.0,,,90.0,44.0,6.9,5.0,0.00688435,0,,,1.0,2.0,1.0,,,,,,,,,,,Jemmes Ribeiro,,1.0,,,,,,,,,,,,,,,,
13472848,home,Mirassol,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,40.0,34.0,7.0,5.0,0.0,9.0,11.0,25.0,29.0,,3.0,4.0,4.0,,,90.0,74.0,7.8,20.0,0.0721043,1,6.0,1.0,1.0,5.0,,1.0,4.0,,1.0,,1.0,1.0,,0.3847,0.2493,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
13472848,home,Mirassol,Danielzinho,danielzinho,Danielzinho,M,94,166,1169,M,356514,EUR,783907200,M,8,8,False,57.0,54.0,3.0,2.0,0.0,32.0,33.0,22.0,24.0,,,,5.0,,,90.0,72.0,7.1,11.0,0.0360317,2,4.0,,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,0.0867,0.2929,,,,,,3.0,,True,1.0,1.0,1.0,,,,,,,,
13472848,home,Mirassol,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,25,25,False,32.0,25.0,2.0,1.0,0.0,12.0,18.0,13.0,14.0,2.0,3.0,,2.0,,,60.0,37.0,6.8,7.0,0.0494069,1,,,,,,,,,,,1.0,,,0.0277,,,,1.0,,,,,,,2.0,,1.0,,,,,,,
13472848,home,Mirassol,Gabriel,gabriel,Gabriel,M,27,178,805,M,243459,EUR,631584000,M,27,27,False,39.0,33.0,2.0,2.0,0.0,11.0,13.0,22.0,26.0,1.0,4.0,1.0,3.0,,,90.0,54.0,7.9,10.0,0.142167,5,1.0,,,1.0,,1.0,1.0,,3.0,,1.0,,,0.1657,0.3762,,,3.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,
13472848,home,Mirassol,Negueba,negueba,Negueba,M,11,175,664,M,872007,EUR,944179200,F,11,11,False,19.0,17.0,,,0.0,6.0,7.0,11.0,12.0,,5.0,,5.0,,,70.0,41.0,7.2,10.0,0.0936374,2,6.0,1.0,1.0,7.0,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,0.0442,0.0827,,,2.0,1.0,,1.0,3.0,,1.0,3.0,,,,,,,,,
13472848,home,Mirassol,Chico da Costa,francisco-da-costa,Chico da Costa,F,19,184,2258,M,866847,EUR,799545600,F,91,91,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,1.0,4.0,,3.0,,,86.0,21.0,6.9,9.0,0.0287439,3,,,1.0,8.0,,1.0,5.0,,1.0,,,,2.0,0.341,0.735,,,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,2.0,,,,,
