match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_lastManTackle,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11368721,home,Cádiz,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,9,9,False,,19.0,15.0,1.0,,6.0,7.0,9.0,12.0,,5.0,,,,,68.0,36.0,8.2,9.0,0.00231537,2,,,10.0,8.0,2.0,,1.0,4.0,1.0,2.0,2.0,5.0,2.0,,,1.0,1.0,4.0,1.0,,,,,,,,2.0,0.9369,1.4807,,2.0,,,,
11368721,home,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,,10.0,5.0,1.0,,1.0,2.0,5.0,10.0,1.0,1.0,,,,,22.0,14.0,6.6,6.0,0.0424064,1,,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,0.0229,,1.0,,,,,
11368721,home,Cádiz,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,,8.0,8.0,1.0,1.0,4.0,4.0,4.0,4.0,,1.0,,,,,22.0,11.0,6.7,,0.00105367,0,,,2.0,3.0,1.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,True,,7.0,7.0,,,1.0,1.0,6.0,6.0,1.0,,,,,,22.0,19.0,7.1,4.0,0.00596436,1,,,6.0,7.0,,,,2.0,2.0,4.0,1.0,1.0,,,,5.0,4.0,,,,,,,,,,,0.0301,,1.0,,,,,
11368721,home,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,True,,5.0,4.0,1.0,,,,4.0,6.0,,1.0,,,,,12.0,11.0,6.7,3.0,0.00266335,0,,1.0,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,,3.0,2.0,,,,1.0,2.0,2.0,,1.0,,,,,9.0,8.0,6.7,3.0,0.00121129,0,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11368721,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,,12.0,9.0,4.0,1.0,9.0,9.0,,3.0,1.0,5.0,,1.0,1.0,,90.0,19.0,6.5,3.0,3.803e-05,0,-0.1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oblakjan,1.0,1.0,
11368721,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,D,14,14,False,,45.0,40.0,3.0,2.0,15.0,17.0,25.0,32.0,1.0,6.0,,,,,90.0,60.0,7.0,11.0,0.0317963,1,,4.0,2.0,3.0,,,,2.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,1.0,0.2401,0.3997,,,marcosllorente,,,1.0
11368721,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,False,,77.0,65.0,8.0,4.0,30.0,40.0,35.0,38.0,2.0,5.0,,,,,90.0,91.0,7.2,13.0,0.0197954,0,,1.0,6.0,9.0,,,3.0,1.0,1.0,,2.0,1.0,,,,5.0,4.0,2.0,2.0,,1.0,,,,,,,,,,,axelwitsel28,,,
11368721,away,Atlético Madrid,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,124737,EUR,659577600,D,4,4,False,,66.0,56.0,4.0,,41.0,48.0,15.0,18.0,4.0,6.0,,,,,90.0,78.0,6.9,11.0,0.0060185,0,,,3.0,7.0,,1.0,1.0,3.0,2.0,,,1.0,,,,1.0,4.0,,,2.0,,,,,,,,,,,,,,,
11368721,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,,82.0,75.0,8.0,4.0,28.0,31.0,47.0,54.0,,4.0,,,,,90.0,98.0,7.1,12.0,0.041068,0,,3.0,3.0,6.0,,,1.0,1.0,,1.0,2.0,2.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11368721,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,D,12,12,False,,33.0,27.0,2.0,1.0,12.0,13.0,16.0,22.0,,7.0,,,,,71.0,56.0,7.1,11.0,0.0341003,2,,2.0,2.0,8.0,1.0,,,2.0,,3.0,4.0,,1.0,,,,,3.0,2.0,,,,1.0,,1.0,1.0,1.0,0.0546,0.0797,,,osamuellino,,,
11368721,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,,30.0,24.0,3.0,2.0,10.0,11.0,14.0,19.0,,2.0,,,,,45.0,40.0,6.9,9.0,0.0399505,0,,,3.0,3.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,RodridePaul,,,
11368721,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,True,84.0,74.0,9.0,7.0,27.0,31.0,47.0,53.0,1.0,6.0,,,,,78.0,95.0,6.6,16.0,0.0492252,0,,,7.0,3.0,1.0,5.0,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,Koke6,,,
11368721,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,8,8,False,,20.0,16.0,,,10.0,10.0,6.0,12.0,,3.0,,,,,45.0,34.0,6.6,11.0,0.00178022,0,,2.0,3.0,3.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,Saul,,,
11368721,away,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,138833,EUR,761097600,F,9,9,False,,10.0,10.0,,,6.0,6.0,4.0,6.0,,1.0,,,,,45.0,24.0,6.2,9.0,0.00490372,1,,2.0,6.0,2.0,,2.0,,,,2.0,2.0,,,,,1.0,,3.0,,,,,,,,,1.0,0.0507,0.0755,,,Memphis,,,
11368721,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,False,,22.0,14.0,1.0,,7.0,7.0,7.0,15.0,,5.0,,,,,90.0,30.0,6.1,14.0,0.0205176,1,,,7.0,3.0,,1.0,1.0,,,3.0,,2.0,,,,2.0,3.0,2.0,,,,,,,1.0,1.0,,0.5116,,,,ÁMorata,,,1.0
11368721,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,True,,28.0,18.0,5.0,1.0,11.0,14.0,7.0,16.0,2.0,4.0,,,,,45.0,49.0,6.3,19.0,0.00443313,0,,2.0,4.0,3.0,1.0,1.0,,,,1.0,2.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,nahuelmolina_35,,,
11368721,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,True,,17.0,13.0,1.0,,4.0,4.0,10.0,20.0,,1.0,,,,,45.0,34.0,6.8,13.0,0.128548,0,,7.0,5.0,4.0,2.0,,,1.0,,1.0,3.0,1.0,,,,,,2.0,,,,,1.0,1.0,3.0,,,,,,,,,,
11368721,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,,12.0,9.0,1.0,,4.0,5.0,5.0,8.0,,,,,,,45.0,27.0,6.9,8.0,0.0301144,3,,1.0,4.0,5.0,,,,1.0,,1.0,,1.0,,,,1.0,,6.0,4.0,,,,,,,1.0,1.0,0.1408,0.0452,1.0,,angelcorrea32,,,
11368721,away,Atlético Madrid,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4706,M,1149127,EUR,1107734400,M,18,18,True,,22.0,21.0,1.0,,6.0,6.0,15.0,16.0,1.0,4.0,,,,,19.0,26.0,6.5,2.0,0.00916397,0,,,4.0,1.0,1.0,,2.0,,,,,1.0,,Arthur Vermeeren,,1.0,1.0,1.0,,,,,,,,,,,,,,arthurvermeeren,,,
11368721,away,Atlético Madrid,Salim El Jebari,salim-el-jebari,S. E. Jebari,F,30,174,1317,M,1142596,EUR,1075939200,F,30,30,True,,3.0,3.0,,,,,3.0,4.0,1.0,,,,,,12.0,10.0,6.5,3.0,0.00330829,0,,1.0,4.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
11368721,away,Atlético Madrid,Horațiu Moldovan,horatiu-moldovan,H. Moldovan,G,1,186,2538,M,857065,EUR,885254400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368721,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReinildoMandava,,,
11368721,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,76265,EUR,663292800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
