match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_penaltyConceded,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_accurateCross,player_sofascoreId,stat_penaltyMiss,stat_penaltyWon
13078960,home,Arminia Bielefeld,Julian Kania,,,kania-julian,J. Kania,F,9,190,142,M,1514419,EUR,1002672000,F,7,7,False,16.0,7.0,2.0,,0.0,2.0,3.0,5.0,13.0,1.0,4.0,4.0,,,,,,89.0,36.0,7.0,17.0,4,,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,
13078960,home,Arminia Bielefeld,Merveille Biankadi,Merveille,Biankadi,merveille-biankadi,M. Biankadi,M,37,181,31,M,254185,EUR,799977600,M,17,17,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,2.0,,,,,,9.0,6.0,6.4,2.0,0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
13078960,home,Arminia Bielefeld,André Becker,,,andre-becker,A. Becker,F,49,196,21,M,826270,EUR,838339200,F,39,39,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
13078960,home,Arminia Bielefeld,Mika Schröers,,,mika-schroers,M. Schroers,F,27,180,51,M,1010072,EUR,1012780800,F,22,22,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,1.0,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,home,Arminia Bielefeld,Felix Hagmann,,,felix-hagmann,F. Hagmann,D,2,178,23,M,1197579,EUR,1075334400,D,2,2,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,home,Arminia Bielefeld,Isaiah Young,,,isaiah-young,I. Young,F,30,181,69,M,886154,EUR,891216000,F,30,30,True,,,,,0.0,,,,,,,,,,,,,1.0,2.0,,1.0,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13078960,home,Arminia Bielefeld,Leo Oppermann,,,leo-oppermann,L. Oppermann,G,18,191,48,M,995669,EUR,998956800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,home,Arminia Bielefeld,Semi Belkahia,Semi,Belkahia,semi-belkahia,S. Belkahia,D,6,192,56,M,886100,EUR,911692800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,home,Arminia Bielefeld,Kaito Mizuta,,,kaito-mizuta,K. Mizuta,M,24,182,152,M,1066020,EUR,955152000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,home,Arminia Bielefeld,Daniel Sumbu,,,nsumbu-daniel,D. Sumbu,F,45,184,72,M,1972903,EUR,1178236800,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,away,SC Freiburg,Florian Müller,,,florian-muller,F. Müller,G,21,190,203,M,842858,EUR,879379200,G,21,21,False,17.0,9.0,13.0,6.0,0.0,4.0,5.0,5.0,12.0,,,2.0,,,,1.0,,45.0,18.0,6.1,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,away,SC Freiburg,Kiliann Sildillia,,,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,35.0,26.0,3.0,2.0,0.0,11.0,15.0,15.0,23.0,4.0,5.0,3.0,,,,,,75.0,56.0,6.6,17.0,0,3.0,2.0,6.0,,,,,6.0,1.0,1.0,,3.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,
13078960,away,SC Freiburg,Matthias Ginter,,,matthias-ginter,M. Ginter,D,28,189,886,M,142259,EUR,758937600,D,28,28,False,35.0,27.0,6.0,2.0,0.0,18.0,20.0,9.0,15.0,3.0,5.0,4.0,,,,,,90.0,45.0,6.5,8.0,0,,1.0,3.0,,,,,5.0,1.0,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,
13078960,away,SC Freiburg,Max Rosenfelder,,,rosenfelder-maximilian,M. Rosenfelder,D,37,186,237,M,1131337,EUR,1044835200,D,37,37,False,34.0,29.0,3.0,1.0,0.0,19.0,20.0,10.0,14.0,1.0,7.0,1.0,,,,,,90.0,58.0,6.9,9.0,0,,2.0,4.0,1.0,,,,7.0,3.0,3.0,3.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,
13078960,away,SC Freiburg,Christian Günter,,,christian-gunter,C. Günter,D,30,184,354,M,142231,EUR,730857600,D,30,30,False,27.0,23.0,5.0,4.0,0.0,11.0,13.0,13.0,23.0,,1.0,3.0,,,,,,75.0,50.0,6.5,13.0,1,9.0,1.0,2.0,,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,True,,1.0,,,
13078960,away,SC Freiburg,Maximilian Eggestein,,,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,52.0,46.0,2.0,2.0,0.0,12.0,16.0,34.0,36.0,2.0,5.0,3.0,,,,,,90.0,70.0,7.0,9.0,2,,1.0,3.0,,,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,2.0,,,,,,,,
13078960,away,SC Freiburg,Patrick Osterhage,,,osterhage-patrick,P. Osterhage,M,6,183,262,M,914755,EUR,949363200,M,6,6,False,39.0,35.0,1.0,,0.0,11.0,12.0,24.0,28.0,,6.0,1.0,,,,,,90.0,56.0,6.7,7.0,0,1.0,1.0,5.0,1.0,,,,1.0,4.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,
13078960,away,SC Freiburg,Ritsu Doan,,,ritsu-doan,R. Doan,M,20,172,5676,M,790965,EUR,897955200,M,42,42,False,30.0,24.0,4.0,2.0,1.0,3.0,3.0,22.0,30.0,,6.0,4.0,,,,,,90.0,49.0,7.1,13.0,1,3.0,3.0,8.0,4.0,1.0,,,,3.0,1.0,1.0,3.0,,2.0,1.0,,,,,,,2.0,1.0,,,1.0,doanritsu,,
13078960,away,SC Freiburg,Lucas Höler,,,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,M,9,9,False,24.0,21.0,1.0,,0.0,7.0,8.0,14.0,16.0,2.0,5.0,2.0,,,,,,83.0,37.0,7.4,5.0,4,,2.0,4.0,2.0,,3.0,,1.0,,,2.0,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,
13078960,away,SC Freiburg,Florent Muslija,,,florent-muslija,F. Muslija,M,24,172,809,M,882019,EUR,899683200,M,23,23,False,23.0,15.0,5.0,,0.0,5.0,7.0,11.0,18.0,,,3.0,,,,,,45.0,29.0,5.6,10.0,2,2.0,1.0,3.0,,,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,1.0,
13078960,away,SC Freiburg,Michael Gregoritsch,,,michael-gregoritsch,M. Gregoritsch,F,38,193,1519,M,111483,EUR,766627200,F,38,38,False,25.0,13.0,1.0,,0.0,1.0,1.0,12.0,25.0,9.0,10.0,4.0,,,,,,90.0,50.0,8.3,20.0,5,1.0,5.0,7.0,,3.0,1.0,1.0,4.0,,,1.0,2.0,1.0,6.0,3.0,,1.0,,1.0,,1.0,,,,,,,,1.0
13078960,away,SC Freiburg,Noah Atubolu,,,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,True,18.0,8.0,15.0,5.0,0.0,4.0,6.0,4.0,12.0,,,9.0,,2.0,,,3.0,45.0,25.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,away,SC Freiburg,Vincenzo Grifo,,,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,M,32,32,True,34.0,28.0,2.0,2.0,0.0,15.0,16.0,15.0,23.0,,2.0,4.0,,,,,,45.0,47.0,7.0,10.0,1,5.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,
13078960,away,SC Freiburg,Philipp Lienhart,,,philipp-lienhart,P. Lienhart,D,3,189,691,M,576266,EUR,837043200,D,3,3,True,10.0,8.0,3.0,1.0,0.0,6.0,6.0,2.0,4.0,,,2.0,,,,,,15.0,11.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13078960,away,SC Freiburg,Noah Weißhaupt,,,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,15.0,4.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,away,SC Freiburg,Merlin Röhl,,,merlin-rohl,M. Röhl,M,34,191,734,M,1064082,EUR,1025827200,M,34,34,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,12.0,8.0,6.3,2.0,1,,1.0,4.0,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,
13078960,away,SC Freiburg,Jordy Makengo,,,makengo-jordy,J. Makengo,D,33,191,320,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,away,SC Freiburg,Lukas Kübler,,,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,away,SC Freiburg,Nicolas Höfler,,,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078960,away,SC Freiburg,Maximilian Philipp,,,maximilian-philipp,M. Philipp,F,26,184,490,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
