match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_outfielderBlock,stat_goalAssist,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_goodHighClaim
11392812,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,26.0,16.0,,,3.0,5.0,1.0,2.0,,,90.0,43.0,7.1,0.0475747,3,,13.0,21.0,,3.0,7.0,1.0,,,,3.0,3.0,3.0,13.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.3018,0.588,,1.0,lacazettealex,1.0,,True,1.0,,,,
11392812,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,True,34.0,28.0,2.0,2.0,9.0,9.0,,1.0,,,32.0,42.0,6.9,0.104487,2,,19.0,26.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,8.0,,,,1.0,1.0,,3.0,,,,0.2785,,,,rayan_cherki,2.0,,,1.0,1.0,,,
11392812,home,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178,6900,M,1202024,EUR,1067644800,F,37,37,True,20.0,19.0,,,2.0,2.0,,1.0,,,32.0,32.0,7.0,0.703469,4,,19.0,21.0,3.0,2.0,3.0,,2.0,1.0,,,,1.0,5.0,,1.0,2.0,1.0,,,1.0,,,,0.3333,,,,nana_nuamah10,4.0,,,,,2.0,,
11392812,home,Olympique Lyonnais,Jeffinho,,,jeffinho,Jeffinho,M,47,177,1441,M,1016948,EUR,946512000,F,47,47,True,10.0,8.0,,,1.0,1.0,,,,,9.0,13.0,6.4,0.0198996,0,,7.0,9.0,,2.0,1.0,,1.0,,,,,,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11392812,home,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,home,Olympique Lyonnais,Dejan Lovren,,,dejan-lovren,D. Lovren,D,6,188,2842,M,39480,EUR,615600000,D,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,home,Olympique Lyonnais,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,home,Olympique Lyonnais,Paul Akouokou,,,paul-akouokou,P. Akouokou,M,24,190,438,M,839309,EUR,882576000,M,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,home,Olympique Lyonnais,Tino Kadewere,,,tino-kadewere,T. Kadewere,M,9,180,935,M,810535,EUR,820800000,F,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Alexandre Oukidja,,,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,5.0,4.0,3.0,2.0,3.0,3.0,,1.0,1.0,,18.0,8.0,6.8,0.00019785,0,0.7875,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11392812,away,Metz,Maxime Colin,,,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,False,35.0,25.0,11.0,3.0,10.0,12.0,3.0,5.0,,,90.0,58.0,7.0,0.0146211,0,,16.0,24.0,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,1.0,17.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,
11392812,away,Metz,Ismaël Traoré,,,ismael-traore,I. Traore,D,,184,129,M,25506,EUR,524707200,D,8,8,False,26.0,22.0,5.0,3.0,19.0,19.0,2.0,3.0,,,90.0,32.0,6.8,0.00131229,0,,3.0,7.0,,1.0,1.0,,,,1.0,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,
11392812,away,Metz,Christophe Herelle,,,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,29,29,False,29.0,28.0,3.0,2.0,18.0,18.0,2.0,4.0,,,90.0,40.0,7.0,0.00138333,0,,10.0,11.0,,,4.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
11392812,away,Metz,Matthieu Udol,,,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,D,3,3,False,37.0,31.0,6.0,3.0,18.0,19.0,4.0,5.0,,,90.0,60.0,6.8,0.010184,0,,13.0,21.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,,,1.0,1.0,,,,,,,,,,,,,True,2.0,,,,
11392812,away,Metz,Danley Jean Jacques,,,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,False,25.0,22.0,1.0,1.0,9.0,9.0,2.0,5.0,,,89.0,48.0,7.3,0.0195666,1,,13.0,17.0,1.0,5.0,9.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,,,1.0,,1.0,1.0,,,0.0121,,,,,,,,,,,,
11392812,away,Metz,Lamine Camara,Lamine Camara,,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,False,41.0,37.0,7.0,6.0,21.0,21.0,2.0,11.0,,,90.0,73.0,7.5,0.0350357,2,,17.0,30.0,10.0,7.0,4.0,,,,2.0,3.0,2.0,1.0,17.0,,,1.0,4.0,3.0,,1.0,1.0,1.0,,0.0675,0.0753,,,lamine_camara_5,,,,,1.0,1.0,,
11392812,away,Metz,Kevin Van Den Kerkhof,,,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2115,M,1130602,EUR,826675200,M,22,22,False,16.0,7.0,6.0,1.0,4.0,11.0,,4.0,,,90.0,36.0,6.3,0.0168042,2,,4.0,8.0,3.0,4.0,3.0,,2.0,,,2.0,2.0,,19.0,,1.0,4.0,,2.0,,,1.0,,,0.0284,,,,,1.0,,,,,1.0,,
11392812,away,Metz,Ablie Jallow,,,ablie-jallow,A. Jallow,M,30,160,681,M,886534,EUR,911001600,M,36,36,False,24.0,19.0,1.0,,10.0,11.0,,5.0,,,88.0,37.0,7.2,0.0181646,4,,9.0,15.0,2.0,7.0,4.0,,2.0,1.0,,,,3.0,10.0,3.0,,,1.0,2.0,,1.0,,3.0,1.0,0.3071,0.3022,,,,1.0,,,,,,,
11392812,away,Metz,Joel Asoro,,,joel-asoro,J. Asoro,F,99,175,213,M,825901,EUR,925171200,M,99,99,False,14.0,12.0,2.0,1.0,6.0,7.0,1.0,5.0,,,70.0,31.0,6.4,0.00874564,0,,6.0,8.0,1.0,8.0,5.0,,1.0,,,2.0,2.0,3.0,12.0,,,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Simon Elisor,,,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,11,11,False,16.0,14.0,1.0,1.0,3.0,3.0,,3.0,,,70.0,32.0,7.0,0.0254062,2,,11.0,13.0,,15.0,8.0,1.0,1.0,,,4.0,1.0,2.0,9.0,6.0,2.0,2.0,3.0,4.0,,1.0,1.0,1.0,,0.2659,0.0435,,,,,,,,,,,
11392812,away,Metz,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,23.0,12.0,18.0,7.0,7.0,8.0,,4.0,2.0,,72.0,29.0,6.6,0.00096273,0,-0.0805,5.0,15.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11392812,away,Metz,Joseph N'Duquidi,,,nduquidi-joseph,J. N'Duquidi,M,15,185,86,M,1392812,EUR,1099180800,M,34,34,True,3.0,,,,,2.0,2.0,2.0,,,20.0,7.0,6.6,,0,,,1.0,,3.0,1.0,1.0,,,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Ibou Sane,Ibou,Sane,sane-ibou,I. Sane,F,29,180,636,M,1470032,EUR,1111968000,F,37,37,True,8.0,6.0,1.0,,2.0,3.0,,2.0,,,20.0,16.0,6.8,0.00373427,0,,4.0,6.0,1.0,2.0,4.0,,4.0,3.0,,1.0,1.0,,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Kévin N'Doram,,,kevin-ndoram,K. N'Doram,M,96,184,91,M,823476,EUR,822268800,M,6,6,True,1.0,,1.0,,,,,1.0,,,8.0,2.0,6.5,,0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Fali Candé,,,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,True,3.0,2.0,2.0,1.0,,1.0,,1.0,,,1.0,7.0,,0.00022319,0,,2.0,2.0,,1.0,3.0,,1.0,,,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Koffi Kouao,,,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Jean N'Guessan,Jean N'Guessan,,jean-nguessan,J. N'Guessan,M,79,170,159,M,1110705,EUR,1050537600,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Benjamin Tetteh,,,benjamin-tetteh,B. Tetteh,F,30,193,539,M,796324,EUR,868492800,F,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392812,away,Metz,Malick Mbaye,Malick Mbaye,,mbaye-malick,M. Mbaye,F,11,173,790,M,1463503,EUR,1081209600,M,26,26,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
