match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_totalClearance,stat_interceptionWon,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalOffside,stat_penaltyConceded
10583911,home,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,175,850,M,1106234,EUR,1056067200,F,43,43,True,,16.0,13.0,1.0,,6.0,7.0,7.0,10.0,3.0,,,,21.0,22.0,6.7,5.0,1,Musab Fahz Aljuwayr,,10,,1.0,,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
10583911,home,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,184,1112,M,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,,,8.0,1.0,6.4,1.0,0,,,11,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,home,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,185,1411,M,915991,EUR,937094400,F,14,14,True,,5.0,3.0,,,1.0,1.0,3.0,5.0,2.0,,,,15.0,12.0,6.9,3.0,0,,,9,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10583911,home,Al-Hilal,Habib Al-Wutaian,habib-al-wutaian,H. Al-Wutaian,G,183,101,M,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,home,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,173,281,M,804096,EUR,716515200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,home,Al-Hilal,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,185,103,M,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,,,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,home,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,176,163,M,160925,EUR,712800000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,home,Al-Hilal,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,170,376,M,818840,EUR,781833600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,home,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,167,790,M,1134261,EUR,1027382400,F,56,56,True,,,,,,,,,,,,,,,,,,0,Mohammed Al-Qahtani,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,187,324,M,235686,EUR,654652800,G,18,18,False,,32.0,24.0,14.0,7.0,20.0,24.0,4.0,8.0,11.0,3.0,1.0,2.0,90.0,47.0,7.3,8.0,0,,,81,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,2.0,,
10583911,away,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,176,240,M,818572,EUR,830217600,D,27,27,False,,29.0,19.0,3.0,1.0,11.0,12.0,9.0,19.0,8.0,,,,90.0,52.0,7.2,13.0,0,,,27,,2.0,1.0,,,,3.0,,,,1.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,
10583911,away,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,188,76,M,584430,EUR,706492800,D,4,4,False,,53.0,42.0,13.0,6.0,25.0,28.0,17.0,25.0,2.0,,,,90.0,69.0,7.2,11.0,0,,,4,,,,1.0,2.0,2.0,6.0,,,,2.0,3.0,1.0,,1.0,1.0,,8.0,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,182,1188,M,881837,EUR,918518400,D,5,5,False,,41.0,38.0,1.0,1.0,27.0,28.0,11.0,13.0,5.0,,,,90.0,50.0,7.3,3.0,0,,,87,,,,1.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,,,,,4.0,3.0,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,171,848,M,1022679,EUR,950918400,D,24,24,False,,26.0,22.0,3.0,1.0,12.0,13.0,11.0,17.0,6.0,,,,90.0,53.0,6.2,14.0,0,,,24,,4.0,1.0,1.0,,3.0,2.0,,1.0,,,2.0,2.0,4.0,,1.0,,3.0,,,,,,,,,,,,,,,,1.0
10583911,away,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,187,2715,M,76227,EUR,633571200,M,23,23,False,,45.0,42.0,4.0,2.0,23.0,23.0,19.0,24.0,6.0,,,,90.0,65.0,6.7,9.0,0,Grzegorz,Krychowiak,4,,2.0,,1.0,,4.0,3.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
10583911,away,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,174,1194,M,31981,EUR,583545600,M,10,10,False,True,63.0,56.0,8.0,6.0,20.0,22.0,37.0,44.0,6.0,,,,90.0,81.0,6.8,14.0,0,,,11,,3.0,1.0,,,5.0,5.0,1.0,2.0,,,,,1.0,2.0,1.0,,2.0,,1.0,4.0,,,,3.0,,,,,,,,,
10583911,away,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,176,437,M,555624,EUR,808444800,M,13,13,False,,19.0,12.0,1.0,,5.0,9.0,7.0,11.0,3.0,,,,90.0,41.0,7.0,12.0,4,,,13,,1.0,,1.0,2.0,6.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,,,,,1.0,2.0,,3.0,2.0,,1.0,1.0,,,1.0,,,,,2.0,
10583911,away,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,177,565,M,789438,EUR,733190400,M,8,8,False,,27.0,22.0,1.0,,7.0,8.0,16.0,21.0,2.0,,,,77.0,37.0,7.0,8.0,0,,,10,,2.0,1.0,,,,3.0,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,2.0,
10583911,away,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,168,92,M,803052,EUR,711244800,M,11,11,False,,23.0,17.0,,,9.0,11.0,9.0,13.0,6.0,,,,65.0,32.0,7.5,9.0,1,,,11,,1.0,1.0,,,4.0,4.0,,1.0,,,2.0,,,2.0,2.0,,,,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,
10583911,away,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,182,384,,306498,EUR,818294400,F,77,77,False,,14.0,12.0,,,3.0,3.0,9.0,11.0,4.0,,,,89.0,26.0,6.9,5.0,3,,,,,,,,1.0,4.0,3.0,1.0,2.0,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
10583911,away,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,167,183,M,160909,EUR,779500800,F,90,90,True,,10.0,8.0,,,3.0,3.0,5.0,8.0,1.0,,,,25.0,19.0,6.7,7.0,0,,,,,1.0,,,,2.0,4.0,,1.0,,,,,3.0,2.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,
10583911,away,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,177,32,M,893218,EUR,787881600,M,15,15,True,,10.0,8.0,1.0,,2.0,2.0,6.0,8.0,,,,,13.0,13.0,6.4,3.0,0,,,52,,,,1.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,183,6,M,1392248,EUR,839462400,M,71,71,True,,,,,,,,,,,,,,1.0,,,,0,Ahmed Abdu,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Fawaz Al-Qarni,fawaz-al-qarni,F. Al-Qarni,G,185,18,M,160929,EUR,702172800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,184,534,M,923040,EUR,831513600,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,187,32,M,954639,EUR,746841600,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,170,151,M,965177,EUR,938044800,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Nawaf Al-Abed,nawaf-al-abed,N. Al-Abed,M,168,122,,144377,EUR,633312000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583911,away,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,168,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,,,0,Hussain Alsebyani,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
