match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goalAssist,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,player_sofascoreId,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAGoal,stat_lastManTackle,stat_ownGoals
10389978,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,28.0,19.0,14.0,5.0,17.0,18.0,2.0,10.0,6.0,1.0,2.0,90.0,35.0,6.4,9.0,0.0,0.0,0.00054015,0,-0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389978,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,71.0,66.0,7.0,5.0,34.0,35.0,33.0,38.0,7.0,,,90.0,88.0,8.0,6.0,0.0,0.0,0.302139,0,,2.0,1.0,2.0,3.0,2.0,8.0,1.0,1.0,6.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10389978,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,73.0,66.0,2.0,,47.0,52.0,19.0,21.0,6.0,,,90.0,84.0,7.0,8.0,0.0,0.0,0.0119031,0,,,,1.0,4.0,2.0,6.0,,,4.0,,1.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389978,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,94.0,83.0,3.0,,44.0,47.0,39.0,48.0,13.0,,,90.0,107.0,7.0,14.0,0.4173,0.0,0.0343329,3,,1.0,,3.0,5.0,5.0,9.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
10389978,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,36.0,27.0,4.0,2.0,13.0,14.0,15.0,27.0,8.0,,,90.0,58.0,7.0,15.0,0.0,0.0,0.040073,0,,5.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,,,,,1.0,,,,,przemek.franek_,1.0,,,,,,,,,,,
10389978,home,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,67.0,63.0,1.0,,33.0,34.0,30.0,33.0,5.0,,,88.0,74.0,7.4,5.0,0.0,0.0,0.550903,0,,,,,,4.0,5.0,3.0,2.0,1.0,,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
10389978,home,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,47.0,46.0,3.0,3.0,10.0,10.0,37.0,41.0,4.0,,,90.0,67.0,7.5,7.0,0.2483,0.0291,0.133828,4,,4.0,1.0,,2.0,2.0,6.0,4.0,2.0,3.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,2.0,1.0,,sekofofana,,True,1.0,1.0,,,,,,,,
10389978,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,32.0,27.0,1.0,,13.0,17.0,15.0,17.0,7.0,,,75.0,54.0,8.1,8.0,0.0651,0.268,0.416238,1,,2.0,1.0,3.0,2.0,6.0,8.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,1.0,,1.0,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,
10389978,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,F,28,28,False,37.0,30.0,3.0,,11.0,11.0,19.0,26.0,2.0,,,62.0,41.0,7.2,8.0,0.2575,0.8362,0.0380796,1,,,,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
10389978,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,F,20,20,False,30.0,25.0,1.0,1.0,8.0,9.0,17.0,24.0,6.0,,,62.0,47.0,6.5,13.0,0.2707,0.0217,0.00917558,3,,3.0,,1.0,,4.0,3.0,2.0,,,,1.0,,2.0,,,,2.0,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,
