match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13472603,home,Botafogo,Kadir Barría,jose-kadir,K. Barría,F,37,183,1529,M,2282985,EUR,1184716800,F,37,37,False,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,1.0,4.0,,1.0,,,,,55.0,16.0,6.9,4.0,0.00630315,50.906445602591,5.0,12.705,18.795,1,,,,1.0,2.0,,,1.0,,,3.0,1.0,Kadir Barría,,,2.0,1.0,,,,,,,0.1447,,,,,,1.0,,,
13472603,home,Botafogo,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,28,28,True,43.0,39.0,4.0,2.0,0.0,20.0,20.0,19.0,23.0,1.0,1.0,,6.0,,,,,63.0,48.0,6.3,7.0,0.0184111,156.04184840166,18.0,90.93,33.915,1,,,,,6.0,1.0,1.0,4.0,,,,,Newton,1.0,,1.0,,,,,,,,0.0207,,,1.0,,,,,,
13472603,home,Botafogo,Jordan Barrera,jordan-andres-barrera-herrera,J. Barrera,M,14,175,2287,M,1899902,EUR,1144713600,M,14,14,True,14.0,12.0,,,0.0,6.0,6.0,6.0,8.0,,2.0,,4.0,,,,,35.0,19.0,6.4,4.0,0.00798845,83.365418551887,5.0,55.755,27.3,1,,,,1.0,4.0,2.0,,1.0,,,,,Jordan Andres,1.0,,,1.0,Barrera Herrera,,1.0,,,,0.022,,,1.0,,,,,,
13472603,home,Botafogo,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186,4958,M,870762,EUR,893462400,F,98,98,True,8.0,5.0,,,0.0,3.0,4.0,2.0,4.0,4.0,6.0,,,,,,,35.0,14.0,6.8,5.0,0.00112225,,,,,2,,,,1.0,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,0.2705,,,1.0,arthurcabral9,,1.0,,,
13472603,home,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,,,,,,12.0,11.0,7.3,,0.00264541,8.4422795499794,1.0,-1.89,-1.89,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.1059,0.2277,,,,,,,,
13472603,home,Botafogo,Álvaro Montoro,alvaro-montoro,Á. Montoro,M,10,169,4507,M,1650770,EUR,1176768000,M,8,8,True,7.0,6.0,,,0.0,,,6.0,7.0,,,,3.0,,,,,12.0,9.0,6.8,1.0,0.0549404,45.626229560917,3.0,32.865,21.0,0,,1.0,1.0,,,,1.0,,1.0,,,,Álvaro Montoro,,,,,,,,,,,,,,,,,,,,
13472603,home,Botafogo,Raúl,raul,Raúl,G,1,189,539,M,866736,EUR,870048000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,home,Botafogo,Gabriel Bahia,gabriel-bahia,G. Bahia,D,26,188,247,M,1487513,EUR,911865600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,home,Botafogo,Marquinhos,vinagre-souza-marcos-felipe,Marquinhos,D,64,185,119,M,2185481,EUR,1171497600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Marcos Felipe,,,,,Vinagre Souza,,,,,,,,,,,,,,,
13472603,home,Botafogo,Jeffinho,jeffinho,Jeffinho,M,47,177,1438,M,1016948,EUR,946512000,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,home,Botafogo,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,away,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,36.0,30.0,12.0,6.0,0.0,28.0,29.0,2.0,7.0,,1.0,,9.0,,3.0,4.0,,90.0,42.0,7.2,6.0,0.00029963,87.535161067009,11.0,-60.795,-0.52499999999999,0,-0.2447,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0
13472603,away,Grêmio,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,14,14,False,82.0,71.0,16.0,10.0,0.0,38.0,39.0,33.0,43.0,2.0,10.0,1.0,7.0,,,,,90.0,105.0,7.0,16.0,0.0557905,192.68587429855,28.0,-119.7,3.675,0,,2.0,1.0,1.0,4.0,2.0,2.0,,1.0,,3.0,2.0,,2.0,,2.0,4.0,,,1.0,,,,,,True,,,,,,,
13472603,away,Grêmio,Erick Noriega,erick-noriega,E. Noriega,D,19,185,3770,M,1020375,EUR,1003708800,D,19,19,False,47.0,44.0,4.0,2.0,0.0,36.0,37.0,8.0,10.0,2.0,2.0,3.0,2.0,,,,,72.0,54.0,6.4,4.0,0.00486254,206.69383865429,26.0,-151.62,0.105,0,,,,2.0,3.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
13472603,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,False,58.0,55.0,5.0,4.0,0.0,36.0,37.0,19.0,21.0,2.0,5.0,9.0,3.0,,,,,90.0,75.0,7.2,4.0,0.0415243,186.33708778878,21.0,-121.065,3.99,1,,,,3.0,6.0,3.0,,1.0,1.0,3.0,1.0,1.0,Gustavo Martins,1.0,,,,,,2.0,,,,0.0441,,,,,,1.0,,,
13472603,away,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,False,55.0,48.0,4.0,2.0,0.0,25.0,27.0,23.0,28.0,,7.0,1.0,4.0,,,,,90.0,73.0,6.9,11.0,0.152741,111.58627317448,13.0,-57.855,3.885,0,,4.0,2.0,,2.0,2.0,1.0,1.0,4.0,,3.0,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,
13472603,away,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,False,40.0,39.0,5.0,4.0,0.0,16.0,16.0,23.0,24.0,,1.0,,,,,,,90.0,52.0,6.4,5.0,0.00671701,151.9732212604,22.0,-51.345,9.135,1,,,,1.0,6.0,,1.0,2.0,,1.0,,,,2.0,,3.0,1.0,,1.0,,,,,0.0216,,,1.0,,,,,,
13472603,away,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,63.0,62.0,4.0,4.0,0.0,26.0,26.0,36.0,37.0,,3.0,,5.0,,,,,90.0,76.0,7.2,3.0,0.0410379,154.07609133402,19.0,-86.1,4.095,2,,,,,2.0,1.0,2.0,,,,2.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,0.0539,0.2452,,,,,1.0,,,
13472603,away,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,M,47,47,False,19.0,18.0,1.0,1.0,0.0,10.0,10.0,8.0,9.0,,3.0,,,,,,,45.0,30.0,6.4,8.0,0.00423576,43.410383352026,6.0,-14.49,4.2,0,,1.0,,1.0,4.0,2.0,,,,,,,Alysson Edward Franco da Rocha,,,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,
13472603,away,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,27.0,26.0,1.0,,0.0,7.0,7.0,19.0,20.0,,2.0,,1.0,,,,,66.0,33.0,6.7,2.0,0.0935943,65.941013980149,9.0,3.15,9.87,1,,,,,1.0,2.0,,,1.0,,,,,,,,1.0,,,1.0,,,,0.0507,,,,,,1.0,,,
13472603,away,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,M,25,25,False,18.0,16.0,1.0,1.0,0.0,9.0,10.0,7.0,8.0,,2.0,,1.0,,,,,45.0,25.0,6.5,4.0,0.00465289,30.468678715977,7.0,5.46,5.355,0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
13472603,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,False,19.0,18.0,,,0.0,7.0,7.0,11.0,12.0,1.0,4.0,,2.0,,,,,72.0,30.0,7.4,5.0,0.00567956,67.556440303954,6.0,-31.08,7.035,3,,,,,5.0,2.0,,3.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,2.0,1.0,0.7222,1.1799,,,,,1.0,,,
13472603,away,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,True,32.0,24.0,2.0,2.0,0.0,9.0,10.0,15.0,22.0,,2.0,,2.0,,,,,45.0,37.0,6.9,8.0,0.0287398,42.625318653316,6.0,-0.42000000000001,9.66,0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
13472603,away,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,7,7,True,22.0,18.0,2.0,2.0,2.0,9.0,11.0,9.0,11.0,,3.0,,4.0,,,,,45.0,33.0,8.2,7.0,0.7742,59.397918677108,6.0,-14.175,8.925,0,,6.0,3.0,1.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,
13472603,away,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,7.0,5.0,,,0.0,,,5.0,7.0,,1.0,,,,,,,24.0,8.0,6.7,2.0,0.0898946,27.78095796559,3.0,-4.095,1.995,0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
13472603,away,Grêmio,Viery,viery,Viery,D,44,187,542,M,1907760,EUR,1104537600,D,44,44,True,21.0,18.0,4.0,2.0,0.0,12.0,13.0,6.0,8.0,,1.0,3.0,3.0,,,,,18.0,26.0,6.6,4.0,0.00290841,93.401731449738,10.0,-54.81,4.2,0,,,,1.0,1.0,,,,,,1.0,1.0,Viery,,,1.0,,,,,,,,,,,,,,,,,
13472603,away,Grêmio,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,891920,EUR,796089600,F,95,95,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,,,,18.0,11.0,7.5,5.0,0.00044136,20.2479610354,2.0,-12.285,-0.31499999999999,3,,1.0,,3.0,3.0,,,,,,,,,,,2.0,1.0,,,,,2.0,1.0,0.467,0.3726,,,,,1.0,,,
13472603,away,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,
13472603,away,Grêmio,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,away,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,away,Grêmio,Enzo,enzo-henrique-dos-santos,Enzo,D,6,183,195,M,1491470,EUR,1026950400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Enzo Henrique,,,,,dos Santos,,,,,,,,,,,,,,,
13472603,away,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,away,Grêmio,Camilo,camilo,Camilo,M,15,176,596,M,975319,EUR,919728000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472603,away,Grêmio,Jardiel,jardiel,Jardiel,F,40,182,435,M,1631875,EUR,1111363200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jardiel,,,,,,,,,,,,,,,,,,,,
