match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_totalClearance,captain,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
10385582,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,36.0,26.0,15.0,5.0,26.0,27.0,9.0,11.0,1.0,1.0,2.0,2.0,90.0,48.0,6.6,10.0,0.0,0.0,0.00011831,0,-0.1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385582,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,46.0,34.0,11.0,4.0,19.0,20.0,37.0,11.0,,,,,71.0,80.0,6.6,29.0,0.0752,0.0,0.0304321,2,,16.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10385582,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,96.0,77.0,12.0,5.0,51.0,56.0,40.0,10.0,,,,,90.0,108.0,6.7,23.0,0.0642,0.0,0.0218681,2,,26.0,,,11.0,10.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,7.0,6.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,
10385582,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,87.0,74.0,10.0,3.0,47.0,50.0,37.0,3.0,,,,,90.0,100.0,6.9,14.0,0.0505,0.031,0.0238378,1,,27.0,,,3.0,1.0,,,,,,,1.0,1.0,,,3.0,1.0,3.0,,,,,1.0,3.0,,,,,,,,
10385582,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,43.0,39.0,1.0,1.0,20.0,21.0,30.0,,,,,,71.0,55.0,6.8,12.0,0.0353,0.0,0.0750535,1,,21.0,8.0,2.0,2.0,2.0,1.0,,1.0,,,1.0,,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10385582,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,False,45.0,38.0,5.0,4.0,12.0,13.0,37.0,7.0,,,,,90.0,71.0,6.8,19.0,0.0886,0.1714,0.0650076,1,,27.0,5.0,1.0,8.0,6.0,,3.0,8.0,4.0,,,1.0,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,
10385582,home,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9273,M,Fabinho,243585,EUR,751334400,M,3,3,False,88.0,79.0,10.0,5.0,42.0,44.0,45.0,5.0,,,,,90.0,94.0,6.8,11.0,0.0746,0.0,0.0211844,2,,37.0,1.0,,4.0,2.0,,,,,2.0,,1.0,,,,1.0,1.0,,1.0,,,3.0,,1.0,,,,,,,,
10385582,home,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,14,14,False,45.0,40.0,4.0,3.0,13.0,14.0,31.0,3.0,,,,,71.0,51.0,6.9,7.0,0.0,0.0,0.449386,0,,27.0,,,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,True,,,,,,,
10385582,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,21.0,19.0,,,,,21.0,1.0,,,,,90.0,41.0,7.7,9.0,0.1524,0.0,0.31282,2,,19.0,,,9.0,6.0,,3.0,6.0,3.0,1.0,1.0,,6.0,,,3.0,1.0,,,,2.0,,,,,2.0,,,,,,
10385582,home,Liverpool,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,31054,M,BobbyFirmino,143697,EUR,686361600,F,9,9,False,40.0,33.0,,,12.0,15.0,25.0,4.0,,,,,90.0,52.0,7.6,9.0,0.2386,0.3052,0.41514,5,,21.0,,,6.0,4.0,2.0,,1.0,,,4.0,1.0,2.0,,,3.0,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,
10385582,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,23,23,False,37.0,28.0,3.0,3.0,7.0,7.0,32.0,7.0,,,,,90.0,53.0,6.9,14.0,0.5674,0.054,0.115508,5,,21.0,2.0,,6.0,4.0,1.0,,4.0,2.0,2.0,1.0,1.0,,,,2.0,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,
10385582,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,13.0,12.0,1.0,1.0,4.0,4.0,17.0,1.0,,,,,19.0,25.0,6.8,8.0,0.0,0.0,0.0388307,0,,11.0,8.0,3.0,2.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10385582,home,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,19.0,17.0,2.0,2.0,7.0,8.0,16.0,3.0,,,,,19.0,31.0,7.0,5.0,0.0,0.0,0.0549799,0,,12.0,5.0,2.0,3.0,3.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10385582,home,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,28,28,True,9.0,7.0,,,3.0,4.0,6.0,3.0,,,,,19.0,14.0,7.5,2.0,0.1535,0.5698,0.0106211,2,,5.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,
10385582,home,Liverpool,Harvey Davies,davies-harvey,H. Davies,G,1,185,2361,M,,1008403,EUR,1062547200,G,95,95,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385582,home,Liverpool,Adrián,adrian,Adrián,G,13,190,2131,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385582,home,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385582,home,Liverpool,Nathaniel Phillips,nathaniel-phillips,N. Phillips,D,3,190,2174,M,,920393,EUR,858902400,D,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385582,home,Liverpool,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10262,M,stefanbajcetic,1142636,EUR,1098403200,D,43,43,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385582,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385582,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,36.0,11.0,35.0,11.0,1.0,2.0,34.0,18.0,6.0,4.0,2.0,2.0,90.0,50.0,6.6,25.0,0.0,0.0,0.0050864,0,-0.8686,10.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,3.0,
10385582,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,30.0,22.0,3.0,1.0,15.0,17.0,13.0,6.0,,,,,90.0,48.0,6.8,9.0,0.109,0.0475,0.0166563,1,,7.0,,,2.0,3.0,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,6.0,,,,,,,,1.0
10385582,away,Newcastle United,Jamaal Lascelles,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,False,11.0,9.0,2.0,2.0,6.0,8.0,3.0,,,,,,90.0,24.0,6.8,2.0,0.0,0.0,0.00081024,0,,3.0,,,2.0,4.0,,,,,,,,,,,1.0,2.0,,1.0,,2.0,1.0,,7.0,True,,,,,,,1.0
