match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_clearanceOffLine
10878413,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,364912,M,ColdPalmer,982780,EUR,1020643200,F,80,80,False,31.0,29.0,,,4.0,4.0,26.0,31.0,,4.0,,,73.0,44.0,6.9,6.0,2.0,4,,,,1.0,3.0,1.0,,,,,1.0,,,,,4.0,2.0,1.0,,,,1.0,2.0,,3.0,,1.0,1.0,,,,,
10878413,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,D,5,5,True,23.0,21.0,1.0,1.0,15.0,17.0,6.0,6.0,,2.0,,,29.0,25.0,6.6,2.0,,0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,M,10,10,True,9.0,5.0,,,3.0,4.0,2.0,5.0,,2.0,,,17.0,14.0,6.6,5.0,,0,,,,,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10878413,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,2.0,,,17.0,9.0,6.6,3.0,1.0,1,,,,2.0,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10878413,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,True,,,,,,,,,,,,,2.0,1.0,,,,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,home,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5019,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,home,Manchester City,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90162,M,JCancelo,138892,EUR,769996800,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,home,Manchester City,Alex Robertson,alex-robertson,A. Robertson,M,18,182,597,M,,1067119,EUR,1050537600,M,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4433,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9884,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,48.0,34.0,15.0,3.0,33.0,39.0,1.0,9.0,,8.0,,,90.0,62.0,7.2,15.0,,0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,5.0,5.0,,
10878413,away,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3348,M,,791,EUR,505180800,D,7,7,False,15.0,14.0,2.0,2.0,7.0,7.0,7.0,9.0,,4.0,,,38.0,20.0,6.8,3.0,2.0,0,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,True,,,,,,,
10878413,away,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3344,M,joelmatip,51501,EUR,681609600,D,32,32,False,64.0,53.0,2.0,,44.0,47.0,9.0,17.0,4.0,5.0,,,90.0,74.0,6.5,12.0,,0,,,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14092,M,joegomez5,318927,EUR,864345600,D,2,2,False,52.0,43.0,7.0,5.0,36.0,41.0,7.0,14.0,1.0,6.0,,,90.0,68.0,6.4,15.0,2.0,0,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,
10878413,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24708,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,46.0,40.0,5.0,1.0,31.0,34.0,10.0,14.0,1.0,6.0,,,90.0,69.0,6.5,10.0,1.0,1,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,
10878413,away,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8198,M,thiago6,53825,EUR,671328000,M,6,6,False,35.0,30.0,4.0,4.0,22.0,26.0,8.0,9.0,3.0,2.0,,,70.0,41.0,6.6,7.0,,0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10263,M,stefanbajcetic,1142636,EUR,1098403200,M,43,43,False,12.0,9.0,1.0,1.0,7.0,9.0,2.0,3.0,,,,,45.0,14.0,6.3,3.0,,0,,,,2.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,20968,M,harvelliott,955245,EUR,1049414400,M,19,19,False,26.0,23.0,2.0,,12.0,12.0,11.0,14.0,,2.0,,,57.0,32.0,5.9,7.0,,0,,,2.0,6.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,564007,M,MoSalah,159665,EUR,708566400,F,11,11,False,15.0,10.0,,,3.0,3.0,8.0,13.0,,,,,90.0,24.0,7.2,8.0,,1,,,1.0,2.0,1.0,,,,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
10878413,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70302,M,Darwin,924871,EUR,930182400,F,27,27,False,9.0,7.0,,,1.0,1.0,6.0,8.0,1.0,1.0,,,90.0,23.0,6.5,6.0,2.0,4,,,2.0,5.0,4.0,,,2.0,2.0,1.0,,,,1.0,1.0,,4.0,2.0,,,1.0,,1.0,1.0,3.0,,1.0,2.0,,,,,
10878413,away,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4032,M,_fabio.10,991604,EUR,1030665600,F,28,28,False,8.0,5.0,,,5.0,6.0,,2.0,,1.0,,,45.0,20.0,7.0,6.0,,1,,,,5.0,2.0,2.0,,,,1.0,2.0,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,
10878413,away,Liverpool,Nathaniel Phillips,nathaniel-phillips,N. Phillips,D,3,190,2173,M,,920393,EUR,858902400,D,47,47,True,47.0,37.0,7.0,1.0,31.0,37.0,6.0,10.0,3.0,5.0,,,52.0,57.0,6.9,10.0,,0,,,,,2.0,,3.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
10878413,away,Liverpool,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,AlexOxChambo,10577,EUR,745372800,M,15,15,True,15.0,11.0,3.0,2.0,5.0,7.0,6.0,8.0,,3.0,,,45.0,23.0,6.2,8.0,,0,,,1.0,3.0,1.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9249,M,Fabinho,243585,EUR,751334400,M,3,3,True,24.0,20.0,2.0,1.0,13.0,15.0,7.0,9.0,1.0,3.0,,,45.0,35.0,7.6,5.0,,0,,,,1.0,6.0,,2.0,5.0,4.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0
10878413,away,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6336,M,jordanhenderson,42694,EUR,645580800,M,14,14,True,14.0,9.0,2.0,,5.0,7.0,5.0,9.0,,3.0,,,33.0,19.0,6.5,6.0,,0,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,
10878413,away,Liverpool,Naby Keïta,naby-keita,N. Keïta,M,5,172,16796,M,keitanabydeco,365772,EUR,792374400,M,8,8,True,16.0,14.0,,,10.0,10.0,4.0,6.0,,4.0,,,20.0,25.0,6.6,4.0,,0,,,,3.0,2.0,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Adrián,adrian,Adrián,G,13,190,2122,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16094,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Calvin Ramsay,calvin-ramsay,C. Ramsay,D,47,177,4403,M,,991227,EUR,1059609600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878413,away,Liverpool,Ben Gannon-Doak,ben-doak,B. Doak,M,11,174,6772,M,bendoak._,1154861,EUR,1131667200,F,50,50,True,,,,,,,,,,,,,,,,,,0,Ben Doak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
