match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_goals
10438341,home,Paços de Ferreira,Jordi,jordi,Jordi,G,93,191,92,M,794840,EUR,747014400,G,1,1,False,27.0,16.0,11.0,2.0,15.0,18.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,90.0,36.0,5.8,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438341,home,Paços de Ferreira,Juan Delgado,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,35.0,29.0,2.0,1.0,10.0,12.0,21.0,27.0,1.0,5.0,1.0,3.0,1.0,,,90.0,64.0,6.2,14.0,0,4.0,2.0,2.0,7.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10438341,home,Paços de Ferreira,Nuno Lima,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,59.0,47.0,17.0,10.0,29.0,33.0,18.0,26.0,4.0,5.0,1.0,7.0,,,,90.0,66.0,6.7,13.0,0,,,3.0,5.0,1.0,,1.0,1.0,1.0,1.0,,Nuno Lima,,2.0,1.0,,,,,,,,,,,,,
10438341,home,Paços de Ferreira,Pedro Ganchas,ganchas-pedro,P. Ganchas,D,4,190,70,M,1066234,EUR,959731200,D,4,4,False,38.0,30.0,3.0,1.0,23.0,28.0,7.0,10.0,2.0,5.0,3.0,6.0,2.0,,,90.0,49.0,6.5,8.0,1,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
10438341,home,Paços de Ferreira,Vitorino Antunes,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,45.0,29.0,10.0,5.0,11.0,19.0,19.0,32.0,,6.0,,6.0,1.0,,,90.0,80.0,6.8,29.0,1,6.0,1.0,2.0,8.0,,4.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,,True,3.0,2.0,1.0,,,,,,,,
10438341,home,Paços de Ferreira,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,False,43.0,41.0,3.0,3.0,25.0,25.0,16.0,18.0,,7.0,1.0,4.0,1.0,,,78.0,63.0,7.1,8.0,1,,,,5.0,,3.0,4.0,2.0,4.0,3.0,,,,,,,,1.0,2.0,,1.0,,,,,,,
10438341,home,Paços de Ferreira,Rui Pires,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,57.0,52.0,7.0,7.0,27.0,30.0,25.0,27.0,1.0,5.0,1.0,4.0,1.0,,,90.0,68.0,7.1,6.0,0,,,,2.0,1.0,,3.0,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,
10438341,home,Paços de Ferreira,Nigel Thomas,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,M,7,7,False,16.0,11.0,1.0,,4.0,6.0,7.0,12.0,1.0,5.0,1.0,2.0,1.0,,,78.0,36.0,6.4,13.0,1,2.0,,1.0,4.0,,5.0,1.0,1.0,3.0,,,,,,,1.0,,,2.0,,,,,,,,,
10438341,home,Paços de Ferreira,Nicolás Gaitán,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,M,10,10,False,4.0,3.0,1.0,,1.0,2.0,2.0,2.0,,,,,,,,14.0,5.0,6.4,2.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10438341,home,Paços de Ferreira,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,M,16,16,False,31.0,18.0,2.0,,8.0,13.0,10.0,21.0,,6.0,1.0,11.0,4.0,,,90.0,63.0,6.7,23.0,7,3.0,,3.0,8.0,,2.0,1.0,1.0,4.0,2.0,1.0,,,,1.0,3.0,,2.0,1.0,2.0,2.0,,,,,,,
10438341,home,Paços de Ferreira,Arthur Sales,arthur-sales,A. Sales,F,9,184,911,M,1105780,EUR,1025654400,F,13,13,False,11.0,9.0,,,6.0,6.0,3.0,5.0,,1.0,1.0,1.0,1.0,,,54.0,18.0,6.4,4.0,0,,,3.0,5.0,1.0,,,,1.0,,,Arthur,,,1.0,,,1.0,,,,,,,,,,
10438341,home,Paços de Ferreira,Uilton Silva,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,,,,,,,,,,,,,,,,3.0,,3.0,,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10438341,home,Paços de Ferreira,N'Dri Koffi,ndri-koffi,N. Koffi,F,39,187,221,M,1141593,EUR,1015632000,F,19,19,True,10.0,7.0,,,2.0,4.0,5.0,6.0,1.0,4.0,1.0,4.0,,,,36.0,23.0,6.9,7.0,3,,,2.0,4.0,,2.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,
