match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_goodHighClaim
11067434,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,17,17,False,25.0,16.0,16.0,7.0,11.0,12.0,5.0,13.0,2.0,12.0,4.0,7.0,2.0,90.0,41.0,8.6,9.0,0.00134287,0,0.6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067434,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,27.0,25.0,1.0,,14.0,15.0,12.0,14.0,2.0,3.0,,,,90.0,43.0,7.2,5.0,0.0264075,0,,2.0,1.0,3.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067434,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,43.0,38.0,5.0,3.0,22.0,24.0,16.0,19.0,9.0,2.0,,,,90.0,60.0,7.8,6.0,0.00726328,2,,,,,3.0,1.0,4.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,0.0684,0.4267,,,,,,,,,,,,
11067434,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,60.0,55.0,4.0,3.0,36.0,41.0,19.0,20.0,4.0,9.0,,,,90.0,70.0,7.7,6.0,0.021918,0,,1.0,,,6.0,,6.0,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11067434,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,44.0,38.0,5.0,3.0,19.0,23.0,19.0,21.0,3.0,4.0,,,,90.0,63.0,6.7,12.0,0.0345775,0,,,,2.0,,8.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,,,1.0,3.0,,,,1.0,,,,,,,,,,
11067434,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,52.0,47.0,6.0,4.0,14.0,17.0,33.0,37.0,,4.0,,,,90.0,66.0,6.8,8.0,0.0332078,1,,2.0,,2.0,2.0,5.0,4.0,2.0,,,,1.0,2.0,2.0,1.0,,,,1.0,0.0813,,,,1.0,,,,,,,,,
11067434,home,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,,358550,EUR,859075200,M,8,8,False,41.0,33.0,5.0,2.0,12.0,15.0,21.0,27.0,4.0,11.0,,,,90.0,58.0,6.7,11.0,0.020695,0,,1.0,,3.0,,7.0,2.0,2.0,,,,4.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
11067434,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,20,20,False,29.0,24.0,2.0,1.0,8.0,10.0,17.0,22.0,,3.0,,,,85.0,45.0,7.9,10.0,0.13236,1,,3.0,1.0,3.0,,5.0,5.0,,4.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,,0.0657,0.2107,2.0,1.0,,,,1.0,1.0,,,,,
11067434,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,False,29.0,19.0,4.0,2.0,7.0,8.0,13.0,28.0,,4.0,,,,84.0,58.0,6.7,23.0,0.0728283,4,,7.0,1.0,2.0,,8.0,6.0,1.0,7.0,2.0,,,2.0,1.0,2.0,1.0,1.0,2.0,,0.1835,0.0925,1.0,,1.0,,,,,1.0,2.0,1.0,,
11067434,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,M,27,27,False,15.0,12.0,,,1.0,2.0,11.0,13.0,1.0,2.0,,,,73.0,36.0,7.0,8.0,0.0358488,2,,,,2.0,2.0,6.0,8.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,3.0,,0.06,0.1409,2.0,3.0,1.0,,,,,,,,True,
