match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_totalOffside,captain,stat_interceptionWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11368704,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,11,11,False,47.0,40.0,2.0,1.0,15.0,15.0,28.0,38.0,3.0,90.0,74.0,8.2,15.0,0.149964,5,1.0,,4.0,4.0,1.0,3.0,,1.0,1.0,1.0,3.0,2.0,,2.0,,1.0,0.6047,1.0,6.0,3.0,,2.0,2.0,,2.0,,1.0,,0.9458,2.0,1.0,,,,,,,,,
11368704,home,Barcelona,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,True,32.0,28.0,2.0,,3.0,3.0,25.0,29.0,2.0,34.0,40.0,7.0,8.0,0.334474,1,,,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,0.6158,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,
11368704,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,19.0,6.0,6.6,1.0,0.00430323,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11368704,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,True,16.0,13.0,1.0,,2.0,2.0,11.0,14.0,1.0,9.0,19.0,6.7,3.0,0.0100392,0,,,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Vitor Roque,vitor-roque,V. Roque,F,9,174,73281,M,VRoque,1150391,EUR,1109548800,F,19,19,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,9.0,6.0,6.5,1.0,0.00218064,0,,,1.0,,,,,,,,,,Vitor Roque,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Mikayil Faye,mikayil-faye,M. Faye,D,30,183,9505,M,mikayilfaye,1002564,EUR,1089763200,D,41,41,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,marcosalonso28,69408,EUR,662342400,D,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,39,39,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,home,Barcelona,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,,964983,EUR,869788800,G,13,13,False,13.0,9.0,5.0,1.0,9.0,10.0,,3.0,3.0,24.0,17.0,4.6,5.0,6.549e-05,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.1179,,,,
11368704,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,,914848,EUR,725846400,D,4,4,False,22.0,18.0,2.0,,9.0,12.0,9.0,11.0,,90.0,45.0,6.9,9.0,0.00546738,1,,2.0,2.0,7.0,1.0,2.0,,3.0,2.0,1.0,4.0,,,,,1.0,0.0119,1.0,1.0,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
11368704,away,Las Palmas,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,,1089453,EUR,918518400,D,23,23,False,23.0,17.0,4.0,1.0,13.0,16.0,4.0,7.0,1.0,90.0,34.0,6.6,6.0,0.00147532,1,,1.0,,3.0,,,,3.0,,,,,,1.0,,,0.0308,2.0,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,,979146,EUR,993945600,D,15,15,False,43.0,33.0,6.0,2.0,24.0,29.0,9.0,14.0,6.0,90.0,57.0,7.1,12.0,0.0078022,0,,2.0,3.0,6.0,,,,2.0,3.0,2.0,,,,,1.0,2.0,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,,986245,EUR,932256000,D,3,3,False,26.0,15.0,2.0,1.0,10.0,13.0,5.0,16.0,5.0,78.0,64.0,6.7,24.0,0.00747121,0,2.0,3.0,7.0,10.0,,2.0,,4.0,6.0,3.0,2.0,,,,,1.0,,,3.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,,960401,EUR,952387200,M,2,2,False,16.0,14.0,,,4.0,6.0,10.0,13.0,1.0,90.0,38.0,6.9,9.0,0.0241893,0,,,4.0,4.0,2.0,3.0,,1.0,2.0,2.0,2.0,2.0,,,,,,1.0,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,
11368704,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,,353154,EUR,793929600,M,5,5,False,18.0,10.0,3.0,1.0,7.0,8.0,4.0,11.0,2.0,72.0,29.0,6.6,9.0,0.0457634,1,1.0,,3.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,0.0409,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
11368704,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,,964985,EUR,825984000,M,20,20,False,40.0,35.0,,,21.0,26.0,14.0,14.0,9.0,90.0,49.0,6.5,6.0,0.0203013,2,1.0,,4.0,4.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,0.0542,1.0,,,1.0,1.0,1.0,True,,,,,,2.0,,,,,,,,,,
11368704,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,,933426,EUR,975283200,M,12,12,False,31.0,25.0,3.0,2.0,15.0,19.0,10.0,13.0,8.0,71.0,53.0,7.2,14.0,0.00604901,1,1.0,,6.0,9.0,,3.0,,,5.0,3.0,3.0,,,1.0,,2.0,0.0479,1.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,,188407,EUR,805248000,M,9,9,False,17.0,13.0,1.0,1.0,6.0,7.0,7.0,12.0,2.0,78.0,32.0,6.5,13.0,0.00510083,0,,,3.0,4.0,1.0,,,,2.0,1.0,5.0,,,,,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,,350170,EUR,809913600,F,17,17,False,7.0,6.0,,,2.0,2.0,4.0,5.0,,28.0,12.0,6.9,1.0,0.0123842,1,,,1.0,3.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,0.0551,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,,368922,EUR,812160000,G,1,1,True,31.0,16.0,25.0,10.0,10.0,14.0,6.0,17.0,9.0,62.0,37.0,6.4,16.0,0.00041476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0542,,1.0,1.0,1.0
11368704,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,,1012444,EUR,1064880000,M,10,10,True,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,19.0,11.0,6.9,,0.004177,1,,,,2.0,,2.0,,,,,,,,1.0,,,0.0516,,,,,2.0,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,,96373,EUR,738806400,M,21,21,True,14.0,10.0,1.0,,6.0,8.0,4.0,6.0,2.0,18.0,15.0,6.6,4.0,0.00513333,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,,868223,EUR,805420800,M,11,11,True,4.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,12.0,6.0,6.6,2.0,7.651e-05,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,,841854,EUR,805161600,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,12.0,5.0,6.0,4.0,0.00742464,0,,,6.0,,3.0,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,224,M,,377206,EUR,804816000,D,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Álvaro Lemos,alvaro-lemos,Á. Lemos,D,18,175,74,M,,813645,EUR,733449600,D,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Eric Curbelo,eric-curbelo,E. Curbelo,D,23,181,52,M,,868227,EUR,758505600,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,,894477,EUR,855705600,M,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,maxiperrone16,1086286,EUR,1041897600,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Maximo Perrone,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,,869131,EUR,806889600,F,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368704,away,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,,925220,EUR,838598400,M,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
